Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-0.004661107687500082
1,2040-2059,1.00272404875
1,2060-2079,1.439883214375
1,2080-2099,1.9218338025
2,2020-2039,0.9442654630624999
2,2040-2059,1.7712546750625
2,2060-2079,2.3572553943750005
2,2080-2099,2.840568046875
3,2020-2039,5.11883992375
3,2040-2059,5.73315034375
3,2060-2079,6.541628699999999
3,2080-2099,6.822075856250001
4,2020-2039,11.597166625
4,2040-2059,12.346163
4,2060-2079,12.673421218749999
4,2080-2099,13.23572240625
5,2020-2039,18.363400687499997
5,2040-2059,18.685122437500002
5,2060-2079,19.2997021875
5,2080-2099,19.583453062499995
6,2020-2039,22.9265028125
6,2040-2059,23.580275187499996
6,2060-2079,24.180984499999997
6,2080-2099,24.7105849375
7,2020-2039,24.802939625
7,2040-2059,25.589247937499998
7,2060-2079,26.075079187500002
7,2080-2099,26.9097028125
8,2020-2039,22.958948812499997
8,2040-2059,23.767825
8,2060-2079,24.515786812499996
8,2080-2099,25.306807750000004
9,2020-2039,17.834160249999996
9,2040-2059,18.678079500000003
9,2060-2079,19.062638468750002
9,2080-2099,19.918659312499997
10,2020-2039,11.617343812499998
10,2040-2059,12.12255940625
10,2060-2079,12.569326750000002
10,2080-2099,13.402565687500001
11,2020-2039,5.507111106249999
11,2040-2059,6.0808685125
11,2060-2079,6.61134959375
11,2080-2099,7.319554137500003
12,2020-2039,1.5899819854
12,2040-2059,2.827573354375
12,2060-2079,2.964851246875001
12,2080-2099,3.8753776625
