Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,6.00730831875
1,2040-2059,6.53216928125
1,2060-2079,6.997691893749999
1,2080-2099,7.485213493749999
2,2020-2039,7.703881243750001
2,2040-2059,8.10728188125
2,2060-2079,8.986518712499999
2,2080-2099,9.32675289375
3,2020-2039,11.386001293749999
3,2040-2059,12.119924418750001
3,2060-2079,12.693344249999999
3,2080-2099,13.55265465625
4,2020-2039,16.49444553125
4,2040-2059,17.070986499999997
4,2060-2079,17.66645946875
4,2080-2099,18.4867983125
5,2020-2039,21.62814225
5,2040-2059,22.4415806875
5,2060-2079,23.018404250000003
5,2080-2099,23.801944687499997
6,2020-2039,27.4983033125
6,2040-2059,28.191329375000002
6,2060-2079,28.877595312500002
6,2080-2099,29.903446687499997
7,2020-2039,31.718181687499996
7,2040-2059,32.2659703125
7,2060-2079,33.00756425
7,2080-2099,34.0605388125
8,2020-2039,30.832838500000005
8,2040-2059,31.436024749999994
8,2060-2079,32.4293068125
8,2080-2099,33.28946225
9,2020-2039,25.08947825
9,2040-2059,25.887193312500003
9,2060-2079,26.6652184375
9,2080-2099,27.643069750000002
10,2020-2039,18.041965125
10,2040-2059,18.601849875000003
10,2060-2079,19.47242325
10,2080-2099,20.325859812500003
11,2020-2039,11.470985812499999
11,2040-2059,12.1675258125
11,2060-2079,12.727433750000001
11,2080-2099,13.48263375
12,2020-2039,7.055004781250001
12,2040-2059,7.59805069375
12,2060-2079,8.426553343749998
12,2080-2099,8.84831663125
