Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,31.1782341875
1,2040-2059,31.5766370625
1,2060-2079,32.1631836875
1,2080-2099,32.699518
2,2020-2039,30.559550437500004
2,2040-2059,31.017457249999996
2,2060-2079,31.6680544375
2,2080-2099,32.1475458125
3,2020-2039,29.932546125
3,2040-2059,30.443269750000002
3,2060-2079,30.969584625
3,2080-2099,31.4589723125
4,2020-2039,28.715165687500004
4,2040-2059,29.203161375
4,2060-2079,29.85256275
4,2080-2099,30.347952
5,2020-2039,26.799119875000006
5,2040-2059,27.393249875
5,2060-2079,27.9721375
5,2080-2099,28.533016937500005
6,2020-2039,24.996261125000004
6,2040-2059,25.532528625000005
6,2060-2079,26.153602187499995
6,2080-2099,26.784372687500003
7,2020-2039,24.703203812499993
7,2040-2059,25.297314562500002
7,2060-2079,25.810527250000003
7,2080-2099,26.398024749999998
8,2020-2039,26.7422863125
8,2040-2059,27.306101187500005
8,2060-2079,27.781287125
8,2080-2099,28.3064070625
9,2020-2039,29.820729874999998
9,2040-2059,30.311973875000007
9,2060-2079,30.788586937500003
9,2080-2099,31.4896754375
10,2020-2039,32.188623875
10,2040-2059,32.9395891875
10,2060-2079,33.467124875
10,2080-2099,34.2036616875
11,2020-2039,32.4974553125
11,2040-2059,33.212100875
11,2060-2079,33.9189884375
11,2080-2099,34.7708173125
12,2020-2039,31.66614125
12,2040-2059,32.313175125
12,2060-2079,32.881163812500006
12,2080-2099,33.5126586875
