Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.2303865
1,2040-2059,28.92667025
1,2060-2079,29.730747625000006
1,2080-2099,30.673259375
2,2020-2039,29.571402062499995
2,2040-2059,30.234818750000006
2,2060-2079,31.150248187499994
2,2080-2099,32.050287125000004
3,2020-2039,29.963339374999997
3,2040-2059,30.791371062499998
3,2060-2079,31.6144199375
3,2080-2099,32.53652875
4,2020-2039,29.403499375000006
4,2040-2059,30.006872687499996
4,2060-2079,31.028448187499993
4,2080-2099,31.884192125000002
5,2020-2039,28.23814625
5,2040-2059,29.034087874999997
5,2060-2079,30.1871176875
5,2080-2099,31.2409380625
6,2020-2039,27.89351625
6,2040-2059,28.806963562500002
6,2060-2079,29.9504551875
6,2080-2099,31.123049562499997
7,2020-2039,28.285461187499994
7,2040-2059,29.123703125000002
7,2060-2079,30.304358375000003
7,2080-2099,31.452448125
8,2020-2039,28.63837375
8,2040-2059,29.539250187500006
8,2060-2079,30.571463125000005
8,2080-2099,31.7168816875
9,2020-2039,28.3126465
9,2040-2059,29.170754187500002
9,2060-2079,30.100352312499997
9,2080-2099,31.1469855625
10,2020-2039,27.2771863125
10,2040-2059,28.0918995625
10,2060-2079,28.992136812500004
10,2080-2099,29.998655125000003
11,2020-2039,26.487684250000004
11,2040-2059,27.316836875000003
11,2060-2079,28.159595375
11,2080-2099,29.082737125000005
12,2020-2039,26.8360853125
12,2040-2059,27.549159125
12,2060-2079,28.4865745
12,2080-2099,29.397990124999996
