Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,8.606303175
1,2040-2059,9.519030187499999
1,2060-2079,10.557964156250002
1,2080-2099,11.34467505
2,2020-2039,9.88227465
2,2040-2059,10.668914387500001
2,2060-2079,11.749990875000002
2,2080-2099,12.924357968750002
3,2020-2039,12.984763656250001
3,2040-2059,14.01849959375
3,2060-2079,14.916714812500002
3,2080-2099,16.258492156249996
4,2020-2039,17.189434843749996
4,2040-2059,18.39207184375
4,2060-2079,19.49221246875
4,2080-2099,20.8683316875
5,2020-2039,22.201984062500003
5,2040-2059,23.552660937499997
5,2060-2079,24.8858440625
5,2080-2099,26.659685125000003
6,2020-2039,27.7520289375
6,2040-2059,29.042298812499997
6,2060-2079,30.839432062500002
6,2080-2099,32.742315624999996
7,2020-2039,31.2720313125
7,2040-2059,33.073918375000005
7,2060-2079,34.7511545
7,2080-2099,36.96732649999999
8,2020-2039,30.925307187499993
8,2040-2059,32.72588675
8,2060-2079,34.574681312500005
8,2080-2099,36.4873821875
9,2020-2039,25.585015000000002
9,2040-2059,27.0892245
9,2060-2079,28.660207562500002
9,2080-2099,30.597221312499997
10,2020-2039,18.8913140625
10,2040-2059,19.961413062499997
10,2060-2079,21.258981625
10,2080-2099,22.8221044375
11,2020-2039,13.109329749999997
11,2040-2059,14.033755375000002
11,2060-2079,15.118766500000001
11,2080-2099,16.20544425
12,2020-2039,9.944079
12,2040-2059,10.576669356250001
12,2060-2079,11.5820105
12,2080-2099,12.4803451875
