Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.5954470625
1,2040-2059,26.150137062500004
1,2060-2079,26.918873687499996
1,2080-2099,27.6266510625
2,2020-2039,25.350156625
2,2040-2059,25.89035325
2,2060-2079,26.6295638125
2,2080-2099,27.3137371875
3,2020-2039,25.538495874999995
3,2040-2059,26.1009400625
3,2060-2079,26.790871250000002
3,2080-2099,27.4641669375
4,2020-2039,25.967582562500002
4,2040-2059,26.528884437499997
4,2060-2079,27.223370125000006
4,2080-2099,27.8569373125
5,2020-2039,26.4421126875
5,2040-2059,26.964004250000002
5,2060-2079,27.6700908125
5,2080-2099,28.315701375
6,2020-2039,26.934229875
6,2040-2059,27.466027562500006
6,2060-2079,28.1978114375
6,2080-2099,28.838131812500002
7,2020-2039,27.439545687499997
7,2040-2059,28.0213935
7,2060-2079,28.813194562499998
7,2080-2099,29.473472812499995
8,2020-2039,27.92867575
8,2040-2059,28.55212125
8,2060-2079,29.357911
8,2080-2099,30.0586979375
9,2020-2039,28.122430187500004
9,2040-2059,28.7577819375
9,2060-2079,29.551342187499998
9,2080-2099,30.269789062499996
10,2020-2039,27.8871125625
10,2040-2059,28.494996625
10,2060-2079,29.298061500000003
10,2080-2099,30.029574312500003
11,2020-2039,27.2578355625
11,2040-2059,27.869973687500003
11,2060-2079,28.6390618125
11,2080-2099,29.3814401875
12,2020-2039,26.3721828125
12,2040-2059,26.95094025
12,2060-2079,27.697460125
12,2080-2099,28.4112949375
