Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,16.09083525
1,2040-2059,17.13345725
1,2060-2079,18.1498188125
1,2080-2099,19.145859937500003
2,2020-2039,18.52314625
2,2040-2059,19.3388286875
2,2060-2079,20.542279312499996
2,2080-2099,21.69961275
3,2020-2039,22.626903062500002
3,2040-2059,23.8081853125
3,2060-2079,24.575841625
3,2080-2099,26.147119062499993
4,2020-2039,27.153334124999997
4,2040-2059,28.083841687499994
4,2060-2079,29.407287437499992
4,2080-2099,30.671529500000005
5,2020-2039,31.4808033125
5,2040-2059,32.7778614375
5,2060-2079,33.92843743750001
5,2080-2099,35.142742874999996
6,2020-2039,36.328431062499995
6,2040-2059,37.560388999999994
6,2060-2079,38.7896199375
6,2080-2099,40.2618896875
7,2020-2039,39.44875112500001
7,2040-2059,40.696057999999994
7,2060-2079,42.18400868749999
7,2080-2099,43.723017625000004
8,2020-2039,39.5642178125
8,2040-2059,40.8854406875
8,2060-2079,42.52720293750001
8,2080-2099,43.730528812500005
9,2020-2039,35.849632625
9,2040-2059,36.964036937500005
9,2060-2079,38.467034875
9,2080-2099,39.80469375
10,2020-2039,29.155726937500003
10,2040-2059,30.512565624999993
10,2060-2079,31.900183124999998
10,2080-2099,33.0452349375
11,2020-2039,21.9780240625
11,2040-2059,23.33550875
11,2060-2079,24.4299088125
11,2080-2099,25.7162026875
12,2020-2039,17.2048348125
12,2040-2059,18.008105999999998
12,2060-2079,19.3126936875
12,2080-2099,20.476738187500004
