Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-3.4525804426875
1,2040-2059,-2.1389259849999998
1,2060-2079,-0.8392252000000001
1,2080-2099,0.21040685562499986
2,2020-2039,-2.9572067856250004
2,2040-2059,-1.9790703956249998
2,2060-2079,-0.8039860705000001
2,2080-2099,0.27125704812500007
3,2020-2039,0.12539235499999998
3,2040-2059,0.824175450375
3,2060-2079,1.883167514375
3,2080-2099,2.837338989
4,2020-2039,5.12044414375
4,2040-2059,6.12170586875
4,2060-2079,7.090804700000001
4,2080-2099,8.11915478125
5,2020-2039,11.875782675000002
5,2040-2059,12.5824715625
5,2060-2079,13.566017812499997
5,2080-2099,14.521226124999998
6,2020-2039,17.10847125
6,2040-2059,18.02857609375
6,2060-2079,19.044761562500003
6,2080-2099,20.21281475
7,2020-2039,19.5085453125
7,2040-2059,20.22587725
7,2060-2079,21.189465000000002
7,2080-2099,22.4529018125
8,2020-2039,17.224281625
8,2040-2059,18.14967853125
8,2060-2079,19.303069375
8,2080-2099,20.4473906875
9,2020-2039,12.263762906249998
9,2040-2059,13.301988062500001
9,2060-2079,14.336522125
9,2080-2099,15.3702739375
10,2020-2039,6.85303849375
10,2040-2059,7.683654356250001
10,2060-2079,8.73919468125
10,2080-2099,9.815735700000001
11,2020-2039,2.0980969671874994
11,2040-2059,2.8376078524999997
11,2060-2079,3.873977925
11,2080-2099,4.8642494124999995
12,2020-2039,-1.624380325
12,2040-2059,-0.4643653612500003
12,2060-2079,0.6264582759999999
12,2080-2099,1.9694075099374997
