Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,19.8549793125
1,2040-2059,20.607659249999998
1,2060-2079,21.349464625
1,2080-2099,22.279743125
2,2020-2039,20.513561625
2,2040-2059,21.2434439375
2,2060-2079,21.942953375000002
2,2080-2099,22.8336845625
3,2020-2039,22.5695389375
3,2040-2059,23.314481062499997
3,2060-2079,24.0972093125
3,2080-2099,24.883474125
4,2020-2039,25.092263312500002
4,2040-2059,25.940251062500003
4,2060-2079,26.733980312499998
4,2080-2099,27.6019450625
5,2020-2039,27.42610137499999
5,2040-2059,28.195555624999997
5,2060-2079,29.0811511875
5,2080-2099,29.9104023125
6,2020-2039,28.701089624999998
6,2040-2059,29.510219875
6,2060-2079,30.3634976875
6,2080-2099,31.201328
7,2020-2039,29.238627875000006
7,2040-2059,30.050250000000005
7,2060-2079,30.873631000000003
7,2080-2099,31.8110655625
8,2020-2039,29.370810249999995
8,2040-2059,30.178014812499995
8,2060-2079,31.0147519375
8,2080-2099,31.900349187500005
9,2020-2039,28.736020125000003
9,2040-2059,29.510287750000003
9,2060-2079,30.3544746875
9,2080-2099,31.301458437499996
10,2020-2039,26.914494750000003
10,2040-2059,27.613265375
10,2060-2079,28.402871250000004
10,2080-2099,29.271907062500002
11,2020-2039,24.372881937499997
11,2040-2059,25.032331375
11,2060-2079,25.819609125000003
11,2080-2099,26.610665625000003
12,2020-2039,21.45350175
12,2040-2059,22.194147375
12,2060-2079,23.0165113125
12,2080-2099,23.845860187499998
