Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,32.311940875
1,2040-2059,32.793294375
1,2060-2079,33.776348625000004
1,2080-2099,34.859226625
2,2020-2039,31.6625831875
2,2040-2059,32.50284043749999
2,2060-2079,33.017666125
2,2080-2099,34.10705862500001
3,2020-2039,29.4820045625
3,2040-2059,30.127520499999996
3,2060-2079,30.940020375
3,2080-2099,31.81815525
4,2020-2039,25.605826812500002
4,2040-2059,26.241353500000002
4,2060-2079,26.920906999999996
4,2080-2099,28.0105453125
5,2020-2039,21.485312375
5,2040-2059,22.0451940625
5,2060-2079,22.703978
5,2080-2099,23.616948937500002
6,2020-2039,18.441741500000003
6,2040-2059,18.932488906249997
6,2060-2079,19.582183125000004
6,2080-2099,20.3785621875
7,2020-2039,18.013443125
7,2040-2059,18.6597815
7,2060-2079,19.451212343749997
7,2080-2099,20.0472928125
8,2020-2039,20.26111675
8,2040-2059,20.725291125
8,2060-2079,21.4660568125
8,2080-2099,22.2472826875
9,2020-2039,22.903098249999996
9,2040-2059,23.358143124999994
9,2060-2079,24.253886750000003
9,2080-2099,25.118682999999997
10,2020-2039,25.819454
10,2040-2059,26.3007505
10,2060-2079,27.2645405
10,2080-2099,28.194068312499997
11,2020-2039,28.82081725
11,2040-2059,29.3628906875
11,2060-2079,30.329667625
11,2080-2099,31.192631749999997
12,2020-2039,31.08639275
12,2040-2059,31.566987374999997
12,2060-2079,32.60822925
12,2080-2099,33.443819375000004
