Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,31.78270587500001
1,2040-2059,32.93421275
1,2060-2079,34.132606062499995
1,2080-2099,35.2315955625
2,2020-2039,31.487362562500003
2,2040-2059,32.4465320625
2,2060-2079,33.5627341875
2,2080-2099,34.66747187499999
3,2020-2039,31.09472950000001
3,2040-2059,32.1447231875
3,2060-2079,33.311390625
3,2080-2099,34.53655875
4,2020-2039,29.772012
4,2040-2059,30.937186250000003
4,2060-2079,32.145071
4,2080-2099,33.33623068749999
5,2020-2039,27.0366336875
5,2040-2059,28.168666625000004
5,2060-2079,29.463594000000008
5,2080-2099,30.725094937499996
6,2020-2039,24.5126288125
6,2040-2059,25.6019145625
6,2060-2079,26.8819159375
6,2080-2099,28.0794323125
7,2020-2039,24.36124475
7,2040-2059,25.282121875
7,2060-2079,26.616303187500005
7,2080-2099,27.787483000000005
8,2020-2039,26.5729864375
8,2040-2059,27.632184249999998
8,2060-2079,28.883898500000004
8,2080-2099,30.135847062499998
9,2020-2039,29.711618374999997
9,2040-2059,30.9364873125
9,2060-2079,32.147896187499995
9,2080-2099,33.42498681249999
10,2020-2039,31.93403025
10,2040-2059,33.032411187499996
10,2060-2079,34.27287481250001
10,2080-2099,35.449349500000004
11,2020-2039,32.520720999999995
11,2040-2059,33.514565375
11,2060-2079,34.7411965625
11,2080-2099,36.046897625
12,2020-2039,32.30509850000001
12,2040-2059,33.441472000000005
12,2060-2079,34.639023125
12,2080-2099,35.862131062500005
