Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,16.654593374999997
1,2040-2059,17.51383825
1,2060-2079,18.4205435
1,2080-2099,19.396558312500005
2,2020-2039,18.977850875
2,2040-2059,19.674867999999996
2,2060-2079,20.775936750000003
2,2080-2099,21.953685875
3,2020-2039,22.351790375
3,2040-2059,23.318144499999995
3,2060-2079,24.299117750000004
3,2080-2099,25.504685375000005
4,2020-2039,26.0003583125
4,2040-2059,27.053347875
4,2060-2079,28.246024875
4,2080-2099,29.423382624999995
5,2020-2039,30.291321312500003
5,2040-2059,31.288227375000005
5,2060-2079,32.612334625
5,2080-2099,33.7696600625
6,2020-2039,34.81383206250001
6,2040-2059,35.8360895
6,2060-2079,37.145745500000004
6,2080-2099,38.696693937499994
7,2020-2039,37.5550219375
7,2040-2059,38.9409605625
7,2060-2079,40.34507325
7,2080-2099,41.980470374999996
8,2020-2039,36.748473062500004
8,2040-2059,38.103911624999995
8,2060-2079,39.62825025
8,2080-2099,41.1495265625
9,2020-2039,32.29817393750001
9,2040-2059,33.30317325
9,2060-2079,34.886912
9,2080-2099,35.978088
10,2020-2039,26.635126999999997
10,2040-2059,27.685850937500003
10,2060-2079,29.0877505625
10,2080-2099,30.129341937499998
11,2020-2039,21.197620625000006
11,2040-2059,21.973125875000004
11,2060-2079,23.2553695
11,2080-2099,24.372481812500002
12,2020-2039,17.3731051875
12,2040-2059,18.265703000000002
12,2060-2079,19.167835937499998
12,2080-2099,20.123541124999996
