Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.964807124999997
1,2040-2059,29.044467000000008
1,2060-2079,30.272248374999997
1,2080-2099,31.3553926875
2,2020-2039,31.0582429375
2,2040-2059,32.189003562500005
2,2060-2079,33.44774725
2,2080-2099,34.62699225
3,2020-2039,34.821048624999996
3,2040-2059,36.241929500000005
3,2060-2079,37.34152975
3,2080-2099,38.684383624999995
4,2020-2039,38.042119
4,2040-2059,39.32324156250001
4,2060-2079,40.583553187499994
4,2080-2099,42.0726380625
5,2020-2039,40.218725375000005
5,2040-2059,41.330791
5,2060-2079,42.52762225
5,2080-2099,43.818555999999994
6,2020-2039,41.54672193750001
6,2040-2059,42.6614388125
6,2060-2079,43.932663187500005
6,2080-2099,45.338689375
7,2020-2039,41.9024535625
7,2040-2059,42.9182493125
7,2060-2079,44.326946312500006
7,2080-2099,45.514703000000004
8,2020-2039,40.719505874999996
8,2040-2059,41.803271124999995
8,2060-2079,43.12676181250001
8,2080-2099,44.12015218750001
9,2020-2039,39.319588499999995
9,2040-2059,40.2628235
9,2060-2079,41.552807
9,2080-2099,42.689100874999994
10,2020-2039,36.85862475
10,2040-2059,37.992223625
10,2060-2079,39.3398413125
10,2080-2099,40.55581037500001
11,2020-2039,32.556768187500005
11,2040-2059,33.5485635625
11,2060-2079,34.8868628125
11,2080-2099,36.351149812500005
12,2020-2039,28.458447999999997
12,2040-2059,29.500309374999993
12,2060-2079,30.823543375
12,2080-2099,31.925776437499994
