Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.215982812500002
1,2040-2059,28.3923323125
1,2060-2079,29.150402125000006
1,2080-2099,30.241786124999997
2,2020-2039,30.481070937500004
2,2040-2059,31.343224
2,2060-2079,32.4881183125
2,2080-2099,33.561245875
3,2020-2039,34.85669775
3,2040-2059,36.04427756249999
3,2060-2079,37.04215831250001
3,2080-2099,38.267399812499995
4,2020-2039,38.1599200625
4,2040-2059,39.129578
4,2060-2079,40.3784301875
4,2080-2099,41.52409056250001
5,2020-2039,38.8873889375
5,2040-2059,40.027480624999995
5,2060-2079,41.405729062499994
5,2080-2099,42.670997812500005
6,2020-2039,39.29477018749999
6,2040-2059,40.34508774999999
6,2060-2079,41.70717968750001
6,2080-2099,43.314369937500004
7,2020-2039,38.94978831249999
7,2040-2059,39.8592841875
7,2060-2079,41.305919375
7,2080-2099,42.455490000000005
8,2020-2039,37.54537525
8,2040-2059,38.5108824375
8,2060-2079,39.723980437499996
8,2080-2099,40.710937625
9,2020-2039,37.20168487499999
9,2040-2059,38.115178750000005
9,2060-2079,39.2426321875
9,2080-2099,40.1023079375
10,2020-2039,35.82692
10,2040-2059,36.925102499999994
10,2060-2079,38.061020375
10,2080-2099,39.044862249999994
11,2020-2039,31.838224374999996
11,2040-2059,33.0662086875
11,2060-2079,34.04512
11,2080-2099,35.199158125
12,2020-2039,27.69507925
12,2040-2059,28.765538625
12,2060-2079,29.7607973125
12,2080-2099,30.9319694375
