Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-10.78871210625
1,2040-2059,-9.952549325
1,2060-2079,-8.55954950625
1,2080-2099,-7.19178725
2,2020-2039,-7.673819173749999
2,2040-2059,-6.962913170625
2,2060-2079,-5.60031300625
2,2080-2099,-4.29438251875
3,2020-2039,-0.994140241875
3,2040-2059,0.22995965368750004
3,2060-2079,1.3998057037500002
3,2080-2099,2.9288103012499995
4,2020-2039,8.1834545625
4,2040-2059,9.3945701125
4,2060-2079,10.927990656250001
4,2080-2099,12.21163896875
5,2020-2039,17.104412000000004
5,2040-2059,18.087768843750002
5,2060-2079,19.457385875
5,2080-2099,20.755511125
6,2020-2039,23.52662025
6,2040-2059,24.603369312500003
6,2060-2079,26.048435749999996
6,2080-2099,27.3399658125
7,2020-2039,26.59852575
7,2040-2059,27.8153768125
7,2060-2079,29.245163999999995
7,2080-2099,30.525422937500004
8,2020-2039,24.3331984375
8,2040-2059,25.674986437500003
8,2060-2079,27.2449994375
8,2080-2099,28.79497025
9,2020-2039,17.137270312500004
9,2040-2059,18.360767875
9,2060-2079,19.90773221875
9,2080-2099,21.5286818125
10,2020-2039,7.5511755874999995
10,2040-2059,8.70418391875
10,2060-2079,9.88893321875
10,2080-2099,11.363454956250003
11,2020-2039,-2.24640835715625
11,2040-2059,-0.935805188125
11,2060-2079,0.44598929999999987
11,2080-2099,1.729076108125
12,2020-2039,-8.86119373125
12,2040-2059,-7.880440206249999
12,2060-2079,-6.4336732818749995
12,2080-2099,-4.9119244625
