Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.8772544375
1,2040-2059,31.486823937500006
1,2060-2079,32.5090123125
1,2080-2099,33.19594775
2,2020-2039,32.106120125
2,2040-2059,32.70592725000001
2,2060-2079,33.752168437499996
2,2080-2099,34.6125193125
3,2020-2039,33.2473309375
3,2040-2059,33.885787
3,2060-2079,34.858348500000005
3,2080-2099,35.731440125
4,2020-2039,33.055625562500005
4,2040-2059,33.507378875
4,2060-2079,34.4011025625
4,2080-2099,35.167356749999996
5,2020-2039,31.2513864375
5,2040-2059,31.7939248125
5,2060-2079,32.7072245625
5,2080-2099,33.432663874999996
6,2020-2039,29.875198124999997
6,2040-2059,30.509044000000003
6,2060-2079,31.566263187500002
6,2080-2099,32.523912374999995
7,2020-2039,31.072077750000002
7,2040-2059,31.676161875
7,2060-2079,32.954600875
7,2080-2099,33.9944420625
8,2020-2039,33.1917745625
8,2040-2059,33.917802125
8,2060-2079,35.3242726875
8,2080-2099,36.399759562499995
9,2020-2039,35.001633312500005
9,2040-2059,35.64613268750001
9,2060-2079,36.98612812499999
9,2080-2099,38.017480937500004
10,2020-2039,35.041033187500005
10,2040-2059,35.674864687500005
10,2060-2079,36.88865475
10,2080-2099,37.88698612500001
11,2020-2039,33.1710046875
11,2040-2059,33.836176375
11,2060-2079,34.9374298125
11,2080-2099,35.86087381249999
12,2020-2039,30.9924365625
12,2040-2059,31.717031500000004
12,2060-2079,32.6378280625
12,2080-2099,33.5301769375
