Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-17.85157096875
1,2040-2059,-16.084563643750002
1,2060-2079,-14.1444076375
1,2080-2099,-11.934080837499998
2,2020-2039,-15.4545161875
2,2040-2059,-14.133698062499999
2,2060-2079,-12.2571185625
2,2080-2099,-10.506901618750002
3,2020-2039,-8.618732278125
3,2040-2059,-7.518151996875
3,2060-2079,-6.04026641875
3,2080-2099,-4.579049749999999
4,2020-2039,-0.03895081812500001
4,2040-2059,0.9163168818124999
4,2060-2079,2.4116388000000004
4,2080-2099,3.6289123562500003
5,2020-2039,9.1391632125
5,2040-2059,10.19152843125
5,2060-2079,11.485748625
5,2080-2099,12.796721312499999
6,2020-2039,17.5296719375
6,2040-2059,18.7865173125
6,2060-2079,20.2202208125
6,2080-2099,21.575980500000004
7,2020-2039,21.27393175
7,2040-2059,22.4180691875
7,2060-2079,23.7877236875
7,2080-2099,25.226197625000005
8,2020-2039,18.294535624999998
8,2040-2059,19.421687
8,2060-2079,20.837362
8,2080-2099,22.318619437499994
9,2020-2039,10.436307375
9,2040-2059,11.6138333125
9,2060-2079,12.9675001875
9,2080-2099,14.3183396875
10,2020-2039,0.4404513500000001
10,2040-2059,1.78226162875
10,2060-2079,3.239244450625
10,2080-2099,4.80491675625
11,2020-2039,-9.15336915
11,2040-2059,-7.4331052462499985
11,2060-2079,-5.546685987499999
11,2080-2099,-3.696639568125
12,2020-2039,-15.28507125
12,2040-2059,-13.407350025000003
12,2060-2079,-11.51984946875
12,2080-2099,-9.377650329375001
