Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,19.542210687500003
1,2040-2059,20.551602000000003
1,2060-2079,21.546778625
1,2080-2099,22.571420312500003
2,2020-2039,22.649362687500002
2,2040-2059,23.5557676875
2,2060-2079,24.721454125000005
2,2080-2099,25.941479125
3,2020-2039,26.782439250000003
3,2040-2059,28.091439124999997
3,2060-2079,29.194192437500003
3,2080-2099,30.436334875
4,2020-2039,31.088943562500003
4,2040-2059,32.3471395
4,2060-2079,33.65086068749999
4,2080-2099,35.0821173125
5,2020-2039,35.216584499999996
5,2040-2059,36.3709526875
5,2060-2079,37.81723125
5,2080-2099,39.152009500000005
6,2020-2039,39.2029604375
6,2040-2059,40.32053775
6,2060-2079,41.75553012499999
6,2080-2099,43.3678590625
7,2020-2039,41.626324874999995
7,2040-2059,42.8928215625
7,2060-2079,44.54732268750001
7,2080-2099,46.0553693125
8,2020-2039,40.5600133125
8,2040-2059,41.974822749999994
8,2060-2079,43.6404978125
8,2080-2099,44.990365374999996
9,2020-2039,36.5621258125
9,2040-2059,37.737511187500004
9,2060-2079,39.383959
9,2080-2099,40.556339062499994
10,2020-2039,30.792983624999994
10,2040-2059,31.9619515
10,2060-2079,33.4382871875
10,2080-2099,34.67517318750001
11,2020-2039,24.537088999999998
11,2040-2059,25.4795645625
11,2060-2079,26.8271510625
11,2080-2099,28.125185062499998
12,2020-2039,20.123201062499998
12,2040-2059,21.126945187500002
12,2060-2079,22.1411165625
12,2080-2099,23.176387500000004
