Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,1.776847554125
1,2040-2059,2.812207364625
1,2060-2079,3.95628171378875
1,2080-2099,5.238265825
2,2020-2039,3.7594322625000003
2,2040-2059,4.9200090562500005
2,2060-2079,6.103071337500001
2,2080-2099,7.420158206250001
3,2020-2039,8.31036649375
3,2040-2059,9.610324093750002
3,2060-2079,10.44563391875
3,2080-2099,12.192938281250001
4,2020-2039,13.590554968749998
4,2040-2059,14.5145315
4,2060-2079,15.993367187500002
4,2080-2099,17.3086503125
5,2020-2039,18.9805059375
5,2040-2059,20.327076499999997
5,2060-2079,21.414763187500004
5,2080-2099,23.043962375
6,2020-2039,24.849215937499995
6,2040-2059,26.406648312499996
6,2060-2079,27.9885415
6,2080-2099,29.5851840625
7,2020-2039,29.930160749999995
7,2040-2059,31.4400394375
7,2060-2079,33.2068505625
7,2080-2099,34.940714875
8,2020-2039,29.582561125000005
8,2040-2059,31.261551124999997
8,2060-2079,33.0285128125
8,2080-2099,34.5744125625
9,2020-2039,23.828035
9,2040-2059,25.540192875
9,2060-2079,27.144619562500004
9,2080-2099,28.499454125
10,2020-2039,15.8537730625
10,2040-2059,17.3199255625
10,2060-2079,18.5451468125
10,2080-2099,20.143099312500002
11,2020-2039,8.346475718750002
11,2040-2059,9.494098606249999
11,2060-2079,10.5998041625
11,2080-2099,11.908374593750002
12,2020-2039,3.3849154149999996
12,2040-2059,4.19598101875
12,2060-2079,5.61146688125
12,2080-2099,6.571254673125
