Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,7.6108145812500005
1,2040-2059,8.57585375
1,2060-2079,9.620628662500001
1,2080-2099,10.67008026875
2,2020-2039,9.174532531250001
2,2040-2059,10.090086
2,2060-2079,11.197486406249999
2,2080-2099,12.397060250000003
3,2020-2039,12.7494268125
3,2040-2059,13.851893687500002
3,2060-2079,14.60711215625
3,2080-2099,16.1857786875
4,2020-2039,17.191456000000002
4,2040-2059,18.187876125
4,2060-2079,19.55470125
4,2080-2099,20.79653425
5,2020-2039,22.181214437499996
5,2040-2059,23.59982825
5,2060-2079,24.718639375000006
5,2080-2099,26.258718375
6,2020-2039,27.770184625
6,2040-2059,29.263934375
6,2060-2079,30.710806687500007
6,2080-2099,32.390757
7,2020-2039,32.30095475
7,2040-2059,33.7743493125
7,2060-2079,35.41597
7,2080-2099,37.14558381250001
8,2020-2039,32.2676629375
8,2040-2059,33.84410156250001
8,2060-2079,35.519085062500004
8,2080-2099,37.035047687500004
9,2020-2039,27.301754437499998
9,2040-2059,28.781250500000002
9,2060-2079,30.195087999999995
9,2080-2099,31.748363562500003
10,2020-2039,20.2735585
10,2040-2059,21.6261865625
10,2060-2079,22.851957750000004
10,2080-2099,24.323087812500003
11,2020-2039,13.470903562500002
11,2040-2059,14.609962
11,2060-2079,15.646526375
11,2080-2099,16.860280375000002
12,2020-2039,9.125589312499999
12,2040-2059,9.8419237375
12,2060-2079,11.11075975
12,2080-2099,12.0114485625
