Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,24.890312874999996
1,2040-2059,25.8295956875
1,2060-2079,26.800343437499997
1,2080-2099,27.937954687500003
2,2020-2039,27.0304739375
2,2040-2059,27.8515599375
2,2060-2079,28.999673124999997
2,2080-2099,30.0270198125
3,2020-2039,30.98992875
3,2040-2059,31.970070437500002
3,2060-2079,32.9697400625
3,2080-2099,34.1767949375
4,2020-2039,35.1558625
4,2040-2059,36.1462675625
4,2060-2079,37.414935125
4,2080-2099,38.5542901875
5,2020-2039,38.723200375000005
5,2040-2059,39.68399050000001
5,2060-2079,40.826896000000005
5,2080-2099,41.949783249999996
6,2020-2039,40.34126475
6,2040-2059,41.34757775000001
6,2060-2079,42.20686268749999
6,2080-2099,43.30292956250001
7,2020-2039,39.412170875
7,2040-2059,40.219013374999996
7,2060-2079,41.20029537500001
7,2080-2099,41.94837731249999
8,2020-2039,38.341423125
8,2040-2059,39.0940989375
8,2060-2079,40.008865312500006
8,2080-2099,41.04881456250001
9,2020-2039,37.308437875
9,2040-2059,38.157819875
9,2060-2079,39.111247687500004
9,2080-2099,39.8255010625
10,2020-2039,34.5570581875
10,2040-2059,35.396260625
10,2060-2079,36.382481250000005
10,2080-2099,37.3820355625
11,2020-2039,30.041969749999996
11,2040-2059,30.8575123125
11,2060-2079,32.094770125000004
11,2080-2099,33.1653491875
12,2020-2039,26.014257375
12,2040-2059,26.864448250000006
12,2060-2079,27.97858725
12,2080-2099,29.079525125
