Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,21.361282
1,2040-2059,22.445764000000004
1,2060-2079,23.36585
1,2080-2099,24.5151208125
2,2020-2039,24.443645
2,2040-2059,25.1903869375
2,2060-2079,26.425836375000003
2,2080-2099,27.485841999999998
3,2020-2039,28.954534187500002
3,2040-2059,30.046301875
3,2060-2079,31.0153653125
3,2080-2099,32.36825725
4,2020-2039,33.2591346875
4,2040-2059,34.272367
4,2060-2079,35.610218437499995
4,2080-2099,36.993968625
5,2020-2039,37.300121187500004
5,2040-2059,38.495361
5,2060-2079,39.84339987499999
5,2080-2099,41.1921311875
6,2020-2039,41.422775875
6,2040-2059,42.823204687499995
6,2060-2079,44.0017640625
6,2080-2099,45.5347523125
7,2020-2039,42.762262375000006
7,2040-2059,43.9372801875
7,2060-2079,45.34420368749999
7,2080-2099,46.5071965625
8,2020-2039,41.846148625
8,2040-2059,42.8365259375
8,2060-2079,44.236843375
8,2080-2099,45.493716750000004
9,2020-2039,39.4581983125
9,2040-2059,40.5261709375
9,2060-2079,41.8210465625
9,2080-2099,42.9109061875
10,2020-2039,33.9356098125
10,2040-2059,35.0950281875
10,2060-2079,36.529138437499995
10,2080-2099,37.676522812500004
11,2020-2039,27.1278294375
11,2040-2059,28.1827428125
11,2060-2079,29.557656812500007
11,2080-2099,30.763401312499997
12,2020-2039,22.173968750000004
12,2040-2059,23.169323
12,2060-2079,24.3178705625
12,2080-2099,25.565189875
