Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,7.137096637500001
1,2040-2059,8.2338027125
1,2060-2079,9.62432293125
1,2080-2099,11.140835162500002
2,2020-2039,9.771747518750002
2,2040-2059,10.7689802125
2,2060-2079,12.561618018749998
2,2080-2099,13.7912041875
3,2020-2039,15.148488781249998
3,2040-2059,16.37079940625
3,2060-2079,17.717020124999998
3,2080-2099,19.363680812500004
4,2020-2039,21.054950125
4,2040-2059,22.250901375
4,2060-2079,23.785328000000003
4,2080-2099,25.3260878125
5,2020-2039,27.299477125
5,2040-2059,28.5397091875
5,2060-2079,30.129744125000006
5,2080-2099,31.760011687500004
6,2020-2039,32.7979906875
6,2040-2059,33.934158875
6,2060-2079,35.5281118125
6,2080-2099,37.0550343125
7,2020-2039,35.177301625000005
7,2040-2059,36.516149812500004
7,2060-2079,37.88991175
7,2080-2099,39.446305374999994
8,2020-2039,34.1129635625
8,2040-2059,35.4464563125
8,2060-2079,36.7441288125
8,2080-2099,38.386579437500004
9,2020-2039,29.795070437499998
9,2040-2059,30.995454375
9,2060-2079,32.411511625
9,2080-2099,34.0313779375
10,2020-2039,22.450606187500004
10,2040-2059,23.5866025625
10,2060-2079,25.224660375000003
10,2080-2099,26.6718438125
11,2020-2039,14.183035968749998
11,2040-2059,15.340053812499999
11,2060-2079,16.910132687500003
11,2080-2099,18.3902335625
12,2020-2039,8.5534988625
12,2040-2059,9.5133515
12,2060-2079,11.1488359625
12,2080-2099,12.588787781250002
