Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.146257437500005
1,2040-2059,27.852673250000002
1,2060-2079,28.688164312499996
1,2080-2099,29.512087000000005
2,2020-2039,27.332315687499996
2,2040-2059,28.0419170625
2,2060-2079,28.830279875000002
2,2080-2099,29.65804525
3,2020-2039,28.3700734375
3,2040-2059,29.054580562499996
3,2060-2079,29.9042145
3,2080-2099,30.715054562499997
4,2020-2039,29.671182437500004
4,2040-2059,30.367183437500003
4,2060-2079,31.224645812499997
4,2080-2099,32.163737625
5,2020-2039,30.266807562500006
5,2040-2059,30.9412724375
5,2060-2079,31.800794562500002
5,2080-2099,32.720605937500004
6,2020-2039,29.928736625000006
6,2040-2059,30.615386125000004
6,2060-2079,31.423196187500004
6,2080-2099,32.29452425
7,2020-2039,29.471359875
7,2040-2059,30.119198125
7,2060-2079,30.914618625000003
7,2080-2099,31.785261750000004
8,2020-2039,29.38378125
8,2040-2059,30.031301187500002
8,2060-2079,30.8718988125
8,2080-2099,31.680274124999997
9,2020-2039,29.4128985625
9,2040-2059,30.0281978125
9,2060-2079,30.865999750000004
9,2080-2099,31.655114937500006
10,2020-2039,29.304718875000006
10,2040-2059,29.904495124999997
10,2060-2079,30.751390625
10,2080-2099,31.522624375000003
11,2020-2039,28.7775556875
11,2040-2059,29.421096875000003
11,2060-2079,30.2695870625
11,2080-2099,31.04779725
12,2020-2039,27.884202437499997
12,2040-2059,28.546523687499995
12,2060-2079,29.403098874999998
12,2080-2099,30.224373124999996
