Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.3537073125
1,2040-2059,29.017238812500008
1,2060-2079,29.775192062499997
1,2080-2099,30.549064875000003
2,2020-2039,28.18794425
2,2040-2059,28.8496894375
2,2060-2079,29.618624562499992
2,2080-2099,30.395703062500004
3,2020-2039,28.2881714375
3,2040-2059,28.944892250000006
3,2060-2079,29.702496312500006
3,2080-2099,30.48397
4,2020-2039,28.462499937499995
4,2040-2059,29.119591999999997
4,2060-2079,29.895326250000004
4,2080-2099,30.6710855625
5,2020-2039,28.671357
5,2040-2059,29.316240937499995
5,2060-2079,30.118427062499993
5,2080-2099,30.906802750000004
6,2020-2039,28.8384576875
6,2040-2059,29.4636675625
6,2060-2079,30.2523080625
6,2080-2099,31.046834124999997
7,2020-2039,28.8926044375
7,2040-2059,29.4911690625
7,2060-2079,30.271515375
7,2080-2099,31.0607625
8,2020-2039,28.9255326875
8,2040-2059,29.5692
8,2060-2079,30.323028750000002
8,2080-2099,31.106731437500002
9,2020-2039,28.9830543125
9,2040-2059,29.6214170625
9,2060-2079,30.3741
9,2080-2099,31.185918312499997
10,2020-2039,28.993141
10,2040-2059,29.629079687500003
10,2060-2079,30.387927
10,2080-2099,31.174608000000003
11,2020-2039,28.925346812500003
11,2040-2059,29.57840925
11,2060-2079,30.3504715
11,2080-2099,31.1342191875
12,2020-2039,28.726121062499995
12,2040-2059,29.376916812499996
12,2060-2079,30.141293937500002
12,2080-2099,30.938697249999997
