Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.6232943125
1,2040-2059,29.3812184375
1,2060-2079,30.283378437499998
1,2080-2099,31.2398261875
2,2020-2039,29.283979750000004
2,2040-2059,30.035931187499997
2,2060-2079,30.9488516875
2,2080-2099,31.934081312500002
3,2020-2039,29.673984249999997
3,2040-2059,30.421824812499995
3,2060-2079,31.3249968125
3,2080-2099,32.32324243749999
4,2020-2039,29.448804375
4,2040-2059,30.167509187499995
4,2060-2079,31.0419091875
4,2080-2099,32.02408
5,2020-2039,28.940936750000006
5,2040-2059,29.6714773125
5,2060-2079,30.563631312499997
5,2080-2099,31.523335625
6,2020-2039,28.826365312500002
6,2040-2059,29.567937937499995
6,2060-2079,30.436767500000002
6,2080-2099,31.450872437499996
7,2020-2039,28.547614
7,2040-2059,29.285141125000003
7,2060-2079,30.3029070625
7,2080-2099,31.278635937499995
8,2020-2039,28.4077564375
8,2040-2059,29.217680687500003
8,2060-2079,30.2322595
8,2080-2099,31.272515
9,2020-2039,28.593433187499993
9,2040-2059,29.404403937499996
9,2060-2079,30.431627812500004
9,2080-2099,31.467875187500002
10,2020-2039,28.5238995625
10,2040-2059,29.307869124999996
10,2060-2079,30.284969312500003
10,2080-2099,31.276709000000004
11,2020-2039,28.164992062499998
11,2040-2059,28.9203428125
11,2060-2079,29.824934187500002
11,2080-2099,30.756393937500004
12,2020-2039,28.204082062500003
12,2040-2059,28.9274143125
12,2060-2079,29.796386250000005
12,2080-2099,30.762532062500004
