Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-1.3717710262499998
1,2040-2059,-0.50170111
1,2060-2079,0.9889488700000001
1,2080-2099,2.3250685006249996
2,2020-2039,0.5613308699999999
2,2040-2059,1.503611283125
2,2060-2079,2.8506171521249994
2,2080-2099,4.191504979375
3,2020-2039,6.0692308875
3,2040-2059,7.1646186812499995
3,2060-2079,8.35892918125
3,2080-2099,9.6799743625
4,2020-2039,13.420236749999997
4,2040-2059,14.487778
4,2060-2079,15.6053319375
4,2080-2099,16.6997945625
5,2020-2039,19.5654295
5,2040-2059,20.693809875000003
5,2060-2079,21.8098563125
5,2080-2099,22.979068375000004
6,2020-2039,23.803065
6,2040-2059,24.924172312499998
6,2060-2079,26.241193374999998
6,2080-2099,27.375381625
7,2020-2039,26.15718325
7,2040-2059,27.353605499999997
7,2060-2079,28.636728750000003
7,2080-2099,29.795728062500004
8,2020-2039,26.552979562500003
8,2040-2059,27.821447437499994
8,2060-2079,28.91256175
8,2080-2099,30.213648250000006
9,2020-2039,23.0019864375
9,2040-2059,24.284232375
9,2060-2079,25.4839603125
9,2080-2099,26.906114000000002
10,2020-2039,16.279576499999997
10,2040-2059,17.443762000000003
10,2060-2079,18.669809875
10,2080-2099,19.851134499999997
11,2020-2039,8.26308483125
11,2040-2059,9.5389903125
11,2060-2079,10.771970275000001
11,2080-2099,11.815163624999999
12,2020-2039,1.4552771790624999
12,2040-2059,2.5872068337500003
12,2060-2079,3.8436613887499997
12,2080-2099,5.1649069687499995
