Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.046123250000004
1,2040-2059,27.713898749999995
1,2060-2079,28.4877975
1,2080-2099,29.543342
2,2020-2039,28.005932812500003
2,2040-2059,28.7944878125
2,2060-2079,29.617651000000002
2,2080-2099,30.501147750000005
3,2020-2039,29.698701624999998
3,2040-2059,30.688336687500005
3,2060-2079,31.594287374999997
3,2080-2099,32.458540937500004
4,2020-2039,31.1843750625
4,2040-2059,32.133082625
4,2060-2079,33.06848875
4,2080-2099,33.953375937500006
5,2020-2039,31.554375374999996
5,2040-2059,32.337208312499996
5,2060-2079,33.26010312500001
5,2080-2099,34.21722325
6,2020-2039,30.909438250000008
6,2040-2059,31.7971235625
6,2060-2079,32.72927362499999
6,2080-2099,33.717629875
7,2020-2039,30.903394375
7,2040-2059,31.819048749999993
7,2060-2079,32.837000375
7,2080-2099,33.8493434375
8,2020-2039,31.184272375
8,2040-2059,32.112610625
8,2060-2079,33.091971687500006
8,2080-2099,34.0972218125
9,2020-2039,30.643139437499997
9,2040-2059,31.5414988125
9,2060-2079,32.49401575
9,2080-2099,33.610250125
10,2020-2039,29.656158124999997
10,2040-2059,30.591728874999998
10,2060-2079,31.446460437500004
10,2080-2099,32.4607181875
11,2020-2039,28.4933444375
11,2040-2059,29.276942999999996
11,2060-2079,30.204333062499998
11,2080-2099,31.130360874999997
12,2020-2039,27.3673895
12,2040-2059,28.132030124999996
12,2060-2079,29.013574000000006
12,2080-2099,29.940355312499996
