Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,12.162719531250001
1,2040-2059,13.150688687499999
1,2060-2079,14.320543593750001
1,2080-2099,15.543547281250003
2,2020-2039,14.906382624999999
2,2040-2059,15.7076794375
2,2060-2079,17.172954124999997
2,2080-2099,18.22092534375
3,2020-2039,19.6297363125
3,2040-2059,20.759048500000002
3,2060-2079,21.770567500000002
3,2080-2099,23.363732437499994
4,2020-2039,24.7014630625
4,2040-2059,25.725189312500003
4,2060-2079,27.210571875
4,2080-2099,28.733556625
5,2020-2039,30.4268720625
5,2040-2059,31.6938244375
5,2060-2079,33.04462062499999
5,2080-2099,34.5650535625
6,2020-2039,36.385137562500006
6,2040-2059,37.6746944375
6,2060-2079,39.0640504375
6,2080-2099,40.61694374999999
7,2020-2039,39.2873938125
7,2040-2059,40.5463846875
7,2060-2079,41.893261499999994
7,2080-2099,43.376493374999995
8,2020-2039,38.13560512499999
8,2040-2059,39.3089955625
8,2060-2079,40.69787875
8,2080-2099,42.267905875
9,2020-2039,33.992453749999996
9,2040-2059,35.1194784375
9,2060-2079,36.505983875
9,2080-2099,37.927932999999996
10,2020-2039,26.7095119375
10,2040-2059,27.847638875
10,2060-2079,29.308048625
10,2080-2099,30.5582285
11,2020-2039,18.642945937500002
11,2040-2059,19.626123375000002
11,2060-2079,21.033803375000005
11,2080-2099,22.3336744375
12,2020-2039,13.333845937500001
12,2040-2059,14.111988093749998
12,2060-2079,15.570106625000003
12,2080-2099,16.776693625
