Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,31.430804812500003
1,2040-2059,32.289522937499996
1,2060-2079,33.1873775625
1,2080-2099,34.137878375
2,2020-2039,32.2882659375
2,2040-2059,33.128306249999994
2,2060-2079,33.987984624999996
2,2080-2099,34.959464375
3,2020-2039,32.30688000000001
3,2040-2059,33.05694375
3,2060-2079,34.06718850000001
3,2080-2099,35.043985125
4,2020-2039,31.515241124999996
4,2040-2059,32.234440812500004
4,2060-2079,33.2973435
4,2080-2099,34.284597187500005
5,2020-2039,30.2673975625
5,2040-2059,31.072968499999998
5,2060-2079,31.988721
5,2080-2099,33.050965937499996
6,2020-2039,28.916043874999996
6,2040-2059,29.654354874999996
6,2060-2079,30.5356705
6,2080-2099,31.54393625
7,2020-2039,27.820204375
7,2040-2059,28.511516
7,2060-2079,29.425789249999998
7,2080-2099,30.3651189375
8,2020-2039,27.3113478125
8,2040-2059,27.966601750000006
8,2060-2079,28.8517165
8,2080-2099,29.765661500000004
9,2020-2039,27.6027248125
9,2040-2059,28.3630641875
9,2060-2079,29.215965125
9,2080-2099,30.153325375
10,2020-2039,28.4849711875
10,2040-2059,29.1874028125
10,2060-2079,30.0707225625
10,2080-2099,30.919980749999997
11,2020-2039,29.7405778125
11,2040-2059,30.454552374999995
11,2060-2079,31.3458153125
11,2080-2099,32.2387260625
12,2020-2039,30.483650625000003
12,2040-2059,31.278466375
12,2060-2079,32.1974788125
12,2080-2099,33.1714525625
