Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,31.0924275
1,2040-2059,31.86182225
1,2060-2079,32.9117799375
1,2080-2099,33.79338625
2,2020-2039,32.350676312500006
2,2040-2059,33.1212405
2,2060-2079,34.1737718125
2,2080-2099,35.29234087500001
3,2020-2039,33.309569625
3,2040-2059,34.14236025
3,2060-2079,35.136387125000006
3,2080-2099,36.19547725
4,2020-2039,32.97730800000001
4,2040-2059,33.65457531249999
4,2060-2079,34.54628093750001
4,2080-2099,35.4569244375
5,2020-2039,31.178142812500003
5,2040-2059,31.892448625
5,2060-2079,32.8050466875
5,2080-2099,33.722190375
6,2020-2039,29.756572375
6,2040-2059,30.524463937500002
6,2060-2079,31.5859775
6,2080-2099,32.6589016875
7,2020-2039,30.569294749999997
7,2040-2059,31.31144525
7,2060-2079,32.5839821875
7,2080-2099,33.7697989375
8,2020-2039,32.3421204375
8,2040-2059,33.1493814375
8,2060-2079,34.525052374999994
8,2080-2099,35.79488318750001
9,2020-2039,34.146998187499996
9,2040-2059,34.9770543125
9,2060-2079,36.433864687500005
9,2080-2099,37.650792124999995
10,2020-2039,34.1992683125
10,2040-2059,35.02705412500001
10,2060-2079,36.35086212499999
10,2080-2099,37.580280375
11,2020-2039,32.3381185
11,2040-2059,33.176913
11,2060-2079,34.27839612499999
11,2080-2099,35.3696408125
12,2020-2039,30.862706875
12,2040-2059,31.691493
12,2060-2079,32.632391999999996
12,2080-2099,33.652806125
