Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.786234999999998
1,2040-2059,29.462616562500003
1,2060-2079,30.2802169375
1,2080-2099,31.141237187499996
2,2020-2039,28.897311937499996
2,2040-2059,29.5877718125
2,2060-2079,30.386991312499998
2,2080-2099,31.220506500000003
3,2020-2039,29.1100645625
3,2040-2059,29.764232187499996
3,2060-2079,30.593875812500002
3,2080-2099,31.45992025
4,2020-2039,29.2085755
4,2040-2059,29.856811937499998
4,2060-2079,30.697473249999998
4,2080-2099,31.580944125
5,2020-2039,29.080006812499995
5,2040-2059,29.742402624999997
5,2060-2079,30.5876503125
5,2080-2099,31.477588625
6,2020-2039,28.816312687500005
6,2040-2059,29.500169812499998
6,2060-2079,30.344911999999997
6,2080-2099,31.246462875000002
7,2020-2039,28.5299075
7,2040-2059,29.1843205
7,2060-2079,30.027418312500004
7,2080-2099,30.9396474375
8,2020-2039,28.5312358125
8,2040-2059,29.189627687500003
8,2060-2079,30.043534375000004
8,2080-2099,30.972451187500003
9,2020-2039,28.7665123125
9,2040-2059,29.4571815625
9,2060-2079,30.312883874999997
9,2080-2099,31.243623999999997
10,2020-2039,29.035807187499998
10,2040-2059,29.720523374999996
10,2060-2079,30.56586525
10,2080-2099,31.475370312499994
11,2020-2039,29.131093937499998
11,2040-2059,29.771573625000002
11,2060-2079,30.614355937499997
11,2080-2099,31.466598750000003
12,2020-2039,28.9609209375
12,2040-2059,29.6178454375
12,2060-2079,30.4339933125
12,2080-2099,31.299815062500002
