Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.4966811875
1,2040-2059,30.147224
1,2060-2079,30.9964639375
1,2080-2099,31.790924312499996
2,2020-2039,29.305427625
2,2040-2059,29.957994624999998
2,2060-2079,30.730078937500004
2,2080-2099,31.5630810625
3,2020-2039,29.358510625000005
3,2040-2059,30.014044375
3,2060-2079,30.832042312499997
3,2080-2099,31.663734812499996
4,2020-2039,29.424221875
4,2040-2059,30.053542874999998
4,2060-2079,30.849531937499997
4,2080-2099,31.7089005625
5,2020-2039,28.798049312499995
5,2040-2059,29.4300374375
5,2060-2079,30.235491812499998
5,2080-2099,31.0788655
6,2020-2039,28.006684124999996
6,2040-2059,28.60395225
6,2060-2079,29.422760000000007
6,2080-2099,30.220729812499997
7,2020-2039,27.404235125
7,2040-2059,28.0115611875
7,2060-2079,28.8262989375
7,2080-2099,29.6081898125
8,2020-2039,27.2931515625
8,2040-2059,27.9204850625
8,2060-2079,28.705602124999995
8,2080-2099,29.513097687499997
9,2020-2039,27.793469687499996
9,2040-2059,28.429385125000003
9,2060-2079,29.252926937500003
9,2080-2099,30.068683499999995
10,2020-2039,28.693904812499998
10,2040-2059,29.33093625
10,2060-2079,30.207767187500004
10,2080-2099,31.027456187499997
11,2020-2039,29.653720937500005
11,2040-2059,30.328576687499996
11,2060-2079,31.1941420625
11,2080-2099,32.00652956249999
12,2020-2039,29.958819874999996
12,2040-2059,30.633433875
12,2060-2079,31.397701812499996
12,2080-2099,32.26177175
