Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.3472799375
1,2040-2059,31.1930931875
1,2060-2079,32.1475508125
1,2080-2099,33.167711812499995
2,2020-2039,31.566833687500004
2,2040-2059,32.449602875000004
2,2060-2079,33.520368437500004
2,2080-2099,34.566964750000004
3,2020-2039,31.639602875000005
3,2040-2059,32.492594874999995
3,2060-2079,33.522793375000006
3,2080-2099,34.575836875
4,2020-2039,30.349408125
4,2040-2059,31.075340000000004
4,2060-2079,32.0628625
4,2080-2099,33.115204312500005
5,2020-2039,29.156963062500004
5,2040-2059,29.9719660625
5,2060-2079,30.927793312499997
5,2080-2099,31.938785
6,2020-2039,28.4773203125
6,2040-2059,29.2645028125
6,2060-2079,30.239708
6,2080-2099,31.321661187499995
7,2020-2039,28.054520562500002
7,2040-2059,28.834267124999997
7,2060-2079,29.906096812499996
7,2080-2099,30.906215375
8,2020-2039,27.8924895
8,2040-2059,28.712552
8,2060-2079,29.7565598125
8,2080-2099,30.8314063125
9,2020-2039,27.931001812499996
9,2040-2059,28.767370562500002
9,2060-2079,29.7939215
9,2080-2099,30.845632062500002
10,2020-2039,28.07151474999999
10,2040-2059,28.826427062500002
10,2060-2079,29.7906208125
10,2080-2099,30.7459793125
11,2020-2039,28.6677495625
11,2040-2059,29.373496499999998
11,2060-2079,30.2646191875
11,2080-2099,31.248263875
12,2020-2039,29.326184687499996
12,2040-2059,30.052225187499996
12,2060-2079,31.0080683125
12,2080-2099,32.069649437500004
