Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,7.2188892125
1,2040-2059,7.95989565
1,2060-2079,9.024006943749999
1,2080-2099,9.773292049999998
2,2020-2039,8.333439062499998
2,2040-2059,9.031018775000001
2,2060-2079,9.9879271
2,2080-2099,11.01222685
3,2020-2039,11.24434725
3,2040-2059,11.9795535
3,2060-2079,12.88351428125
3,2080-2099,13.847390812500002
4,2020-2039,15.188920750000001
4,2040-2059,16.18042296875
4,2060-2079,17.10313965625
4,2080-2099,18.116522750000005
5,2020-2039,19.922306374999998
5,2040-2059,20.936971187500006
5,2060-2079,22.1725790625
5,2080-2099,23.521900687500004
6,2020-2039,24.8294799375
6,2040-2059,25.9508161875
6,2060-2079,27.6197489375
6,2080-2099,29.023750875
7,2020-2039,27.699241
7,2040-2059,29.2611435625
7,2060-2079,30.81920275
7,2080-2099,32.6752266875
8,2020-2039,27.3247844375
8,2040-2059,28.6406515625
8,2060-2079,30.397251812499995
8,2080-2099,32.251597187499996
9,2020-2039,22.732309874999995
9,2040-2059,23.893879437500004
9,2060-2079,25.454309624999997
9,2080-2099,26.95184725
10,2020-2039,16.8990959375
10,2040-2059,17.754694374999996
10,2060-2079,18.909536124999995
10,2080-2099,20.1305321875
11,2020-2039,11.6504255
11,2040-2059,12.394748843749998
11,2060-2079,13.410856531249998
11,2080-2099,14.499613312500001
12,2020-2039,8.502803118749998
12,2040-2059,9.1461506
12,2060-2079,10.172943118750002
12,2080-2099,10.9983394375
