Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-4.447969462500001
1,2040-2059,-3.2162294575000008
1,2060-2079,-1.8191931187500001
1,2080-2099,-0.26592910562500016
2,2020-2039,-2.478241630625
2,2040-2059,-1.4757522143749997
2,2060-2079,0.21680294962499988
2,2080-2099,1.5363420753750001
3,2020-2039,2.1181530131249997
3,2040-2059,3.3665311093749994
3,2060-2079,4.8211548875000005
3,2080-2099,6.4328967000000015
4,2020-2039,7.833325324999998
4,2040-2059,9.09937043125
4,2060-2079,10.5914015375
4,2080-2099,12.024960206250002
5,2020-2039,14.00504978125
5,2040-2059,15.179565312500001
5,2060-2079,16.9139356875
5,2080-2099,18.7017166875
6,2020-2039,20.039731812500005
6,2040-2059,21.400988249999997
6,2060-2079,23.215356625000002
6,2080-2099,24.877253562499995
7,2020-2039,23.895823625
7,2040-2059,25.576825624999994
7,2060-2079,27.16062775
7,2080-2099,28.805893874999995
8,2020-2039,23.470654374999995
8,2040-2059,25.346792125
8,2060-2079,26.759184562500003
8,2080-2099,28.445181062500005
9,2020-2039,18.504025375
9,2040-2059,19.991151874999996
9,2060-2079,21.551669500000006
9,2080-2099,23.450680000000006
10,2020-2039,10.4422728625
10,2040-2059,11.940929962499998
10,2060-2079,13.4490644375
10,2080-2099,15.1504635625
11,2020-2039,2.5592861200000003
11,2040-2059,4.064026525
11,2060-2079,5.582246946874999
11,2080-2099,7.131446743749999
12,2020-2039,-2.6563170746875
12,2040-2059,-1.5221775049999997
12,2060-2079,0.06691754687499998
12,2080-2099,1.5348002548125
