Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,23.126677125
1,2040-2059,23.759479875
1,2060-2079,24.606272312499996
1,2080-2099,25.372339187500003
2,2020-2039,22.878172499999998
2,2040-2059,23.481116
2,2060-2079,24.335625437500006
2,2080-2099,25.143706187499998
3,2020-2039,23.0008518125
3,2040-2059,23.583391312499998
3,2060-2079,24.473877750000003
3,2080-2099,25.188775937499997
4,2020-2039,23.143922312500003
4,2040-2059,23.785718375
4,2060-2079,24.574783437499995
4,2080-2099,25.321872375
5,2020-2039,23.4310473125
5,2040-2059,24.077066875000003
5,2060-2079,24.837457625000006
5,2080-2099,25.565528937499998
6,2020-2039,24.113098375
6,2040-2059,24.746331937500003
6,2060-2079,25.510921312499995
6,2080-2099,26.2370401875
7,2020-2039,25.1862650625
7,2040-2059,25.8114315625
7,2060-2079,26.6451221875
7,2080-2099,27.3500649375
8,2020-2039,26.112078625
8,2040-2059,26.737821874999998
8,2060-2079,27.577065437500003
8,2080-2099,28.2450726875
9,2020-2039,26.520817375000004
9,2040-2059,27.134378937500003
9,2060-2079,27.945403499999998
9,2080-2099,28.642195500000003
10,2020-2039,26.4173819375
10,2040-2059,27.0789690625
10,2060-2079,27.822397000000002
10,2080-2099,28.630663062500002
11,2020-2039,25.564900374999993
11,2040-2059,26.20653725
11,2060-2079,27.013470125
11,2080-2099,27.823889
12,2020-2039,24.224848499999997
12,2040-2059,24.869640125
12,2060-2079,25.666847500000003
12,2080-2099,26.478923999999996
