Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-3.8470987787500004
1,2040-2059,-2.7461096375000005
1,2060-2079,-1.5152861962500002
1,2080-2099,-0.04747533818749996
2,2020-2039,-2.000494946875
2,2040-2059,-1.121432304375
2,2060-2079,0.4384243150000002
2,2080-2099,1.7314303543749998
3,2020-2039,2.7053922737500002
3,2040-2059,3.9205562794375
3,2060-2079,5.3944441625
3,2080-2099,6.8995772875000005
4,2020-2039,9.093250975
4,2040-2059,10.261019425
4,2060-2079,11.681490624999999
4,2080-2099,12.9867069375
5,2020-2039,15.39881759375
5,2040-2059,16.463272937499998
5,2060-2079,17.868385562500002
5,2080-2099,19.469821750000005
6,2020-2039,20.743461062500003
6,2040-2059,21.948372
6,2060-2079,23.460072187500003
6,2080-2099,24.955641187499996
7,2020-2039,24.13894925
7,2040-2059,25.612576437500003
7,2060-2079,27.052405812499995
7,2080-2099,28.717772500000002
8,2020-2039,23.6774365625
8,2040-2059,25.327515249999998
8,2060-2079,26.7828440625
8,2080-2099,28.554737625
9,2020-2039,18.596564625
9,2040-2059,19.8978170625
9,2060-2079,21.40669
9,2080-2099,23.3286381875
10,2020-2039,10.380590275
10,2040-2059,11.827012349999999
10,2060-2079,13.146734312500001
10,2080-2099,14.875580812499997
11,2020-2039,2.943578930625
11,2040-2059,4.3324304499999995
11,2060-2079,5.698344901875
11,2080-2099,7.147061325
12,2020-2039,-2.0616463499999997
12,2040-2059,-1.03417752125
12,2060-2079,0.37800678156250006
12,2080-2099,1.7727262900000003
