Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,15.265474062500003
1,2040-2059,16.2085080625
1,2060-2079,17.318460187499998
1,2080-2099,18.43609096875
2,2020-2039,18.3426271875
2,2040-2059,19.185909343749998
2,2060-2079,20.45004775
2,2080-2099,21.5827503125
3,2020-2039,23.248806249999998
3,2040-2059,24.4155910625
3,2060-2079,25.269770125
3,2080-2099,26.876746312499996
4,2020-2039,28.412624562499996
4,2040-2059,29.511316562499996
4,2060-2079,30.9601134375
4,2080-2099,32.324058875
5,2020-2039,33.9610921875
5,2040-2059,35.378505875
5,2060-2079,36.677448687500004
5,2080-2099,38.14343775
6,2020-2039,40.2499999375
6,2040-2059,41.816173812500004
6,2060-2079,43.139399125
6,2080-2099,44.704023250000006
7,2020-2039,44.2388525
7,2040-2059,45.569871125000006
7,2060-2079,47.03066774999999
7,2080-2099,48.6403773125
8,2020-2039,43.785410250000005
8,2040-2059,45.1285235
8,2060-2079,46.774475125
8,2080-2099,48.222962062499995
9,2020-2039,39.112370000000006
9,2040-2059,40.3855086875
9,2060-2079,41.95630506249999
9,2080-2099,43.4243401875
10,2020-2039,30.6215305
10,2040-2059,32.072065437499994
10,2060-2079,33.5897625625
10,2080-2099,34.8285765625
11,2020-2039,21.965126375
11,2040-2059,23.1458060625
11,2060-2079,24.3301044375
11,2080-2099,25.668360125
12,2020-2039,16.26683121875
12,2040-2059,17.1217344375
12,2060-2079,18.470822437499997
12,2080-2099,19.661509
