Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.320701437500002
1,2040-2059,26.965867312500002
1,2060-2079,27.752804187499994
1,2080-2099,28.501007687500003
2,2020-2039,26.251444624999998
2,2040-2059,26.8719565625
2,2060-2079,27.665761124999996
2,2080-2099,28.383655750000003
3,2020-2039,26.5153381875
3,2040-2059,27.1844881875
3,2060-2079,27.955474124999995
3,2080-2099,28.697659124999998
4,2020-2039,27.002681625000005
4,2040-2059,27.665806875
4,2060-2079,28.399675812500004
4,2080-2099,29.147372062499997
5,2020-2039,27.555863562499997
5,2040-2059,28.172519499999996
5,2060-2079,28.899246687499996
5,2080-2099,29.653403937500006
6,2020-2039,28.210577812499995
6,2040-2059,28.804431250000004
6,2060-2079,29.5504765625
6,2080-2099,30.312895250000004
7,2020-2039,28.794585937500003
7,2040-2059,29.427563
7,2060-2079,30.218628437499994
7,2080-2099,31.006825812500004
8,2020-2039,29.1171479375
8,2040-2059,29.786207250000004
8,2060-2079,30.6263465
8,2080-2099,31.4063410625
9,2020-2039,28.99314525
9,2040-2059,29.7135533125
9,2060-2079,30.54480625
9,2080-2099,31.351109
10,2020-2039,28.4986201875
10,2040-2059,29.234491124999998
10,2060-2079,30.050525625
10,2080-2099,30.8583318125
11,2020-2039,27.773520750000003
11,2040-2059,28.4780234375
11,2060-2079,29.301965937500004
11,2080-2099,30.07435925
12,2020-2039,26.9480149375
12,2040-2059,27.6107185625
12,2060-2079,28.40937375
12,2080-2099,29.167327875
