Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.499186625
1,2040-2059,29.1597465625
1,2060-2079,30.003670249999995
1,2080-2099,30.8703960625
2,2020-2039,28.607467875
2,2040-2059,29.281232687499998
2,2060-2079,30.122181812500003
2,2080-2099,31.0225706875
3,2020-2039,28.966324812499998
3,2040-2059,29.580847375
3,2060-2079,30.440017500000003
3,2080-2099,31.270104187499996
4,2020-2039,28.90511925
4,2040-2059,29.496473187499994
4,2060-2079,30.357471937499998
4,2080-2099,31.197208937500005
5,2020-2039,28.0147764375
5,2040-2059,28.60800075
5,2060-2079,29.4903665625
5,2080-2099,30.315792062499998
6,2020-2039,26.7783054375
6,2040-2059,27.362701437500004
6,2060-2079,28.210234187500003
6,2080-2099,29.0346659375
7,2020-2039,25.798656312500004
7,2040-2059,26.3926535
7,2060-2079,27.215679812500003
7,2080-2099,28.012311562499995
8,2020-2039,25.401607437499997
8,2040-2059,25.9432865625
8,2060-2079,26.773770687500004
8,2080-2099,27.5707558125
9,2020-2039,25.5955755
9,2040-2059,26.144830625
9,2060-2079,26.9341224375
9,2080-2099,27.705899
10,2020-2039,26.312016437500006
10,2040-2059,26.889072625000004
10,2060-2079,27.6374239375
10,2080-2099,28.437750875
11,2020-2039,27.3635871875
11,2040-2059,27.943161375000006
11,2060-2079,28.723104062500003
11,2080-2099,29.528438875000003
12,2020-2039,28.228306187499992
12,2040-2059,28.855318125
12,2060-2079,29.675251250000002
12,2080-2099,30.484418562500004
