Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
21.3934,1901,Average,Cuba,CUB,1
21.3323,1901,Average,Cuba,CUB,2
22.6022,1901,Average,Cuba,CUB,3
22.7852,1901,Average,Cuba,CUB,4
24.909000000000002,1901,Average,Cuba,CUB,5
26.673000000000002,1901,Average,Cuba,CUB,6
26.8807,1901,Average,Cuba,CUB,7
26.8042,1901,Average,Cuba,CUB,8
26.8741,1901,Average,Cuba,CUB,9
26.015,1901,Average,Cuba,CUB,10
21.8677,1901,Average,Cuba,CUB,11
21.5215,1901,Average,Cuba,CUB,12
20.2515,1902,Average,Cuba,CUB,1
20.4653,1902,Average,Cuba,CUB,2
23.4739,1902,Average,Cuba,CUB,3
24.061,1902,Average,Cuba,CUB,4
26.2512,1902,Average,Cuba,CUB,5
26.7813,1902,Average,Cuba,CUB,6
27.2496,1902,Average,Cuba,CUB,7
27.409000000000002,1902,Average,Cuba,CUB,8
27.0581,1902,Average,Cuba,CUB,9
26.7569,1902,Average,Cuba,CUB,10
25.147,1902,Average,Cuba,CUB,11
23.0974,1902,Average,Cuba,CUB,12
22.5541,1903,Average,Cuba,CUB,1
24.1914,1903,Average,Cuba,CUB,2
24.7936,1903,Average,Cuba,CUB,3
23.494,1903,Average,Cuba,CUB,4
24.6982,1903,Average,Cuba,CUB,5
26.4676,1903,Average,Cuba,CUB,6
27.041999999999998,1903,Average,Cuba,CUB,7
27.4795,1903,Average,Cuba,CUB,8
26.3641,1903,Average,Cuba,CUB,9
24.9643,1903,Average,Cuba,CUB,10
23.2059,1903,Average,Cuba,CUB,11
20.7042,1903,Average,Cuba,CUB,12
21.8111,1904,Average,Cuba,CUB,1
23.0636,1904,Average,Cuba,CUB,2
24.211,1904,Average,Cuba,CUB,3
24.275,1904,Average,Cuba,CUB,4
25.3924,1904,Average,Cuba,CUB,5
26.136,1904,Average,Cuba,CUB,6
26.4348,1904,Average,Cuba,CUB,7
26.4825,1904,Average,Cuba,CUB,8
26.3879,1904,Average,Cuba,CUB,9
25.7123,1904,Average,Cuba,CUB,10
22.8987,1904,Average,Cuba,CUB,11
22.3595,1904,Average,Cuba,CUB,12
19.9768,1905,Average,Cuba,CUB,1
23.1468,1905,Average,Cuba,CUB,2
24.2221,1905,Average,Cuba,CUB,3
24.3123,1905,Average,Cuba,CUB,4
27.0994,1905,Average,Cuba,CUB,5
27.1498,1905,Average,Cuba,CUB,6
27.0329,1905,Average,Cuba,CUB,7
27.2675,1905,Average,Cuba,CUB,8
27.1134,1905,Average,Cuba,CUB,9
26.5643,1905,Average,Cuba,CUB,10
24.7817,1905,Average,Cuba,CUB,11
23.1644,1905,Average,Cuba,CUB,12
22.3985,1906,Average,Cuba,CUB,1
22.1706,1906,Average,Cuba,CUB,2
22.8936,1906,Average,Cuba,CUB,3
24.0159,1906,Average,Cuba,CUB,4
25.5131,1906,Average,Cuba,CUB,5
26.4305,1906,Average,Cuba,CUB,6
26.8834,1906,Average,Cuba,CUB,7
26.645,1906,Average,Cuba,CUB,8
26.7628,1906,Average,Cuba,CUB,9
25.6299,1906,Average,Cuba,CUB,10
24.1161,1906,Average,Cuba,CUB,11
21.7946,1906,Average,Cuba,CUB,12
23.1315,1907,Average,Cuba,CUB,1
21.7366,1907,Average,Cuba,CUB,2
24.1855,1907,Average,Cuba,CUB,3
23.8414,1907,Average,Cuba,CUB,4
26.357,1907,Average,Cuba,CUB,5
26.3631,1907,Average,Cuba,CUB,6
26.9881,1907,Average,Cuba,CUB,7
26.9978,1907,Average,Cuba,CUB,8
26.824,1907,Average,Cuba,CUB,9
25.5867,1907,Average,Cuba,CUB,10
24.793000000000003,1907,Average,Cuba,CUB,11
23.0788,1907,Average,Cuba,CUB,12
21.8376,1908,Average,Cuba,CUB,1
20.948,1908,Average,Cuba,CUB,2
24.4267,1908,Average,Cuba,CUB,3
26.4291,1908,Average,Cuba,CUB,4
26.0885,1908,Average,Cuba,CUB,5
26.1212,1908,Average,Cuba,CUB,6
27.072,1908,Average,Cuba,CUB,7
26.8017,1908,Average,Cuba,CUB,8
26.6796,1908,Average,Cuba,CUB,9
25.0139,1908,Average,Cuba,CUB,10
24.0161,1908,Average,Cuba,CUB,11
23.715999999999998,1908,Average,Cuba,CUB,12
23.0011,1909,Average,Cuba,CUB,1
22.4978,1909,Average,Cuba,CUB,2
24.1114,1909,Average,Cuba,CUB,3
24.8666,1909,Average,Cuba,CUB,4
26.0771,1909,Average,Cuba,CUB,5
26.7316,1909,Average,Cuba,CUB,6
26.8692,1909,Average,Cuba,CUB,7
26.7761,1909,Average,Cuba,CUB,8
26.2655,1909,Average,Cuba,CUB,9
25.3268,1909,Average,Cuba,CUB,10
23.6938,1909,Average,Cuba,CUB,11
21.5658,1909,Average,Cuba,CUB,12
21.0725,1910,Average,Cuba,CUB,1
21.679000000000002,1910,Average,Cuba,CUB,2
22.3864,1910,Average,Cuba,CUB,3
23.2848,1910,Average,Cuba,CUB,4
25.2781,1910,Average,Cuba,CUB,5
26.1835,1910,Average,Cuba,CUB,6
26.4028,1910,Average,Cuba,CUB,7
26.824,1910,Average,Cuba,CUB,8
26.2151,1910,Average,Cuba,CUB,9
25.24,1910,Average,Cuba,CUB,10
22.1548,1910,Average,Cuba,CUB,11
20.1123,1910,Average,Cuba,CUB,12
22.947,1911,Average,Cuba,CUB,1
22.6318,1911,Average,Cuba,CUB,2
23.5191,1911,Average,Cuba,CUB,3
24.9368,1911,Average,Cuba,CUB,4
24.8024,1911,Average,Cuba,CUB,5
26.5888,1911,Average,Cuba,CUB,6
26.5638,1911,Average,Cuba,CUB,7
26.8474,1911,Average,Cuba,CUB,8
26.8622,1911,Average,Cuba,CUB,9
27.0289,1911,Average,Cuba,CUB,10
25.7565,1911,Average,Cuba,CUB,11
24.1656,1911,Average,Cuba,CUB,12
23.0788,1912,Average,Cuba,CUB,1
20.6403,1912,Average,Cuba,CUB,2
25.0245,1912,Average,Cuba,CUB,3
26.3039,1912,Average,Cuba,CUB,4
26.6547,1912,Average,Cuba,CUB,5
26.4685,1912,Average,Cuba,CUB,6
26.9915,1912,Average,Cuba,CUB,7
27.4086,1912,Average,Cuba,CUB,8
27.0712,1912,Average,Cuba,CUB,9
26.5677,1912,Average,Cuba,CUB,10
23.8843,1912,Average,Cuba,CUB,11
24.5967,1912,Average,Cuba,CUB,12
24.6318,1913,Average,Cuba,CUB,1
24.1132,1913,Average,Cuba,CUB,2
25.7759,1913,Average,Cuba,CUB,3
23.7292,1913,Average,Cuba,CUB,4
24.8731,1913,Average,Cuba,CUB,5
25.6575,1913,Average,Cuba,CUB,6
26.8681,1913,Average,Cuba,CUB,7
26.7523,1913,Average,Cuba,CUB,8
26.29,1913,Average,Cuba,CUB,9
25.2214,1913,Average,Cuba,CUB,10
23.8072,1913,Average,Cuba,CUB,11
22.8805,1913,Average,Cuba,CUB,12
21.5045,1914,Average,Cuba,CUB,1
22.5449,1914,Average,Cuba,CUB,2
21.1948,1914,Average,Cuba,CUB,3
24.8852,1914,Average,Cuba,CUB,4
25.3976,1914,Average,Cuba,CUB,5
26.8385,1914,Average,Cuba,CUB,6
27.0656,1914,Average,Cuba,CUB,7
27.4709,1914,Average,Cuba,CUB,8
26.4501,1914,Average,Cuba,CUB,9
25.7065,1914,Average,Cuba,CUB,10
23.7143,1914,Average,Cuba,CUB,11
23.6214,1914,Average,Cuba,CUB,12
22.5514,1915,Average,Cuba,CUB,1
21.7469,1915,Average,Cuba,CUB,2
20.5214,1915,Average,Cuba,CUB,3
22.5676,1915,Average,Cuba,CUB,4
26.4776,1915,Average,Cuba,CUB,5
26.8801,1915,Average,Cuba,CUB,6
27.4027,1915,Average,Cuba,CUB,7
27.7455,1915,Average,Cuba,CUB,8
27.1104,1915,Average,Cuba,CUB,9
26.7367,1915,Average,Cuba,CUB,10
24.649,1915,Average,Cuba,CUB,11
21.8961,1915,Average,Cuba,CUB,12
24.5054,1916,Average,Cuba,CUB,1
22.0685,1916,Average,Cuba,CUB,2
21.7697,1916,Average,Cuba,CUB,3
23.3498,1916,Average,Cuba,CUB,4
25.7116,1916,Average,Cuba,CUB,5
26.6085,1916,Average,Cuba,CUB,6
26.7246,1916,Average,Cuba,CUB,7
26.8568,1916,Average,Cuba,CUB,8
26.3897,1916,Average,Cuba,CUB,9
25.7898,1916,Average,Cuba,CUB,10
24.1421,1916,Average,Cuba,CUB,11
23.046999999999997,1916,Average,Cuba,CUB,12
23.5664,1917,Average,Cuba,CUB,1
21.6532,1917,Average,Cuba,CUB,2
24.4124,1917,Average,Cuba,CUB,3
23.8528,1917,Average,Cuba,CUB,4
25.0466,1917,Average,Cuba,CUB,5
26.2629,1917,Average,Cuba,CUB,6
26.7934,1917,Average,Cuba,CUB,7
27.151,1917,Average,Cuba,CUB,8
26.5141,1917,Average,Cuba,CUB,9
25.927,1917,Average,Cuba,CUB,10
21.9139,1917,Average,Cuba,CUB,11
20.8975,1917,Average,Cuba,CUB,12
20.484,1918,Average,Cuba,CUB,1
23.819000000000003,1918,Average,Cuba,CUB,2
24.4938,1918,Average,Cuba,CUB,3
24.5636,1918,Average,Cuba,CUB,4
25.0656,1918,Average,Cuba,CUB,5
26.5219,1918,Average,Cuba,CUB,6
26.7095,1918,Average,Cuba,CUB,7
27.1988,1918,Average,Cuba,CUB,8
26.3992,1918,Average,Cuba,CUB,9
26.6638,1918,Average,Cuba,CUB,10
24.4015,1918,Average,Cuba,CUB,11
23.1393,1918,Average,Cuba,CUB,12
21.7831,1919,Average,Cuba,CUB,1
22.5195,1919,Average,Cuba,CUB,2
24.3064,1919,Average,Cuba,CUB,3
23.9088,1919,Average,Cuba,CUB,4
25.7598,1919,Average,Cuba,CUB,5
26.2535,1919,Average,Cuba,CUB,6
26.8842,1919,Average,Cuba,CUB,7
27.5343,1919,Average,Cuba,CUB,8
26.8131,1919,Average,Cuba,CUB,9
27.1417,1919,Average,Cuba,CUB,10
24.7668,1919,Average,Cuba,CUB,11
23.1658,1919,Average,Cuba,CUB,12
22.9008,1920,Average,Cuba,CUB,1
21.2095,1920,Average,Cuba,CUB,2
22.7316,1920,Average,Cuba,CUB,3
25.4923,1920,Average,Cuba,CUB,4
25.7836,1920,Average,Cuba,CUB,5
26.7199,1920,Average,Cuba,CUB,6
27.0529,1920,Average,Cuba,CUB,7
26.9016,1920,Average,Cuba,CUB,8
26.7737,1920,Average,Cuba,CUB,9
25.0669,1920,Average,Cuba,CUB,10
24.2753,1920,Average,Cuba,CUB,11
23.2469,1920,Average,Cuba,CUB,12
22.3287,1921,Average,Cuba,CUB,1
23.1291,1921,Average,Cuba,CUB,2
24.7667,1921,Average,Cuba,CUB,3
25.1229,1921,Average,Cuba,CUB,4
24.9621,1921,Average,Cuba,CUB,5
26.8374,1921,Average,Cuba,CUB,6
26.8603,1921,Average,Cuba,CUB,7
27.156,1921,Average,Cuba,CUB,8
27.0302,1921,Average,Cuba,CUB,9
25.918000000000003,1921,Average,Cuba,CUB,10
24.9564,1921,Average,Cuba,CUB,11
23.8271,1921,Average,Cuba,CUB,12
22.1542,1922,Average,Cuba,CUB,1
23.2118,1922,Average,Cuba,CUB,2
24.406999999999996,1922,Average,Cuba,CUB,3
25.1958,1922,Average,Cuba,CUB,4
25.4419,1922,Average,Cuba,CUB,5
26.746,1922,Average,Cuba,CUB,6
26.7232,1922,Average,Cuba,CUB,7
26.7904,1922,Average,Cuba,CUB,8
26.4843,1922,Average,Cuba,CUB,9
26.1627,1922,Average,Cuba,CUB,10
24.8239,1922,Average,Cuba,CUB,11
24.1872,1922,Average,Cuba,CUB,12
22.7395,1923,Average,Cuba,CUB,1
23.1007,1923,Average,Cuba,CUB,2
24.6188,1923,Average,Cuba,CUB,3
25.1494,1923,Average,Cuba,CUB,4
25.4781,1923,Average,Cuba,CUB,5
26.7348,1923,Average,Cuba,CUB,6
26.8124,1923,Average,Cuba,CUB,7
26.9632,1923,Average,Cuba,CUB,8
26.9594,1923,Average,Cuba,CUB,9
25.3574,1923,Average,Cuba,CUB,10
22.7871,1923,Average,Cuba,CUB,11
23.919,1923,Average,Cuba,CUB,12
23.4105,1924,Average,Cuba,CUB,1
21.2336,1924,Average,Cuba,CUB,2
22.1656,1924,Average,Cuba,CUB,3
25.6082,1924,Average,Cuba,CUB,4
26.5762,1924,Average,Cuba,CUB,5
27.4097,1924,Average,Cuba,CUB,6
27.6889,1924,Average,Cuba,CUB,7
28.0453,1924,Average,Cuba,CUB,8
26.9479,1924,Average,Cuba,CUB,9
26.0294,1924,Average,Cuba,CUB,10
24.0777,1924,Average,Cuba,CUB,11
24.5409,1924,Average,Cuba,CUB,12
24.6853,1925,Average,Cuba,CUB,1
23.1748,1925,Average,Cuba,CUB,2
23.7481,1925,Average,Cuba,CUB,3
24.1501,1925,Average,Cuba,CUB,4
25.436999999999998,1925,Average,Cuba,CUB,5
26.7659,1925,Average,Cuba,CUB,6
27.1617,1925,Average,Cuba,CUB,7
27.491,1925,Average,Cuba,CUB,8
27.3943,1925,Average,Cuba,CUB,9
26.8678,1925,Average,Cuba,CUB,10
24.6675,1925,Average,Cuba,CUB,11
23.1631,1925,Average,Cuba,CUB,12
22.1728,1926,Average,Cuba,CUB,1
22.3388,1926,Average,Cuba,CUB,2
22.9479,1926,Average,Cuba,CUB,3
25.4817,1926,Average,Cuba,CUB,4
25.5549,1926,Average,Cuba,CUB,5
26.7031,1926,Average,Cuba,CUB,6
27.1626,1926,Average,Cuba,CUB,7
27.5144,1926,Average,Cuba,CUB,8
27.4854,1926,Average,Cuba,CUB,9
26.6051,1926,Average,Cuba,CUB,10
24.4475,1926,Average,Cuba,CUB,11
24.0717,1926,Average,Cuba,CUB,12
21.2697,1927,Average,Cuba,CUB,1
24.2562,1927,Average,Cuba,CUB,2
23.433000000000003,1927,Average,Cuba,CUB,3
25.1724,1927,Average,Cuba,CUB,4
26.2576,1927,Average,Cuba,CUB,5
27.651,1927,Average,Cuba,CUB,6
27.4799,1927,Average,Cuba,CUB,7
27.4864,1927,Average,Cuba,CUB,8
26.5181,1927,Average,Cuba,CUB,9
25.603,1927,Average,Cuba,CUB,10
24.2294,1927,Average,Cuba,CUB,11
22.4858,1927,Average,Cuba,CUB,12
21.153000000000002,1928,Average,Cuba,CUB,1
23.5858,1928,Average,Cuba,CUB,2
23.9192,1928,Average,Cuba,CUB,3
24.5693,1928,Average,Cuba,CUB,4
24.6198,1928,Average,Cuba,CUB,5
26.7005,1928,Average,Cuba,CUB,6
27.1538,1928,Average,Cuba,CUB,7
27.0823,1928,Average,Cuba,CUB,8
26.8456,1928,Average,Cuba,CUB,9
26.1541,1928,Average,Cuba,CUB,10
24.0482,1928,Average,Cuba,CUB,11
22.2159,1928,Average,Cuba,CUB,12
23.8097,1929,Average,Cuba,CUB,1
24.3246,1929,Average,Cuba,CUB,2
24.9669,1929,Average,Cuba,CUB,3
25.6718,1929,Average,Cuba,CUB,4
26.524,1929,Average,Cuba,CUB,5
26.2757,1929,Average,Cuba,CUB,6
26.4729,1929,Average,Cuba,CUB,7
26.9665,1929,Average,Cuba,CUB,8
26.7922,1929,Average,Cuba,CUB,9
24.75,1929,Average,Cuba,CUB,10
25.5732,1929,Average,Cuba,CUB,11
22.9332,1929,Average,Cuba,CUB,12
24.1648,1930,Average,Cuba,CUB,1
23.1563,1930,Average,Cuba,CUB,2
22.8994,1930,Average,Cuba,CUB,3
24.5793,1930,Average,Cuba,CUB,4
26.1478,1930,Average,Cuba,CUB,5
25.8876,1930,Average,Cuba,CUB,6
27.204,1930,Average,Cuba,CUB,7
27.3791,1930,Average,Cuba,CUB,8
27.1702,1930,Average,Cuba,CUB,9
25.5522,1930,Average,Cuba,CUB,10
23.0266,1930,Average,Cuba,CUB,11
21.2899,1930,Average,Cuba,CUB,12
20.8686,1931,Average,Cuba,CUB,1
21.3125,1931,Average,Cuba,CUB,2
21.1362,1931,Average,Cuba,CUB,3
23.3471,1931,Average,Cuba,CUB,4
25.3213,1931,Average,Cuba,CUB,5
26.5841,1931,Average,Cuba,CUB,6
27.7372,1931,Average,Cuba,CUB,7
27.6967,1931,Average,Cuba,CUB,8
26.9652,1931,Average,Cuba,CUB,9
26.1055,1931,Average,Cuba,CUB,10
24.5692,1931,Average,Cuba,CUB,11
25.6275,1931,Average,Cuba,CUB,12
24.2397,1932,Average,Cuba,CUB,1
24.9624,1932,Average,Cuba,CUB,2
23.0979,1932,Average,Cuba,CUB,3
24.116,1932,Average,Cuba,CUB,4
25.5729,1932,Average,Cuba,CUB,5
26.6897,1932,Average,Cuba,CUB,6
27.6315,1932,Average,Cuba,CUB,7
27.2343,1932,Average,Cuba,CUB,8
27.1482,1932,Average,Cuba,CUB,9
26.0033,1932,Average,Cuba,CUB,10
23.0197,1932,Average,Cuba,CUB,11
24.0523,1932,Average,Cuba,CUB,12
23.1691,1933,Average,Cuba,CUB,1
24.3602,1933,Average,Cuba,CUB,2
23.7286,1933,Average,Cuba,CUB,3
25.4143,1933,Average,Cuba,CUB,4
26.8346,1933,Average,Cuba,CUB,5
26.2875,1933,Average,Cuba,CUB,6
26.8244,1933,Average,Cuba,CUB,7
27.1908,1933,Average,Cuba,CUB,8
27.0842,1933,Average,Cuba,CUB,9
26.2962,1933,Average,Cuba,CUB,10
23.1592,1933,Average,Cuba,CUB,11
23.683000000000003,1933,Average,Cuba,CUB,12
23.1828,1934,Average,Cuba,CUB,1
22.2725,1934,Average,Cuba,CUB,2
23.5436,1934,Average,Cuba,CUB,3
24.5557,1934,Average,Cuba,CUB,4
25.7127,1934,Average,Cuba,CUB,5
26.6459,1934,Average,Cuba,CUB,6
27.0058,1934,Average,Cuba,CUB,7
27.0653,1934,Average,Cuba,CUB,8
26.8127,1934,Average,Cuba,CUB,9
26.4898,1934,Average,Cuba,CUB,10
24.059,1934,Average,Cuba,CUB,11
22.6529,1934,Average,Cuba,CUB,12
22.4279,1935,Average,Cuba,CUB,1
21.8526,1935,Average,Cuba,CUB,2
24.4183,1935,Average,Cuba,CUB,3
25.4793,1935,Average,Cuba,CUB,4
27.0133,1935,Average,Cuba,CUB,5
26.8034,1935,Average,Cuba,CUB,6
26.9152,1935,Average,Cuba,CUB,7
27.3209,1935,Average,Cuba,CUB,8
26.7418,1935,Average,Cuba,CUB,9
26.1338,1935,Average,Cuba,CUB,10
23.9821,1935,Average,Cuba,CUB,11
20.1674,1935,Average,Cuba,CUB,12
23.2117,1936,Average,Cuba,CUB,1
23.006,1936,Average,Cuba,CUB,2
22.9037,1936,Average,Cuba,CUB,3
24.7966,1936,Average,Cuba,CUB,4
25.4708,1936,Average,Cuba,CUB,5
26.169,1936,Average,Cuba,CUB,6
27.3455,1936,Average,Cuba,CUB,7
27.0922,1936,Average,Cuba,CUB,8
