Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
-6.7109,1901,Average,Austria,AUT,1
-7.0723,1901,Average,Austria,AUT,2
0.29648,1901,Average,Austria,AUT,3
5.51923,1901,Average,Austria,AUT,4
10.0026,1901,Average,Austria,AUT,5
13.7635,1901,Average,Austria,AUT,6
15.3949,1901,Average,Austria,AUT,7
14.3516,1901,Average,Austria,AUT,8
11.4629,1901,Average,Austria,AUT,9
7.596589999999999,1901,Average,Austria,AUT,10
-0.3593,1901,Average,Austria,AUT,11
-0.9774,1901,Average,Austria,AUT,12
-0.7073,1902,Average,Austria,AUT,1
-2.1401,1902,Average,Austria,AUT,2
0.8209,1902,Average,Austria,AUT,3
6.0953599999999994,1902,Average,Austria,AUT,4
5.88206,1902,Average,Austria,AUT,5
11.7664,1902,Average,Austria,AUT,6
14.4173,1902,Average,Austria,AUT,7
14.1665,1902,Average,Austria,AUT,8
11.2141,1902,Average,Austria,AUT,9
6.10425,1902,Average,Austria,AUT,10
-0.7481,1902,Average,Austria,AUT,11
-4.1225,1902,Average,Austria,AUT,12
-4.8069999999999995,1903,Average,Austria,AUT,1
0.11266,1903,Average,Austria,AUT,2
2.96366,1903,Average,Austria,AUT,3
2.13544,1903,Average,Austria,AUT,4
9.95238,1903,Average,Austria,AUT,5
12.347999999999999,1903,Average,Austria,AUT,6
14.1113,1903,Average,Austria,AUT,7
14.4466,1903,Average,Austria,AUT,8
11.3651,1903,Average,Austria,AUT,9
7.714160000000001,1903,Average,Austria,AUT,10
2.12045,1903,Average,Austria,AUT,11
-2.8765,1903,Average,Austria,AUT,12
-4.2659,1904,Average,Austria,AUT,1
-1.208,1904,Average,Austria,AUT,2
1.59914,1904,Average,Austria,AUT,3
6.41847,1904,Average,Austria,AUT,4
10.1637,1904,Average,Austria,AUT,5
13.7469,1904,Average,Austria,AUT,6
16.7682,1904,Average,Austria,AUT,7
15.2631,1904,Average,Austria,AUT,8
9.81248,1904,Average,Austria,AUT,9
6.68842,1904,Average,Austria,AUT,10
0.43583999999999995,1904,Average,Austria,AUT,11
-1.6652,1904,Average,Austria,AUT,12
-6.181,1905,Average,Austria,AUT,1
-2.3873,1905,Average,Austria,AUT,2
1.96702,1905,Average,Austria,AUT,3
3.94984,1905,Average,Austria,AUT,4
9.32006,1905,Average,Austria,AUT,5
13.9327,1905,Average,Austria,AUT,6
17.0334,1905,Average,Austria,AUT,7
15.2688,1905,Average,Austria,AUT,8
12.4483,1905,Average,Austria,AUT,9
3.17041,1905,Average,Austria,AUT,10
1.39541,1905,Average,Austria,AUT,11
-1.7367,1905,Average,Austria,AUT,12
-3.355,1906,Average,Austria,AUT,1
-2.9951,1906,Average,Austria,AUT,2
0.32227,1906,Average,Austria,AUT,3
5.29903,1906,Average,Austria,AUT,4
10.0366,1906,Average,Austria,AUT,5
11.9463,1906,Average,Austria,AUT,6
14.8926,1906,Average,Austria,AUT,7
