Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
22.6641,1901,Average,South Africa,ZAF,1
22.5865,1901,Average,South Africa,ZAF,2
19.6406,1901,Average,South Africa,ZAF,3
18.0724,1901,Average,South Africa,ZAF,4
13.1147,1901,Average,South Africa,ZAF,5
10.7957,1901,Average,South Africa,ZAF,6
9.97943,1901,Average,South Africa,ZAF,7
12.8821,1901,Average,South Africa,ZAF,8
14.415,1901,Average,South Africa,ZAF,9
17.1235,1901,Average,South Africa,ZAF,10
19.663,1901,Average,South Africa,ZAF,11
21.5958,1901,Average,South Africa,ZAF,12
21.2401,1902,Average,South Africa,ZAF,1
22.3957,1902,Average,South Africa,ZAF,2
20.3685,1902,Average,South Africa,ZAF,3
16.81,1902,Average,South Africa,ZAF,4
14.3392,1902,Average,South Africa,ZAF,5
9.999369999999999,1902,Average,South Africa,ZAF,6
10.815,1902,Average,South Africa,ZAF,7
11.9976,1902,Average,South Africa,ZAF,8
14.4984,1902,Average,South Africa,ZAF,9
17.5246,1902,Average,South Africa,ZAF,10
18.7873,1902,Average,South Africa,ZAF,11
22.1015,1902,Average,South Africa,ZAF,12
22.5345,1903,Average,South Africa,ZAF,1
22.1368,1903,Average,South Africa,ZAF,2
20.1638,1903,Average,South Africa,ZAF,3
16.6156,1903,Average,South Africa,ZAF,4
13.4348,1903,Average,South Africa,ZAF,5
9.74854,1903,Average,South Africa,ZAF,6
10.126,1903,Average,South Africa,ZAF,7
12.1907,1903,Average,South Africa,ZAF,8
15.0986,1903,Average,South Africa,ZAF,9
16.8778,1903,Average,South Africa,ZAF,10
19.0121,1903,Average,South Africa,ZAF,11
21.7062,1903,Average,South Africa,ZAF,12
21.8704,1904,Average,South Africa,ZAF,1
21.6923,1904,Average,South Africa,ZAF,2
19.8611,1904,Average,South Africa,ZAF,3
17.1724,1904,Average,South Africa,ZAF,4
13.4577,1904,Average,South Africa,ZAF,5
10.8079,1904,Average,South Africa,ZAF,6
10.8185,1904,Average,South Africa,ZAF,7
12.084000000000001,1904,Average,South Africa,ZAF,8
14.6314,1904,Average,South Africa,ZAF,9
17.3332,1904,Average,South Africa,ZAF,10
19.8567,1904,Average,South Africa,ZAF,11
20.3639,1904,Average,South Africa,ZAF,12
22.4833,1905,Average,South Africa,ZAF,1
21.7009,1905,Average,South Africa,ZAF,2
