Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
22.8665,1901,Average,Angola,AGO,1
22.8847,1901,Average,Angola,AGO,2
22.9439,1901,Average,Angola,AGO,3
21.1449,1901,Average,Angola,AGO,4
19.7996,1901,Average,Angola,AGO,5
18.4221,1901,Average,Angola,AGO,6
17.9524,1901,Average,Angola,AGO,7
19.9522,1901,Average,Angola,AGO,8
21.903000000000002,1901,Average,Angola,AGO,9
23.1953,1901,Average,Angola,AGO,10
22.7664,1901,Average,Angola,AGO,11
22.5577,1901,Average,Angola,AGO,12
22.6124,1902,Average,Angola,AGO,1
22.6635,1902,Average,Angola,AGO,2
22.6951,1902,Average,Angola,AGO,3
21.545,1902,Average,Angola,AGO,4
20.1143,1902,Average,Angola,AGO,5
18.5092,1902,Average,Angola,AGO,6
18.250999999999998,1902,Average,Angola,AGO,7
20.0218,1902,Average,Angola,AGO,8
22.4818,1902,Average,Angola,AGO,9
22.8246,1902,Average,Angola,AGO,10
22.9343,1902,Average,Angola,AGO,11
22.9366,1902,Average,Angola,AGO,12
22.8145,1903,Average,Angola,AGO,1
22.9185,1903,Average,Angola,AGO,2
22.9628,1903,Average,Angola,AGO,3
22.3707,1903,Average,Angola,AGO,4
19.6779,1903,Average,Angola,AGO,5
18.4635,1903,Average,Angola,AGO,6
18.0814,1903,Average,Angola,AGO,7
20.0429,1903,Average,Angola,AGO,8
21.9607,1903,Average,Angola,AGO,9
23.1314,1903,Average,Angola,AGO,10
22.8319,1903,Average,Angola,AGO,11
22.575,1903,Average,Angola,AGO,12
22.421999999999997,1904,Average,Angola,AGO,1
22.3988,1904,Average,Angola,AGO,2
22.3377,1904,Average,Angola,AGO,3
21.0904,1904,Average,Angola,AGO,4
19.1433,1904,Average,Angola,AGO,5
18.6815,1904,Average,Angola,AGO,6
17.7771,1904,Average,Angola,AGO,7
19.7663,1904,Average,Angola,AGO,8
21.7985,1904,Average,Angola,AGO,9
23.1527,1904,Average,Angola,AGO,10
23.0417,1904,Average,Angola,AGO,11
22.4363,1904,Average,Angola,AGO,12
22.791999999999998,1905,Average,Angola,AGO,1
22.7599,1905,Average,Angola,AGO,2
22.541999999999998,1905,Average,Angola,AGO,3
21.5356,1905,Average,Angola,AGO,4
19.0858,1905,Average,Angola,AGO,5
18.6697,1905,Average,Angola,AGO,6
17.7266,1905,Average,Angola,AGO,7
20.0996,1905,Average,Angola,AGO,8
22.3436,1905,Average,Angola,AGO,9
23.6036,1905,Average,Angola,AGO,10
22.9533,1905,Average,Angola,AGO,11
22.9207,1905,Average,Angola,AGO,12
22.9078,1906,Average,Angola,AGO,1
22.4342,1906,Average,Angola,AGO,2
21.6801,1906,Average,Angola,AGO,3
20.9107,1906,Average,Angola,AGO,4
18.9278,1906,Average,Angola,AGO,5
18.4596,1906,Average,Angola,AGO,6
17.9057,1906,Average,Angola,AGO,7
19.7111,1906,Average,Angola,AGO,8
22.0713,1906,Average,Angola,AGO,9
22.9055,1906,Average,Angola,AGO,10
22.4606,1906,Average,Angola,AGO,11
22.6011,1906,Average,Angola,AGO,12
22.4747,1907,Average,Angola,AGO,1
22.5583,1907,Average,Angola,AGO,2
21.7531,1907,Average,Angola,AGO,3
20.98,1907,Average,Angola,AGO,4
19.1315,1907,Average,Angola,AGO,5
18.3228,1907,Average,Angola,AGO,6
17.6326,1907,Average,Angola,AGO,7
19.5087,1907,Average,Angola,AGO,8
21.9679,1907,Average,Angola,AGO,9
23.0268,1907,Average,Angola,AGO,10
22.7187,1907,Average,Angola,AGO,11
22.4822,1907,Average,Angola,AGO,12
22.4688,1908,Average,Angola,AGO,1
22.4972,1908,Average,Angola,AGO,2
21.7672,1908,Average,Angola,AGO,3
21.3828,1908,Average,Angola,AGO,4
19.7271,1908,Average,Angola,AGO,5
18.5877,1908,Average,Angola,AGO,6
17.9592,1908,Average,Angola,AGO,7
19.9903,1908,Average,Angola,AGO,8
22.3421,1908,Average,Angola,AGO,9
23.4623,1908,Average,Angola,AGO,10
22.7885,1908,Average,Angola,AGO,11
22.6886,1908,Average,Angola,AGO,12
22.5383,1909,Average,Angola,AGO,1
22.655,1909,Average,Angola,AGO,2
21.7003,1909,Average,Angola,AGO,3
21.0224,1909,Average,Angola,AGO,4
20.3622,1909,Average,Angola,AGO,5
18.3351,1909,Average,Angola,AGO,6
18.177,1909,Average,Angola,AGO,7
20.1811,1909,Average,Angola,AGO,8
22.0976,1909,Average,Angola,AGO,9
23.1646,1909,Average,Angola,AGO,10
22.7274,1909,Average,Angola,AGO,11
22.8287,1909,Average,Angola,AGO,12
22.4556,1910,Average,Angola,AGO,1
22.5575,1910,Average,Angola,AGO,2
22.4804,1910,Average,Angola,AGO,3
20.9235,1910,Average,Angola,AGO,4
20.6321,1910,Average,Angola,AGO,5
18.4927,1910,Average,Angola,AGO,6
17.963,1910,Average,Angola,AGO,7
19.9264,1910,Average,Angola,AGO,8
21.9167,1910,Average,Angola,AGO,9
22.9098,1910,Average,Angola,AGO,10
22.3761,1910,Average,Angola,AGO,11
22.6241,1910,Average,Angola,AGO,12
22.3251,1911,Average,Angola,AGO,1
22.4236,1911,Average,Angola,AGO,2
22.4315,1911,Average,Angola,AGO,3
22.0541,1911,Average,Angola,AGO,4
20.5909,1911,Average,Angola,AGO,5
18.1125,1911,Average,Angola,AGO,6
17.7356,1911,Average,Angola,AGO,7
19.72,1911,Average,Angola,AGO,8
21.776999999999997,1911,Average,Angola,AGO,9
23.3553,1911,Average,Angola,AGO,10
22.9502,1911,Average,Angola,AGO,11
23.204,1911,Average,Angola,AGO,12
22.7031,1912,Average,Angola,AGO,1
23.0125,1912,Average,Angola,AGO,2
22.2213,1912,Average,Angola,AGO,3
22.0458,1912,Average,Angola,AGO,4
20.2136,1912,Average,Angola,AGO,5
18.4409,1912,Average,Angola,AGO,6
17.7441,1912,Average,Angola,AGO,7
19.7127,1912,Average,Angola,AGO,8
22.0237,1912,Average,Angola,AGO,9
22.9841,1912,Average,Angola,AGO,10
23.4001,1912,Average,Angola,AGO,11
22.7631,1912,Average,Angola,AGO,12
22.8109,1913,Average,Angola,AGO,1
22.796,1913,Average,Angola,AGO,2
21.7281,1913,Average,Angola,AGO,3
21.7806,1913,Average,Angola,AGO,4
20.8505,1913,Average,Angola,AGO,5
18.2198,1913,Average,Angola,AGO,6
18.1229,1913,Average,Angola,AGO,7
19.9649,1913,Average,Angola,AGO,8
22.1531,1913,Average,Angola,AGO,9
23.3146,1913,Average,Angola,AGO,10
22.8883,1913,Average,Angola,AGO,11
23.2846,1913,Average,Angola,AGO,12
22.9987,1914,Average,Angola,AGO,1
22.646,1914,Average,Angola,AGO,2
22.9526,1914,Average,Angola,AGO,3
21.3527,1914,Average,Angola,AGO,4
18.8903,1914,Average,Angola,AGO,5
18.6307,1914,Average,Angola,AGO,6
17.8449,1914,Average,Angola,AGO,7
19.7458,1914,Average,Angola,AGO,8
22.5667,1914,Average,Angola,AGO,9
23.47,1914,Average,Angola,AGO,10
