Temperature - (Celsius),Year,Statistics,ISO3,Month
13.5016,1969,Average,PSE,2
16.3248,1969,Average,PSE,3
16.3518,1969,Average,PSE,4
22.2583,1969,Average,PSE,5
25.4082,1969,Average,PSE,6
24.9452,1969,Average,PSE,7
26.0266,1969,Average,PSE,8
25.655,1969,Average,PSE,9
21.9423,1969,Average,PSE,10
17.1861,1969,Average,PSE,11
13.9439,1969,Average,PSE,12
12.5589,1970,Average,PSE,1
13.1763,1970,Average,PSE,2
16.0393,1970,Average,PSE,3
19.4098,1970,Average,PSE,4
21.1573,1970,Average,PSE,5
23.5255,1970,Average,PSE,6
25.3942,1970,Average,PSE,7
25.8536,1970,Average,PSE,8
24.3517,1970,Average,PSE,9
20.5773,1970,Average,PSE,10
17.6173,1970,Average,PSE,11
11.633,1970,Average,PSE,12
13.8758,1971,Average,PSE,1
12.3695,1971,Average,PSE,2
14.9087,1971,Average,PSE,3
15.8425,1971,Average,PSE,4
22.0404,1971,Average,PSE,5
23.6416,1971,Average,PSE,6
24.7436,1971,Average,PSE,7
25.8336,1971,Average,PSE,8
24.8992,1971,Average,PSE,9
20.6942,1971,Average,PSE,10
16.3562,1971,Average,PSE,11
11.4707,1971,Average,PSE,12
10.7652,1972,Average,PSE,1
11.0055,1972,Average,PSE,2
13.9338,1972,Average,PSE,3
19.619,1972,Average,PSE,4
20.4936,1972,Average,PSE,5
23.3948,1972,Average,PSE,6
24.8281,1972,Average,PSE,7
25.8892,1972,Average,PSE,8
25.2416,1972,Average,PSE,9
22.7146,1972,Average,PSE,10
16.5801,1972,Average,PSE,11
10.7509,1972,Average,PSE,12
10.8231,1973,Average,PSE,1
14.1436,1973,Average,PSE,2
14.0671,1973,Average,PSE,3
17.2647,1973,Average,PSE,4
20.8976,1973,Average,PSE,5
23.2567,1973,Average,PSE,6
26.2182,1973,Average,PSE,7
25.8478,1973,Average,PSE,8
24.8451,1973,Average,PSE,9
22.5951,1973,Average,PSE,10
15.0589,1973,Average,PSE,11
13.0916,1973,Average,PSE,12
9.77252,1974,Average,PSE,1
12.1646,1974,Average,PSE,2
15.1185,1974,Average,PSE,3
17.8097,1974,Average,PSE,4
20.4229,1974,Average,PSE,5
23.9232,1974,Average,PSE,6
25.9614,1974,Average,PSE,7
25.5359,1974,Average,PSE,8
24.2142,1974,Average,PSE,9
23.2261,1974,Average,PSE,10
17.3284,1974,Average,PSE,11
11.9677,1974,Average,PSE,12
10.9804,1975,Average,PSE,1
11.7321,1975,Average,PSE,2
14.8493,1975,Average,PSE,3
20.0766,1975,Average,PSE,4
20.3554,1975,Average,PSE,5
23.7631,1975,Average,PSE,6
25.7377,1975,Average,PSE,7
25.2782,1975,Average,PSE,8
24.3656,1975,Average,PSE,9
21.0942,1975,Average,PSE,10
17.0096,1975,Average,PSE,11
12.2692,1975,Average,PSE,12
11.3867,1976,Average,PSE,1
10.595,1976,Average,PSE,2
13.9249,1976,Average,PSE,3
17.7981,1976,Average,PSE,4
21.3875,1976,Average,PSE,5
23.4615,1976,Average,PSE,6
24.8675,1976,Average,PSE,7
24.6836,1976,Average,PSE,8
23.8267,1976,Average,PSE,9
22.5125,1976,Average,PSE,10
18.2012,1976,Average,PSE,11
13.9986,1976,Average,PSE,12
10.6473,1977,Average,PSE,1
14.6114,1977,Average,PSE,2
13.9643,1977,Average,PSE,3
17.2057,1977,Average,PSE,4
21.3134,1977,Average,PSE,5
24.1281,1977,Average,PSE,6
26.4035,1977,Average,PSE,7
26.945999999999998,1977,Average,PSE,8
24.4256,1977,Average,PSE,9
20.4178,1977,Average,PSE,10
17.226,1977,Average,PSE,11
12.1276,1977,Average,PSE,12
11.5498,1978,Average,PSE,1
13.4554,1978,Average,PSE,2
14.9515,1978,Average,PSE,3
18.1048,1978,Average,PSE,4
22.5478,1978,Average,PSE,5
23.8619,1978,Average,PSE,6
27.2005,1978,Average,PSE,7
24.9073,1978,Average,PSE,8
23.9311,1978,Average,PSE,9
22.9375,1978,Average,PSE,10
15.1465,1978,Average,PSE,11
13.5559,1978,Average,PSE,12
12.1041,1979,Average,PSE,1
14.1681,1979,Average,PSE,2
15.5351,1979,Average,PSE,3
19.6313,1979,Average,PSE,4
20.7539,1979,Average,PSE,5
25.0031,1979,Average,PSE,6
25.7065,1979,Average,PSE,7
25.8411,1979,Average,PSE,8
25.0405,1979,Average,PSE,9
22.4417,1979,Average,PSE,10
19.3485,1979,Average,PSE,11
12.1014,1979,Average,PSE,12
10.5262,1980,Average,PSE,1
11.3991,1980,Average,PSE,2
14.0098,1980,Average,PSE,3
18.1662,1980,Average,PSE,4
22.096,1980,Average,PSE,5
24.5309,1980,Average,PSE,6
26.2041,1980,Average,PSE,7
26.3168,1980,Average,PSE,8
23.7163,1980,Average,PSE,9
21.9799,1980,Average,PSE,10
18.2749,1980,Average,PSE,11
13.4649,1980,Average,PSE,12
10.6274,1981,Average,PSE,1
11.9668,1981,Average,PSE,2
15.064,1981,Average,PSE,3
18.0192,1981,Average,PSE,4
20.1584,1981,Average,PSE,5
24.1574,1981,Average,PSE,6
26.1826,1981,Average,PSE,7
26.2031,1981,Average,PSE,8
25.6303,1981,Average,PSE,9
22.9522,1981,Average,PSE,10
15.4556,1981,Average,PSE,11
14.4124,1981,Average,PSE,12
12.0952,1982,Average,PSE,1
10.7729,1982,Average,PSE,2
12.5437,1982,Average,PSE,3
19.2489,1982,Average,PSE,4
20.3697,1982,Average,PSE,5
23.5787,1982,Average,PSE,6
25.2663,1982,Average,PSE,7
25.9792,1982,Average,PSE,8
24.7143,1982,Average,PSE,9
22.0825,1982,Average,PSE,10
14.5216,1982,Average,PSE,11
11.5548,1982,Average,PSE,12
8.97617,1983,Average,PSE,1
10.345999999999998,1983,Average,PSE,2
12.6741,1983,Average,PSE,3
16.5223,1983,Average,PSE,4
20.8059,1983,Average,PSE,5
23.7028,1983,Average,PSE,6
25.7068,1983,Average,PSE,7
25.6914,1983,Average,PSE,8
24.3249,1983,Average,PSE,9
20.7899,1983,Average,PSE,10
18.156,1983,Average,PSE,11
13.3304,1983,Average,PSE,12
11.8392,1984,Average,PSE,1
12.9976,1984,Average,PSE,2
15.0795,1984,Average,PSE,3
16.9264,1984,Average,PSE,4
22.178,1984,Average,PSE,5
23.4996,1984,Average,PSE,6
25.3312,1984,Average,PSE,7
24.8504,1984,Average,PSE,8
24.6427,1984,Average,PSE,9
22.1296,1984,Average,PSE,10
16.8956,1984,Average,PSE,11
11.7502,1984,Average,PSE,12
13.7293,1985,Average,PSE,1
11.412,1985,Average,PSE,2
14.3967,1985,Average,PSE,3
17.8205,1985,Average,PSE,4
22.1246,1985,Average,PSE,5
24.1991,1985,Average,PSE,6
25.4204,1985,Average,PSE,7
27.5767,1985,Average,PSE,8
24.8898,1985,Average,PSE,9
20.4574,1985,Average,PSE,10
18.8047,1985,Average,PSE,11
13.6646,1985,Average,PSE,12
12.295,1986,Average,PSE,1
13.2092,1986,Average,PSE,2
15.427,1986,Average,PSE,3
19.9279,1986,Average,PSE,4
19.1739,1986,Average,PSE,5
24.3038,1986,Average,PSE,6
25.9534,1986,Average,PSE,7
26.1871,1986,Average,PSE,8
26.4274,1986,Average,PSE,9
21.859,1986,Average,PSE,10
14.4854,1986,Average,PSE,11
11.7279,1986,Average,PSE,12
12.1977,1987,Average,PSE,1
14.0771,1987,Average,PSE,2
12.0448,1987,Average,PSE,3
16.5624,1987,Average,PSE,4
21.1603,1987,Average,PSE,5
23.660999999999998,1987,Average,PSE,6
26.5977,1987,Average,PSE,7
26.9895,1987,Average,PSE,8
25.1388,1987,Average,PSE,9
20.86,1987,Average,PSE,10
17.1341,1987,Average,PSE,11
13.884,1987,Average,PSE,12
11.7683,1988,Average,PSE,1
11.9118,1988,Average,PSE,2
13.6246,1988,Average,PSE,3
18.3286,1988,Average,PSE,4
22.9829,1988,Average,PSE,5
24.7512,1988,Average,PSE,6
27.4626,1988,Average,PSE,7
26.7566,1988,Average,PSE,8
25.4197,1988,Average,PSE,9
21.2082,1988,Average,PSE,10
15.0567,1988,Average,PSE,11
12.81,1988,Average,PSE,12
9.09591,1989,Average,PSE,1
10.8676,1989,Average,PSE,2
14.2386,1989,Average,PSE,3
20.3741,1989,Average,PSE,4
22.5535,1989,Average,PSE,5
23.8171,1989,Average,PSE,6
26.2851,1989,Average,PSE,7
26.333000000000002,1989,Average,PSE,8
25.1129,1989,Average,PSE,9
21.2056,1989,Average,PSE,10
17.6534,1989,Average,PSE,11
12.8767,1989,Average,PSE,12
10.817,1990,Average,PSE,1
11.2916,1990,Average,PSE,2
13.9443,1990,Average,PSE,3
17.9286,1990,Average,PSE,4
20.6557,1990,Average,PSE,5
23.9292,1990,Average,PSE,6
26.1488,1990,Average,PSE,7
26.2462,1990,Average,PSE,8
24.6875,1990,Average,PSE,9
23.1901,1990,Average,PSE,10
19.8285,1990,Average,PSE,11
15.4154,1990,Average,PSE,12
11.5771,1991,Average,PSE,1
12.4665,1991,Average,PSE,2
15.8707,1991,Average,PSE,3
19.6776,1991,Average,PSE,4
21.53,1991,Average,PSE,5
24.415,1991,Average,PSE,6
25.6343,1991,Average,PSE,7
25.9572,1991,Average,PSE,8
24.7662,1991,Average,PSE,9
23.0923,1991,Average,PSE,10
17.7863,1991,Average,PSE,11
11.3695,1991,Average,PSE,12
9.18763,1992,Average,PSE,1
9.95464,1992,Average,PSE,2
12.4612,1992,Average,PSE,3
17.1905,1992,Average,PSE,4
20.5354,1992,Average,PSE,5
24.2099,1992,Average,PSE,6
25.3267,1992,Average,PSE,7
26.7096,1992,Average,PSE,8
24.7629,1992,Average,PSE,9
23.1727,1992,Average,PSE,10
17.4578,1992,Average,PSE,11
11.2454,1992,Average,PSE,12
10.1066,1993,Average,PSE,1
10.0562,1993,Average,PSE,2
13.7481,1993,Average,PSE,3
18.5126,1993,Average,PSE,4
20.8118,1993,Average,PSE,5
24.9333,1993,Average,PSE,6
26.3951,1993,Average,PSE,7
27.2985,1993,Average,PSE,8
25.1634,1993,Average,PSE,9
24.4328,1993,Average,PSE,10
17.1146,1993,Average,PSE,11
15.0251,1993,Average,PSE,12
13.5775,1994,Average,PSE,1
12.585999999999999,1994,Average,PSE,2
14.1735,1994,Average,PSE,3
20.5748,1994,Average,PSE,4
22.6346,1994,Average,PSE,5
24.3986,1994,Average,PSE,6
26.1653,1994,Average,PSE,7
26.4665,1994,Average,PSE,8
26.9266,1994,Average,PSE,9
25.0578,1994,Average,PSE,10
16.2978,1994,Average,PSE,11
11.2232,1994,Average,PSE,12
11.8813,1995,Average,PSE,1
12.5747,1995,Average,PSE,2
14.8239,1995,Average,PSE,3
17.3183,1995,Average,PSE,4
21.9008,1995,Average,PSE,5
25.5315,1995,Average,PSE,6
26.5995,1995,Average,PSE,7
27.1524,1995,Average,PSE,8
25.8232,1995,Average,PSE,9
21.8996,1995,Average,PSE,10
15.8092,1995,Average,PSE,11
12.9606,1995,Average,PSE,12
12.2332,1996,Average,PSE,1
13.6376,1996,Average,PSE,2
14.1056,1996,Average,PSE,3
17.1997,1996,Average,PSE,4
23.2666,1996,Average,PSE,5
24.604,1996,Average,PSE,6
27.4891,1996,Average,PSE,7
27.3065,1996,Average,PSE,8
25.9759,1996,Average,PSE,9
21.776,1996,Average,PSE,10
18.7025,1996,Average,PSE,11
15.1136,1996,Average,PSE,12
12.9489,1997,Average,PSE,1
10.5698,1997,Average,PSE,2
12.5029,1997,Average,PSE,3
16.9432,1997,Average,PSE,4
22.7222,1997,Average,PSE,5
25.0946,1997,Average,PSE,6
27.1405,1997,Average,PSE,7
25.7945,1997,Average,PSE,8
24.5469,1997,Average,PSE,9
22.5869,1997,Average,PSE,10
18.2537,1997,Average,PSE,11
14.0756,1997,Average,PSE,12
12.0752,1998,Average,PSE,1
13.1391,1998,Average,PSE,2
13.71,1998,Average,PSE,3
20.0354,1998,Average,PSE,4
22.3,1998,Average,PSE,5
25.1553,1998,Average,PSE,6
27.6019,1998,Average,PSE,7
28.9447,1998,Average,PSE,8
26.5163,1998,Average,PSE,9
23.4427,1998,Average,PSE,10
19.7757,1998,Average,PSE,11
15.0988,1998,Average,PSE,12
12.7902,1999,Average,PSE,1
13.3807,1999,Average,PSE,2
15.537,1999,Average,PSE,3
18.3864,1999,Average,PSE,4
23.2061,1999,Average,PSE,5
25.0414,1999,Average,PSE,6
26.9527,1999,Average,PSE,7
27.9492,1999,Average,PSE,8
25.8953,1999,Average,PSE,9
22.9701,1999,Average,PSE,10
18.19,1999,Average,PSE,11
14.2317,1999,Average,PSE,12
10.9232,2000,Average,PSE,1
11.5895,2000,Average,PSE,2
13.4277,2000,Average,PSE,3
19.5929,2000,Average,PSE,4
21.37,2000,Average,PSE,5
25.2027,2000,Average,PSE,6
28.1047,2000,Average,PSE,7
27.5446,2000,Average,PSE,8
25.5179,2000,Average,PSE,9
21.375999999999998,2000,Average,PSE,10
17.2736,2000,Average,PSE,11
13.7288,2000,Average,PSE,12
12.6813,2001,Average,PSE,1
12.8289,2001,Average,PSE,2
17.9404,2001,Average,PSE,3
19.5206,2001,Average,PSE,4
22.1683,2001,Average,PSE,5
25.3267,2001,Average,PSE,6
27.3002,2001,Average,PSE,7
27.8706,2001,Average,PSE,8
25.8618,2001,Average,PSE,9
22.8622,2001,Average,PSE,10
17.5487,2001,Average,PSE,11
14.0033,2001,Average,PSE,12
10.6847,2002,Average,PSE,1
14.5604,2002,Average,PSE,2
16.7897,2002,Average,PSE,3
18.0082,2002,Average,PSE,4
21.0984,2002,Average,PSE,5
24.7564,2002,Average,PSE,6
28.0486,2002,Average,PSE,7
27.5414,2002,Average,PSE,8
26.28,2002,Average,PSE,9
23.8275,2002,Average,PSE,10
18.4335,2002,Average,PSE,11
14.0268,2002,Average,PSE,12
13.8914,2003,Average,PSE,1
11.8174,2003,Average,PSE,2
13.2102,2003,Average,PSE,3
18.5515,2003,Average,PSE,4
24.1384,2003,Average,PSE,5
25.1236,2003,Average,PSE,6
26.9379,2003,Average,PSE,7
27.9448,2003,Average,PSE,8
25.4195,2003,Average,PSE,9
23.4537,2003,Average,PSE,10
18.5365,2003,Average,PSE,11
13.8693,2003,Average,PSE,12
12.514000000000001,2004,Average,PSE,1
13.024000000000001,2004,Average,PSE,2
16.6946,2004,Average,PSE,3
18.5492,2004,Average,PSE,4
21.9279,2004,Average,PSE,5
24.4357,2004,Average,PSE,6
27.4457,2004,Average,PSE,7
26.2431,2004,Average,PSE,8
25.6224,2004,Average,PSE,9
23.9102,2004,Average,PSE,10
18.3523,2004,Average,PSE,11
12.5753,2004,Average,PSE,12
12.5988,2005,Average,PSE,1
12.4839,2005,Average,PSE,2
15.6763,2005,Average,PSE,3
19.2238,2005,Average,PSE,4
21.2351,2005,Average,PSE,5
24.2948,2005,Average,PSE,6
27.1281,2005,Average,PSE,7
27.5634,2005,Average,PSE,8
25.434,2005,Average,PSE,9
21.828000000000003,2005,Average,PSE,10
16.8824,2005,Average,PSE,11
15.6101,2005,Average,PSE,12
12.1907,2006,Average,PSE,1
13.8149,2006,Average,PSE,2
15.6699,2006,Average,PSE,3
18.5501,2006,Average,PSE,4
21.5985,2006,Average,PSE,5
25.359,2006,Average,PSE,6
26.1557,2006,Average,PSE,7
27.7651,2006,Average,PSE,8
25.9926,2006,Average,PSE,9
22.6674,2006,Average,PSE,10
16.2831,2006,Average,PSE,11
12.2639,2006,Average,PSE,12
11.6308,2007,Average,PSE,1
13.2772,2007,Average,PSE,2
14.739,2007,Average,PSE,3
17.5992,2007,Average,PSE,4
23.2168,2007,Average,PSE,5
25.35,2007,Average,PSE,6
27.3554,2007,Average,PSE,7
27.3672,2007,Average,PSE,8
25.6695,2007,Average,PSE,9
23.7073,2007,Average,PSE,10
18.4092,2007,Average,PSE,11
13.5773,2007,Average,PSE,12
9.40528,2008,Average,PSE,1
11.9501,2008,Average,PSE,2
18.6414,2008,Average,PSE,3
20.6336,2008,Average,PSE,4
21.2419,2008,Average,PSE,5
26.0437,2008,Average,PSE,6
27.281999999999996,2008,Average,PSE,7
27.9496,2008,Average,PSE,8
26.3882,2008,Average,PSE,9
22.2063,2008,Average,PSE,10
18.6701,2008,Average,PSE,11
14.7938,2008,Average,PSE,12
12.7035,2009,Average,PSE,1
13.7738,2009,Average,PSE,2
14.4216,2009,Average,PSE,3
19.0701,2009,Average,PSE,4
21.9058,2009,Average,PSE,5
26.2505,2009,Average,PSE,6
27.4534,2009,Average,PSE,7
27.5705,2009,Average,PSE,8
25.394000000000002,2009,Average,PSE,9
24.8237,2009,Average,PSE,10
17.704,2009,Average,PSE,11
15.6193,2009,Average,PSE,12
14.8017,2010,Average,PSE,1
15.6837,2010,Average,PSE,2
18.1593,2010,Average,PSE,3
19.9442,2010,Average,PSE,4
22.8819,2010,Average,PSE,5
25.9345,2010,Average,PSE,6
27.6333,2010,Average,PSE,7
29.1894,2010,Average,PSE,8
27.313000000000002,2010,Average,PSE,9
24.7762,2010,Average,PSE,10
20.7122,2010,Average,PSE,11
15.8276,2010,Average,PSE,12
13.4908,2011,Average,PSE,1
13.8278,2011,Average,PSE,2
15.2362,2011,Average,PSE,3
18.4547,2011,Average,PSE,4
21.7056,2011,Average,PSE,5
24.6608,2011,Average,PSE,6
28.1468,2011,Average,PSE,7
27.4951,2011,Average,PSE,8
26.0979,2011,Average,PSE,9
22.4207,2011,Average,PSE,10
15.1291,2011,Average,PSE,11
13.5202,2011,Average,PSE,12
11.311,2012,Average,PSE,1
12.197000000000001,2012,Average,PSE,2
13.7489,2012,Average,PSE,3
20.2808,2012,Average,PSE,4
23.0315,2012,Average,PSE,5
26.2777,2012,Average,PSE,6
28.4195,2012,Average,PSE,7
28.3442,2012,Average,PSE,8
26.8997,2012,Average,PSE,9
24.5008,2012,Average,PSE,10
19.8458,2012,Average,PSE,11
14.9594,2012,Average,PSE,12
12.9954,2013,Average,PSE,1
14.9628,2013,Average,PSE,2
17.5249,2013,Average,PSE,3
19.0074,2013,Average,PSE,4
23.6994,2013,Average,PSE,5
25.2947,2013,Average,PSE,6
26.6465,2013,Average,PSE,7
27.4374,2013,Average,PSE,8
25.5533,2013,Average,PSE,9
21.5951,2013,Average,PSE,10
20.0632,2013,Average,PSE,11
12.7475,2013,Average,PSE,12
13.2497,2014,Average,PSE,1
13.946,2014,Average,PSE,2
16.6248,2014,Average,PSE,3
20.3712,2014,Average,PSE,4
22.6185,2014,Average,PSE,5
24.4536,2014,Average,PSE,6
26.9072,2014,Average,PSE,7
27.8443,2014,Average,PSE,8
25.6222,2014,Average,PSE,9
22.2244,2014,Average,PSE,10
17.5805,2014,Average,PSE,11
15.4758,2014,Average,PSE,12
11.6947,2015,Average,PSE,1
13.0969,2015,Average,PSE,2
16.7188,2015,Average,PSE,3
17.9999,2015,Average,PSE,4
23.1281,2015,Average,PSE,5
24.0248,2015,Average,PSE,6
27.2749,2015,Average,PSE,7
28.9998,2015,Average,PSE,8
27.4427,2015,Average,PSE,9
24.122,2015,Average,PSE,10
18.7927,2015,Average,PSE,11
12.6958,2015,Average,PSE,12
11.4716,2016,Average,PSE,1
15.0671,2016,Average,PSE,2
16.8511,2016,Average,PSE,3
21.0068,2016,Average,PSE,4
22.663,2016,Average,PSE,5
26.6232,2016,Average,PSE,6
27.7793,2016,Average,PSE,7
28.3293,2016,Average,PSE,8
25.8047,2016,Average,PSE,9
23.6935,2016,Average,PSE,10
18.5083,2016,Average,PSE,11
12.743,2016,Average,PSE,12
