Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
27.0198,1901,Average,American Samoa,ASM,1
26.5595,1901,Average,American Samoa,ASM,2
26.7198,1901,Average,American Samoa,ASM,3
27.2396,1901,Average,American Samoa,ASM,4
26.5793,1901,Average,American Samoa,ASM,5
25.4793,1901,Average,American Samoa,ASM,6
25.6595,1901,Average,American Samoa,ASM,7
25.1595,1901,Average,American Samoa,ASM,8
25.7595,1901,Average,American Samoa,ASM,9
25.6396,1901,Average,American Samoa,ASM,10
26.3595,1901,Average,American Samoa,ASM,11
26.8595,1901,Average,American Samoa,ASM,12
26.6198,1902,Average,American Samoa,ASM,1
26.9595,1902,Average,American Samoa,ASM,2
26.9198,1902,Average,American Samoa,ASM,3
26.6396,1902,Average,American Samoa,ASM,4
26.4793,1902,Average,American Samoa,ASM,5
25.3793,1902,Average,American Samoa,ASM,6
25.5595,1902,Average,American Samoa,ASM,7
25.0595,1902,Average,American Samoa,ASM,8
25.4595,1902,Average,American Samoa,ASM,9
26.0396,1902,Average,American Samoa,ASM,10
26.8595,1902,Average,American Samoa,ASM,11
27.0595,1902,Average,American Samoa,ASM,12
25.8198,1903,Average,American Samoa,ASM,1
26.5595,1903,Average,American Samoa,ASM,2
27.1198,1903,Average,American Samoa,ASM,3
26.5396,1903,Average,American Samoa,ASM,4
26.1793,1903,Average,American Samoa,ASM,5
26.0793,1903,Average,American Samoa,ASM,6
25.2595,1903,Average,American Samoa,ASM,7
25.6595,1903,Average,American Samoa,ASM,8
25.2595,1903,Average,American Samoa,ASM,9
25.8396,1903,Average,American Samoa,ASM,10
25.7595,1903,Average,American Samoa,ASM,11
25.9595,1903,Average,American Samoa,ASM,12
25.4198,1904,Average,American Samoa,ASM,1
25.8595,1904,Average,American Samoa,ASM,2
25.9198,1904,Average,American Samoa,ASM,3
25.9396,1904,Average,American Samoa,ASM,4
25.7793,1904,Average,American Samoa,ASM,5
25.4793,1904,Average,American Samoa,ASM,6
24.7595,1904,Average,American Samoa,ASM,7
24.8595,1904,Average,American Samoa,ASM,8
25.3595,1904,Average,American Samoa,ASM,9
26.1396,1904,Average,American Samoa,ASM,10
26.5595,1904,Average,American Samoa,ASM,11
26.8595,1904,Average,American Samoa,ASM,12
26.6198,1905,Average,American Samoa,ASM,1
27.0595,1905,Average,American Samoa,ASM,2
