Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
21.7241,1901,Average,Ethiopia,ETH,1
24.0851,1901,Average,Ethiopia,ETH,2
24.1675,1901,Average,Ethiopia,ETH,3
24.0003,1901,Average,Ethiopia,ETH,4
24.0289,1901,Average,Ethiopia,ETH,5
23.0572,1901,Average,Ethiopia,ETH,6
23.6171,1901,Average,Ethiopia,ETH,7
22.9644,1901,Average,Ethiopia,ETH,8
23.4137,1901,Average,Ethiopia,ETH,9
22.7131,1901,Average,Ethiopia,ETH,10
21.7962,1901,Average,Ethiopia,ETH,11
21.605,1901,Average,Ethiopia,ETH,12
20.7026,1902,Average,Ethiopia,ETH,1
22.1317,1902,Average,Ethiopia,ETH,2
23.0557,1902,Average,Ethiopia,ETH,3
22.7779,1902,Average,Ethiopia,ETH,4
22.4055,1902,Average,Ethiopia,ETH,5
23.8268,1902,Average,Ethiopia,ETH,6
24.3366,1902,Average,Ethiopia,ETH,7
24.4434,1902,Average,Ethiopia,ETH,8
23.8363,1902,Average,Ethiopia,ETH,9
22.3466,1902,Average,Ethiopia,ETH,10
21.4033,1902,Average,Ethiopia,ETH,11
20.5571,1902,Average,Ethiopia,ETH,12
22.1631,1903,Average,Ethiopia,ETH,1
22.7757,1903,Average,Ethiopia,ETH,2
23.7389,1903,Average,Ethiopia,ETH,3
24.565,1903,Average,Ethiopia,ETH,4
23.7249,1903,Average,Ethiopia,ETH,5
23.6262,1903,Average,Ethiopia,ETH,6
23.7749,1903,Average,Ethiopia,ETH,7
22.8165,1903,Average,Ethiopia,ETH,8
22.6564,1903,Average,Ethiopia,ETH,9
22.0548,1903,Average,Ethiopia,ETH,10
20.6571,1903,Average,Ethiopia,ETH,11
20.6413,1903,Average,Ethiopia,ETH,12
20.5097,1904,Average,Ethiopia,ETH,1
22.4281,1904,Average,Ethiopia,ETH,2
23.2811,1904,Average,Ethiopia,ETH,3
23.9439,1904,Average,Ethiopia,ETH,4
23.7758,1904,Average,Ethiopia,ETH,5
24.2107,1904,Average,Ethiopia,ETH,6
23.0834,1904,Average,Ethiopia,ETH,7
23.4062,1904,Average,Ethiopia,ETH,8
22.4358,1904,Average,Ethiopia,ETH,9
21.191,1904,Average,Ethiopia,ETH,10
