Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
-14.376,1901,Average,Kyrgyzstan,KGZ,1
-12.645,1901,Average,Kyrgyzstan,KGZ,2
-1.2357,1901,Average,Kyrgyzstan,KGZ,3
3.6783699999999997,1901,Average,Kyrgyzstan,KGZ,4
7.13064,1901,Average,Kyrgyzstan,KGZ,5
9.09642,1901,Average,Kyrgyzstan,KGZ,6
14.1913,1901,Average,Kyrgyzstan,KGZ,7
13.6785,1901,Average,Kyrgyzstan,KGZ,8
9.63537,1901,Average,Kyrgyzstan,KGZ,9
-0.7644,1901,Average,Kyrgyzstan,KGZ,10
-2.8011,1901,Average,Kyrgyzstan,KGZ,11
-9.099,1901,Average,Kyrgyzstan,KGZ,12
-11.043,1902,Average,Kyrgyzstan,KGZ,1
-10.965,1902,Average,Kyrgyzstan,KGZ,2
-4.6912,1902,Average,Kyrgyzstan,KGZ,3
2.14743,1902,Average,Kyrgyzstan,KGZ,4
8.522969999999999,1902,Average,Kyrgyzstan,KGZ,5
12.9912,1902,Average,Kyrgyzstan,KGZ,6
13.6749,1902,Average,Kyrgyzstan,KGZ,7
14.0372,1902,Average,Kyrgyzstan,KGZ,8
9.567839999999999,1902,Average,Kyrgyzstan,KGZ,9
3.1327599999999998,1902,Average,Kyrgyzstan,KGZ,10
-4.8636,1902,Average,Kyrgyzstan,KGZ,11
-9.238999999999999,1902,Average,Kyrgyzstan,KGZ,12
-14.655,1903,Average,Kyrgyzstan,KGZ,1
-11.83,1903,Average,Kyrgyzstan,KGZ,2
-10.126,1903,Average,Kyrgyzstan,KGZ,3
1.02552,1903,Average,Kyrgyzstan,KGZ,4
6.61568,1903,Average,Kyrgyzstan,KGZ,5
10.4438,1903,Average,Kyrgyzstan,KGZ,6
13.4286,1903,Average,Kyrgyzstan,KGZ,7
13.3715,1903,Average,Kyrgyzstan,KGZ,8
9.9116,1903,Average,Kyrgyzstan,KGZ,9
3.3075,1903,Average,Kyrgyzstan,KGZ,10
-5.9357,1903,Average,Kyrgyzstan,KGZ,11
-11.817,1903,Average,Kyrgyzstan,KGZ,12
-16.879,1904,Average,Kyrgyzstan,KGZ,1
-9.3149,1904,Average,Kyrgyzstan,KGZ,2
-3.0139,1904,Average,Kyrgyzstan,KGZ,3
1.8571400000000002,1904,Average,Kyrgyzstan,KGZ,4
8.950610000000001,1904,Average,Kyrgyzstan,KGZ,5
12.2643,1904,Average,Kyrgyzstan,KGZ,6
14.2367,1904,Average,Kyrgyzstan,KGZ,7
14.0332,1904,Average,Kyrgyzstan,KGZ,8
8.68724,1904,Average,Kyrgyzstan,KGZ,9
0.26176,1904,Average,Kyrgyzstan,KGZ,10
-3.1715,1904,Average,Kyrgyzstan,KGZ,11
-8.5566,1904,Average,Kyrgyzstan,KGZ,12
-14.423,1905,Average,Kyrgyzstan,KGZ,1
-15.999,1905,Average,Kyrgyzstan,KGZ,2
-10.446,1905,Average,Kyrgyzstan,KGZ,3
1.1367,1905,Average,Kyrgyzstan,KGZ,4
7.678560000000001,1905,Average,Kyrgyzstan,KGZ,5
11.5627,1905,Average,Kyrgyzstan,KGZ,6
14.5911,1905,Average,Kyrgyzstan,KGZ,7
13.3946,1905,Average,Kyrgyzstan,KGZ,8
9.9276,1905,Average,Kyrgyzstan,KGZ,9
4.89882,1905,Average,Kyrgyzstan,KGZ,10
-2.4439,1905,Average,Kyrgyzstan,KGZ,11
-10.972999999999999,1905,Average,Kyrgyzstan,KGZ,12
-15.243,1906,Average,Kyrgyzstan,KGZ,1
-12.940999999999999,1906,Average,Kyrgyzstan,KGZ,2
-3.8782,1906,Average,Kyrgyzstan,KGZ,3
1.666,1906,Average,Kyrgyzstan,KGZ,4
7.90738,1906,Average,Kyrgyzstan,KGZ,5
13.4107,1906,Average,Kyrgyzstan,KGZ,6
14.2305,1906,Average,Kyrgyzstan,KGZ,7
14.5577,1906,Average,Kyrgyzstan,KGZ,8
9.6517,1906,Average,Kyrgyzstan,KGZ,9
3.4030199999999997,1906,Average,Kyrgyzstan,KGZ,10
-4.093999999999999,1906,Average,Kyrgyzstan,KGZ,11
-7.7101,1906,Average,Kyrgyzstan,KGZ,12
-11.959000000000001,1907,Average,Kyrgyzstan,KGZ,1
-12.662,1907,Average,Kyrgyzstan,KGZ,2
-5.4553,1907,Average,Kyrgyzstan,KGZ,3
4.30861,1907,Average,Kyrgyzstan,KGZ,4
6.81683,1907,Average,Kyrgyzstan,KGZ,5
9.7285,1907,Average,Kyrgyzstan,KGZ,6
14.2659,1907,Average,Kyrgyzstan,KGZ,7
14.144,1907,Average,Kyrgyzstan,KGZ,8
8.25521,1907,Average,Kyrgyzstan,KGZ,9
0.32437,1907,Average,Kyrgyzstan,KGZ,10
-5.5095,1907,Average,Kyrgyzstan,KGZ,11
-10.616,1907,Average,Kyrgyzstan,KGZ,12
-11.960999999999999,1908,Average,Kyrgyzstan,KGZ,1
-13.488,1908,Average,Kyrgyzstan,KGZ,2
-7.6399,1908,Average,Kyrgyzstan,KGZ,3
3.20407,1908,Average,Kyrgyzstan,KGZ,4
8.13405,1908,Average,Kyrgyzstan,KGZ,5
11.4184,1908,Average,Kyrgyzstan,KGZ,6
16.4166,1908,Average,Kyrgyzstan,KGZ,7
14.4552,1908,Average,Kyrgyzstan,KGZ,8
9.8182,1908,Average,Kyrgyzstan,KGZ,9
0.12505,1908,Average,Kyrgyzstan,KGZ,10
-3.5796,1908,Average,Kyrgyzstan,KGZ,11
-9.5312,1908,Average,Kyrgyzstan,KGZ,12
-16.147000000000002,1909,Average,Kyrgyzstan,KGZ,1
-10.515999999999998,1909,Average,Kyrgyzstan,KGZ,2
-4.1617,1909,Average,Kyrgyzstan,KGZ,3
6.48934,1909,Average,Kyrgyzstan,KGZ,4
9.092260000000001,1909,Average,Kyrgyzstan,KGZ,5
11.7587,1909,Average,Kyrgyzstan,KGZ,6
14.5383,1909,Average,Kyrgyzstan,KGZ,7
15.2148,1909,Average,Kyrgyzstan,KGZ,8
9.37953,1909,Average,Kyrgyzstan,KGZ,9
1.86035,1909,Average,Kyrgyzstan,KGZ,10
-0.4907,1909,Average,Kyrgyzstan,KGZ,11
-7.6943,1909,Average,Kyrgyzstan,KGZ,12
-9.5618,1910,Average,Kyrgyzstan,KGZ,1
-10.109,1910,Average,Kyrgyzstan,KGZ,2
-6.5077,1910,Average,Kyrgyzstan,KGZ,3
2.4619999999999997,1910,Average,Kyrgyzstan,KGZ,4
9.36331,1910,Average,Kyrgyzstan,KGZ,5
11.9199,1910,Average,Kyrgyzstan,KGZ,6
16.1217,1910,Average,Kyrgyzstan,KGZ,7
15.0122,1910,Average,Kyrgyzstan,KGZ,8
9.16708,1910,Average,Kyrgyzstan,KGZ,9
2.2347099999999998,1910,Average,Kyrgyzstan,KGZ,10
-6.1471,1910,Average,Kyrgyzstan,KGZ,11
-13.55,1910,Average,Kyrgyzstan,KGZ,12
-13.130999999999998,1911,Average,Kyrgyzstan,KGZ,1
-10.434000000000001,1911,Average,Kyrgyzstan,KGZ,2
-4.369,1911,Average,Kyrgyzstan,KGZ,3
5.063680000000001,1911,Average,Kyrgyzstan,KGZ,4
9.73146,1911,Average,Kyrgyzstan,KGZ,5
13.5209,1911,Average,Kyrgyzstan,KGZ,6
14.5715,1911,Average,Kyrgyzstan,KGZ,7
13.4763,1911,Average,Kyrgyzstan,KGZ,8
9.01636,1911,Average,Kyrgyzstan,KGZ,9
0.6000300000000001,1911,Average,Kyrgyzstan,KGZ,10
-5.5666,1911,Average,Kyrgyzstan,KGZ,11
-11.927999999999999,1911,Average,Kyrgyzstan,KGZ,12
-13.335999999999999,1912,Average,Kyrgyzstan,KGZ,1
-9.2875,1912,Average,Kyrgyzstan,KGZ,2
-4.4076,1912,Average,Kyrgyzstan,KGZ,3
6.97007,1912,Average,Kyrgyzstan,KGZ,4
9.23585,1912,Average,Kyrgyzstan,KGZ,5
12.7547,1912,Average,Kyrgyzstan,KGZ,6
15.3135,1912,Average,Kyrgyzstan,KGZ,7
13.4939,1912,Average,Kyrgyzstan,KGZ,8
8.05203,1912,Average,Kyrgyzstan,KGZ,9
4.1237699999999995,1912,Average,Kyrgyzstan,KGZ,10
-4.8216,1912,Average,Kyrgyzstan,KGZ,11
-10.097000000000001,1912,Average,Kyrgyzstan,KGZ,12
-11.975999999999999,1913,Average,Kyrgyzstan,KGZ,1
-12.509,1913,Average,Kyrgyzstan,KGZ,2
-7.6605,1913,Average,Kyrgyzstan,KGZ,3
0.6249100000000001,1913,Average,Kyrgyzstan,KGZ,4
9.32235,1913,Average,Kyrgyzstan,KGZ,5
12.1626,1913,Average,Kyrgyzstan,KGZ,6
16.3191,1913,Average,Kyrgyzstan,KGZ,7
13.5751,1913,Average,Kyrgyzstan,KGZ,8
9.4363,1913,Average,Kyrgyzstan,KGZ,9
3.3011,1913,Average,Kyrgyzstan,KGZ,10
-5.6087,1913,Average,Kyrgyzstan,KGZ,11
-9.0716,1913,Average,Kyrgyzstan,KGZ,12
-9.53,1914,Average,Kyrgyzstan,KGZ,1
-10.021,1914,Average,Kyrgyzstan,KGZ,2
-3.7466,1914,Average,Kyrgyzstan,KGZ,3
4.58415,1914,Average,Kyrgyzstan,KGZ,4
