Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
15.5146,1901,Average,Mexico,MEX,1
15.3109,1901,Average,Mexico,MEX,2
17.8516,1901,Average,Mexico,MEX,3
19.6372,1901,Average,Mexico,MEX,4
22.5504,1901,Average,Mexico,MEX,5
24.0767,1901,Average,Mexico,MEX,6
24.4898,1901,Average,Mexico,MEX,7
24.5305,1901,Average,Mexico,MEX,8
23.2971,1901,Average,Mexico,MEX,9
21.4779,1901,Average,Mexico,MEX,10
18.1392,1901,Average,Mexico,MEX,11
14.3993,1901,Average,Mexico,MEX,12
14.3253,1902,Average,Mexico,MEX,1
15.1868,1902,Average,Mexico,MEX,2
17.9136,1902,Average,Mexico,MEX,3
21.8998,1902,Average,Mexico,MEX,4
24.0894,1902,Average,Mexico,MEX,5
25.5225,1902,Average,Mexico,MEX,6
24.2573,1902,Average,Mexico,MEX,7
24.5321,1902,Average,Mexico,MEX,8
23.5101,1902,Average,Mexico,MEX,9
21.1963,1902,Average,Mexico,MEX,10
18.4311,1902,Average,Mexico,MEX,11
15.2751,1902,Average,Mexico,MEX,12
14.5826,1903,Average,Mexico,MEX,1
14.6,1903,Average,Mexico,MEX,2
17.0607,1903,Average,Mexico,MEX,3
20.3622,1903,Average,Mexico,MEX,4
22.0811,1903,Average,Mexico,MEX,5
23.2944,1903,Average,Mexico,MEX,6
24.3727,1903,Average,Mexico,MEX,7
24.1827,1903,Average,Mexico,MEX,8
22.6932,1903,Average,Mexico,MEX,9
19.7466,1903,Average,Mexico,MEX,10
17.2616,1903,Average,Mexico,MEX,11
14.4167,1903,Average,Mexico,MEX,12
13.735999999999999,1904,Average,Mexico,MEX,1
17.2363,1904,Average,Mexico,MEX,2
20.1314,1904,Average,Mexico,MEX,3
21.3398,1904,Average,Mexico,MEX,4
22.529,1904,Average,Mexico,MEX,5
24.3545,1904,Average,Mexico,MEX,6
23.6335,1904,Average,Mexico,MEX,7
23.6111,1904,Average,Mexico,MEX,8
22.7977,1904,Average,Mexico,MEX,9
20.1757,1904,Average,Mexico,MEX,10
16.6537,1904,Average,Mexico,MEX,11
15.0281,1904,Average,Mexico,MEX,12
14.6511,1905,Average,Mexico,MEX,1
13.874,1905,Average,Mexico,MEX,2
18.1493,1905,Average,Mexico,MEX,3
19.9643,1905,Average,Mexico,MEX,4
23.45,1905,Average,Mexico,MEX,5
24.5996,1905,Average,Mexico,MEX,6
24.2517,1905,Average,Mexico,MEX,7
25.0267,1905,Average,Mexico,MEX,8
23.6796,1905,Average,Mexico,MEX,9
20.5344,1905,Average,Mexico,MEX,10
17.7901,1905,Average,Mexico,MEX,11
12.7096,1905,Average,Mexico,MEX,12
14.0731,1906,Average,Mexico,MEX,1
