Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
-29.268,1901,Average,Russian Federation (the),RUS,1
-22.378,1901,Average,Russian Federation (the),RUS,2
-15.53,1901,Average,Russian Federation (the),RUS,3
-6.1767,1901,Average,Russian Federation (the),RUS,4
2.52603,1901,Average,Russian Federation (the),RUS,5
11.0834,1901,Average,Russian Federation (the),RUS,6
14.1427,1901,Average,Russian Federation (the),RUS,7
12.008,1901,Average,Russian Federation (the),RUS,8
4.67951,1901,Average,Russian Federation (the),RUS,9
-6.4812,1901,Average,Russian Federation (the),RUS,10
-17.308,1901,Average,Russian Federation (the),RUS,11
-26.783,1901,Average,Russian Federation (the),RUS,12
-28.835,1902,Average,Russian Federation (the),RUS,1
-24.389,1902,Average,Russian Federation (the),RUS,2
-19.914,1902,Average,Russian Federation (the),RUS,3
-9.7709,1902,Average,Russian Federation (the),RUS,4
0.39964,1902,Average,Russian Federation (the),RUS,5
9.78632,1902,Average,Russian Federation (the),RUS,6
14.7079,1902,Average,Russian Federation (the),RUS,7
11.4739,1902,Average,Russian Federation (the),RUS,8
5.01936,1902,Average,Russian Federation (the),RUS,9
-8.2628,1902,Average,Russian Federation (the),RUS,10
-22.061999999999998,1902,Average,Russian Federation (the),RUS,11
-27.555999999999997,1902,Average,Russian Federation (the),RUS,12
-27.244,1903,Average,Russian Federation (the),RUS,1
-20.479,1903,Average,Russian Federation (the),RUS,2
-16.437,1903,Average,Russian Federation (the),RUS,3
-7.6843,1903,Average,Russian Federation (the),RUS,4
2.05665,1903,Average,Russian Federation (the),RUS,5
9.90889,1903,Average,Russian Federation (the),RUS,6
14.9618,1903,Average,Russian Federation (the),RUS,7
11.4819,1903,Average,Russian Federation (the),RUS,8
5.23789,1903,Average,Russian Federation (the),RUS,9
-6.3489,1903,Average,Russian Federation (the),RUS,10
-16.36,1903,Average,Russian Federation (the),RUS,11
-27.245,1903,Average,Russian Federation (the),RUS,12
-26.724,1904,Average,Russian Federation (the),RUS,1
-25.614,1904,Average,Russian Federation (the),RUS,2
-16.204,1904,Average,Russian Federation (the),RUS,3
-7.257999999999999,1904,Average,Russian Federation (the),RUS,4
2.1124400000000003,1904,Average,Russian Federation (the),RUS,5
10.0392,1904,Average,Russian Federation (the),RUS,6
13.6832,1904,Average,Russian Federation (the),RUS,7
12.1117,1904,Average,Russian Federation (the),RUS,8
4.42063,1904,Average,Russian Federation (the),RUS,9
-5.1575,1904,Average,Russian Federation (the),RUS,10
-15.065,1904,Average,Russian Federation (the),RUS,11
-24.561999999999998,1904,Average,Russian Federation (the),RUS,12
-25.252,1905,Average,Russian Federation (the),RUS,1
-24.238000000000003,1905,Average,Russian Federation (the),RUS,2
-17.887,1905,Average,Russian Federation (the),RUS,3
-8.4847,1905,Average,Russian Federation (the),RUS,4
1.83159,1905,Average,Russian Federation (the),RUS,5
9.346119999999999,1905,Average,Russian Federation (the),RUS,6
14.0897,1905,Average,Russian Federation (the),RUS,7
11.3806,1905,Average,Russian Federation (the),RUS,8
5.56286,1905,Average,Russian Federation (the),RUS,9
-5.3104,1905,Average,Russian Federation (the),RUS,10
-18.109,1905,Average,Russian Federation (the),RUS,11
-24.889,1905,Average,Russian Federation (the),RUS,12
-30.016,1906,Average,Russian Federation (the),RUS,1
-26.714000000000002,1906,Average,Russian Federation (the),RUS,2
-15.774000000000001,1906,Average,Russian Federation (the),RUS,3
-4.8676,1906,Average,Russian Federation (the),RUS,4
2.76263,1906,Average,Russian Federation (the),RUS,5
12.0004,1906,Average,Russian Federation (the),RUS,6
14.2216,1906,Average,Russian Federation (the),RUS,7
12.9711,1906,Average,Russian Federation (the),RUS,8
5.5973,1906,Average,Russian Federation (the),RUS,9
-4.2648,1906,Average,Russian Federation (the),RUS,10
-19.609,1906,Average,Russian Federation (the),RUS,11
-21.340999999999998,1906,Average,Russian Federation (the),RUS,12
-30.033,1907,Average,Russian Federation (the),RUS,1
-24.826,1907,Average,Russian Federation (the),RUS,2
-16.672,1907,Average,Russian Federation (the),RUS,3
-5.7976,1907,Average,Russian Federation (the),RUS,4
1.9252599999999997,1907,Average,Russian Federation (the),RUS,5
10.0887,1907,Average,Russian Federation (the),RUS,6
14.4924,1907,Average,Russian Federation (the),RUS,7
12.3501,1907,Average,Russian Federation (the),RUS,8
5.99311,1907,Average,Russian Federation (the),RUS,9
-4.4616,1907,Average,Russian Federation (the),RUS,10
-19.599,1907,Average,Russian Federation (the),RUS,11
-29.503,1907,Average,Russian Federation (the),RUS,12
-30.689,1908,Average,Russian Federation (the),RUS,1
-23.815,1908,Average,Russian Federation (the),RUS,2
-20.123,1908,Average,Russian Federation (the),RUS,3
-7.92,1908,Average,Russian Federation (the),RUS,4
2.77528,1908,Average,Russian Federation (the),RUS,5
11.4985,1908,Average,Russian Federation (the),RUS,6
14.9848,1908,Average,Russian Federation (the),RUS,7
11.9511,1908,Average,Russian Federation (the),RUS,8
6.29237,1908,Average,Russian Federation (the),RUS,9
-4.5382,1908,Average,Russian Federation (the),RUS,10
-19.465999999999998,1908,Average,Russian Federation (the),RUS,11
-27.389,1908,Average,Russian Federation (the),RUS,12
-29.554000000000002,1909,Average,Russian Federation (the),RUS,1
-24.728,1909,Average,Russian Federation (the),RUS,2
-20.794,1909,Average,Russian Federation (the),RUS,3
-7.9154,1909,Average,Russian Federation (the),RUS,4
1.31174,1909,Average,Russian Federation (the),RUS,5
10.3338,1909,Average,Russian Federation (the),RUS,6
15.3057,1909,Average,Russian Federation (the),RUS,7
12.7159,1909,Average,Russian Federation (the),RUS,8
5.64571,1909,Average,Russian Federation (the),RUS,9
-3.9992,1909,Average,Russian Federation (the),RUS,10
-17.335,1909,Average,Russian Federation (the),RUS,11
-24.636999999999997,1909,Average,Russian Federation (the),RUS,12
-27.81,1910,Average,Russian Federation (the),RUS,1
-22.398000000000003,1910,Average,Russian Federation (the),RUS,2
-19.637999999999998,1910,Average,Russian Federation (the),RUS,3
-7.4969,1910,Average,Russian Federation (the),RUS,4
2.5316799999999997,1910,Average,Russian Federation (the),RUS,5
10.3136,1910,Average,Russian Federation (the),RUS,6
15.3588,1910,Average,Russian Federation (the),RUS,7
12.6926,1910,Average,Russian Federation (the),RUS,8
5.8518,1910,Average,Russian Federation (the),RUS,9
-5.4503,1910,Average,Russian Federation (the),RUS,10
-20.207,1910,Average,Russian Federation (the),RUS,11
-27.151999999999997,1910,Average,Russian Federation (the),RUS,12
-28.575,1911,Average,Russian Federation (the),RUS,1
-25.517,1911,Average,Russian Federation (the),RUS,2
-19.805,1911,Average,Russian Federation (the),RUS,3
-6.8105,1911,Average,Russian Federation (the),RUS,4
1.46765,1911,Average,Russian Federation (the),RUS,5
10.6921,1911,Average,Russian Federation (the),RUS,6
15.033,1911,Average,Russian Federation (the),RUS,7
12.1087,1911,Average,Russian Federation (the),RUS,8
4.4352800000000006,1911,Average,Russian Federation (the),RUS,9
-4.7189,1911,Average,Russian Federation (the),RUS,10
-15.811,1911,Average,Russian Federation (the),RUS,11
-25.584,1911,Average,Russian Federation (the),RUS,12
-26.572,1912,Average,Russian Federation (the),RUS,1
-27.232,1912,Average,Russian Federation (the),RUS,2
-21.008000000000003,1912,Average,Russian Federation (the),RUS,3
-7.1303,1912,Average,Russian Federation (the),RUS,4
2.4256,1912,Average,Russian Federation (the),RUS,5
10.8805,1912,Average,Russian Federation (the),RUS,6
13.3465,1912,Average,Russian Federation (the),RUS,7
10.6519,1912,Average,Russian Federation (the),RUS,8
4.6843900000000005,1912,Average,Russian Federation (the),RUS,9
-9.4333,1912,Average,Russian Federation (the),RUS,10
-18.92,1912,Average,Russian Federation (the),RUS,11
-27.438000000000002,1912,Average,Russian Federation (the),RUS,12
-28.92,1913,Average,Russian Federation (the),RUS,1
-27.24,1913,Average,Russian Federation (the),RUS,2
-15.595999999999998,1913,Average,Russian Federation (the),RUS,3
-8.1387,1913,Average,Russian Federation (the),RUS,4
1.6599400000000002,1913,Average,Russian Federation (the),RUS,5
10.3828,1913,Average,Russian Federation (the),RUS,6
13.9912,1913,Average,Russian Federation (the),RUS,7
12.1301,1913,Average,Russian Federation (the),RUS,8
5.18176,1913,Average,Russian Federation (the),RUS,9
-5.8797,1913,Average,Russian Federation (the),RUS,10
-18.032,1913,Average,Russian Federation (the),RUS,11
-21.956,1913,Average,Russian Federation (the),RUS,12
-26.169,1914,Average,Russian Federation (the),RUS,1
-21.544,1914,Average,Russian Federation (the),RUS,2
-19.566,1914,Average,Russian Federation (the),RUS,3
-8.0622,1914,Average,Russian Federation (the),RUS,4
2.58409,1914,Average,Russian Federation (the),RUS,5
10.8097,1914,Average,Russian Federation (the),RUS,6
14.2169,1914,Average,Russian Federation (the),RUS,7
12.5367,1914,Average,Russian Federation (the),RUS,8
5.625769999999999,1914,Average,Russian Federation (the),RUS,9
-5.604,1914,Average,Russian Federation (the),RUS,10
-19.82,1914,Average,Russian Federation (the),RUS,11
-23.088,1914,Average,Russian Federation (the),RUS,12
-30.66,1915,Average,Russian Federation (the),RUS,1
-25.973000000000003,1915,Average,Russian Federation (the),RUS,2
-18.912,1915,Average,Russian Federation (the),RUS,3
-7.3903,1915,Average,Russian Federation (the),RUS,4
3.7180800000000005,1915,Average,Russian Federation (the),RUS,5
11.2225,1915,Average,Russian Federation (the),RUS,6
15.3439,1915,Average,Russian Federation (the),RUS,7
11.2981,1915,Average,Russian Federation (the),RUS,8
4.7344599999999994,1915,Average,Russian Federation (the),RUS,9
-7.8611,1915,Average,Russian Federation (the),RUS,10
-18.637999999999998,1915,Average,Russian Federation (the),RUS,11
-28.307,1915,Average,Russian Federation (the),RUS,12
