Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
20.6314,1901,Average,Guatemala,GTM,1
21.5339,1901,Average,Guatemala,GTM,2
22.9295,1901,Average,Guatemala,GTM,3
23.8047,1901,Average,Guatemala,GTM,4
24.7414,1901,Average,Guatemala,GTM,5
24.776,1901,Average,Guatemala,GTM,6
23.8696,1901,Average,Guatemala,GTM,7
24.1188,1901,Average,Guatemala,GTM,8
23.8987,1901,Average,Guatemala,GTM,9
23.5355,1901,Average,Guatemala,GTM,10
21.0852,1901,Average,Guatemala,GTM,11
20.7105,1901,Average,Guatemala,GTM,12
19.5224,1902,Average,Guatemala,GTM,1
21.1496,1902,Average,Guatemala,GTM,2
24.1193,1902,Average,Guatemala,GTM,3
24.2589,1902,Average,Guatemala,GTM,4
25.3781,1902,Average,Guatemala,GTM,5
24.569000000000003,1902,Average,Guatemala,GTM,6
24.5281,1902,Average,Guatemala,GTM,7
23.0597,1902,Average,Guatemala,GTM,8
25.3676,1902,Average,Guatemala,GTM,9
24.0782,1902,Average,Guatemala,GTM,10
23.0465,1902,Average,Guatemala,GTM,11
21.4342,1902,Average,Guatemala,GTM,12
21.3858,1903,Average,Guatemala,GTM,1
23.3971,1903,Average,Guatemala,GTM,2
23.7081,1903,Average,Guatemala,GTM,3
23.863000000000003,1903,Average,Guatemala,GTM,4
24.2432,1903,Average,Guatemala,GTM,5
25.7035,1903,Average,Guatemala,GTM,6
24.7286,1903,Average,Guatemala,GTM,7
24.5224,1903,Average,Guatemala,GTM,8
25.0432,1903,Average,Guatemala,GTM,9
23.1418,1903,Average,Guatemala,GTM,10
21.1481,1903,Average,Guatemala,GTM,11
19.7111,1903,Average,Guatemala,GTM,12
20.7596,1904,Average,Guatemala,GTM,1
21.8148,1904,Average,Guatemala,GTM,2
23.0137,1904,Average,Guatemala,GTM,3
24.5018,1904,Average,Guatemala,GTM,4
24.8519,1904,Average,Guatemala,GTM,5
24.6432,1904,Average,Guatemala,GTM,6
23.9271,1904,Average,Guatemala,GTM,7
23.8678,1904,Average,Guatemala,GTM,8
23.8219,1904,Average,Guatemala,GTM,9
23.0811,1904,Average,Guatemala,GTM,10
21.5472,1904,Average,Guatemala,GTM,11
21.2475,1904,Average,Guatemala,GTM,12
19.7509,1905,Average,Guatemala,GTM,1
21.9252,1905,Average,Guatemala,GTM,2
23.2384,1905,Average,Guatemala,GTM,3
24.2758,1905,Average,Guatemala,GTM,4
25.7503,1905,Average,Guatemala,GTM,5
25.2126,1905,Average,Guatemala,GTM,6
24.0431,1905,Average,Guatemala,GTM,7
24.3159,1905,Average,Guatemala,GTM,8
24.1839,1905,Average,Guatemala,GTM,9
23.7604,1905,Average,Guatemala,GTM,10
22.3191,1905,Average,Guatemala,GTM,11
21.4163,1905,Average,Guatemala,GTM,12
19.5888,1906,Average,Guatemala,GTM,1
20.2682,1906,Average,Guatemala,GTM,2
22.3338,1906,Average,Guatemala,GTM,3
23.4692,1906,Average,Guatemala,GTM,4
24.9407,1906,Average,Guatemala,GTM,5
24.3005,1906,Average,Guatemala,GTM,6
24.4366,1906,Average,Guatemala,GTM,7
24.0816,1906,Average,Guatemala,GTM,8
24.5834,1906,Average,Guatemala,GTM,9
23.4677,1906,Average,Guatemala,GTM,10
22.3153,1906,Average,Guatemala,GTM,11
20.6721,1906,Average,Guatemala,GTM,12
21.447,1907,Average,Guatemala,GTM,1
21.2505,1907,Average,Guatemala,GTM,2
23.0998,1907,Average,Guatemala,GTM,3
24.3219,1907,Average,Guatemala,GTM,4
25.0113,1907,Average,Guatemala,GTM,5
24.4753,1907,Average,Guatemala,GTM,6
23.2565,1907,Average,Guatemala,GTM,7
23.2871,1907,Average,Guatemala,GTM,8
23.5031,1907,Average,Guatemala,GTM,9
23.2605,1907,Average,Guatemala,GTM,10
22.565,1907,Average,Guatemala,GTM,11
20.8838,1907,Average,Guatemala,GTM,12
19.8214,1908,Average,Guatemala,GTM,1
20.5756,1908,Average,Guatemala,GTM,2
23.2146,1908,Average,Guatemala,GTM,3
25.5948,1908,Average,Guatemala,GTM,4
25.8333,1908,Average,Guatemala,GTM,5
24.809,1908,Average,Guatemala,GTM,6
24.0406,1908,Average,Guatemala,GTM,7
23.881,1908,Average,Guatemala,GTM,8
23.7484,1908,Average,Guatemala,GTM,9
22.3777,1908,Average,Guatemala,GTM,10
21.018,1908,Average,Guatemala,GTM,11
21.2446,1908,Average,Guatemala,GTM,12
20.4087,1909,Average,Guatemala,GTM,1
21.3996,1909,Average,Guatemala,GTM,2
23.994,1909,Average,Guatemala,GTM,3
24.8233,1909,Average,Guatemala,GTM,4
26.1955,1909,Average,Guatemala,GTM,5
24.4131,1909,Average,Guatemala,GTM,6
24.6269,1909,Average,Guatemala,GTM,7
24.2618,1909,Average,Guatemala,GTM,8
23.6037,1909,Average,Guatemala,GTM,9
22.9604,1909,Average,Guatemala,GTM,10
20.9726,1909,Average,Guatemala,GTM,11
20.9644,1909,Average,Guatemala,GTM,12
19.1216,1910,Average,Guatemala,GTM,1
20.3118,1910,Average,Guatemala,GTM,2
20.4856,1910,Average,Guatemala,GTM,3
22.5161,1910,Average,Guatemala,GTM,4
24.1984,1910,Average,Guatemala,GTM,5
23.8875,1910,Average,Guatemala,GTM,6
23.6451,1910,Average,Guatemala,GTM,7
24.0225,1910,Average,Guatemala,GTM,8
23.6223,1910,Average,Guatemala,GTM,9
22.843000000000004,1910,Average,Guatemala,GTM,10
20.5104,1910,Average,Guatemala,GTM,11
18.9519,1910,Average,Guatemala,GTM,12
20.5945,1911,Average,Guatemala,GTM,1
21.5684,1911,Average,Guatemala,GTM,2
23.1913,1911,Average,Guatemala,GTM,3
25.0405,1911,Average,Guatemala,GTM,4
22.7845,1911,Average,Guatemala,GTM,5
23.2814,1911,Average,Guatemala,GTM,6
22.2621,1911,Average,Guatemala,GTM,7
23.9387,1911,Average,Guatemala,GTM,8
24.0014,1911,Average,Guatemala,GTM,9
24.1071,1911,Average,Guatemala,GTM,10
23.0184,1911,Average,Guatemala,GTM,11
21.6844,1911,Average,Guatemala,GTM,12
21.0311,1912,Average,Guatemala,GTM,1
19.4968,1912,Average,Guatemala,GTM,2
23.8535,1912,Average,Guatemala,GTM,3
26.1812,1912,Average,Guatemala,GTM,4
25.2527,1912,Average,Guatemala,GTM,5
24.219,1912,Average,Guatemala,GTM,6
23.8406,1912,Average,Guatemala,GTM,7
24.0394,1912,Average,Guatemala,GTM,8
23.7055,1912,Average,Guatemala,GTM,9
23.579,1912,Average,Guatemala,GTM,10
20.8373,1912,Average,Guatemala,GTM,11
21.798000000000002,1912,Average,Guatemala,GTM,12
21.9429,1913,Average,Guatemala,GTM,1
23.2971,1913,Average,Guatemala,GTM,2
23.5358,1913,Average,Guatemala,GTM,3
21.9272,1913,Average,Guatemala,GTM,4
22.9594,1913,Average,Guatemala,GTM,5
22.8485,1913,Average,Guatemala,GTM,6
23.5455,1913,Average,Guatemala,GTM,7
23.9101,1913,Average,Guatemala,GTM,8
23.2495,1913,Average,Guatemala,GTM,9
22.6894,1913,Average,Guatemala,GTM,10
21.0695,1913,Average,Guatemala,GTM,11
20.7857,1913,Average,Guatemala,GTM,12
20.0309,1914,Average,Guatemala,GTM,1
21.525,1914,Average,Guatemala,GTM,2
20.6543,1914,Average,Guatemala,GTM,3
23.7582,1914,Average,Guatemala,GTM,4
23.663,1914,Average,Guatemala,GTM,5
23.5208,1914,Average,Guatemala,GTM,6
24.4365,1914,Average,Guatemala,GTM,7
24.6274,1914,Average,Guatemala,GTM,8
23.5011,1914,Average,Guatemala,GTM,9
22.9042,1914,Average,Guatemala,GTM,10
21.3002,1914,Average,Guatemala,GTM,11
21.9613,1914,Average,Guatemala,GTM,12
20.4552,1915,Average,Guatemala,GTM,1
20.5515,1915,Average,Guatemala,GTM,2
20.1521,1915,Average,Guatemala,GTM,3
21.9251,1915,Average,Guatemala,GTM,4
25.784000000000002,1915,Average,Guatemala,GTM,5
25.3817,1915,Average,Guatemala,GTM,6
24.9361,1915,Average,Guatemala,GTM,7
24.6573,1915,Average,Guatemala,GTM,8
24.1651,1915,Average,Guatemala,GTM,9
23.3535,1915,Average,Guatemala,GTM,10
22.0699,1915,Average,Guatemala,GTM,11
21.4772,1915,Average,Guatemala,GTM,12
22.479,1916,Average,Guatemala,GTM,1
20.3039,1916,Average,Guatemala,GTM,2
21.7497,1916,Average,Guatemala,GTM,3
23.1119,1916,Average,Guatemala,GTM,4
24.4468,1916,Average,Guatemala,GTM,5
23.8956,1916,Average,Guatemala,GTM,6
24.9174,1916,Average,Guatemala,GTM,7
23.6822,1916,Average,Guatemala,GTM,8
23.4024,1916,Average,Guatemala,GTM,9
22.5845,1916,Average,Guatemala,GTM,10
20.8355,1916,Average,Guatemala,GTM,11
21.2333,1916,Average,Guatemala,GTM,12
20.6543,1917,Average,Guatemala,GTM,1
20.8659,1917,Average,Guatemala,GTM,2
22.3425,1917,Average,Guatemala,GTM,3
22.918000000000003,1917,Average,Guatemala,GTM,4
24.8374,1917,Average,Guatemala,GTM,5
22.9762,1917,Average,Guatemala,GTM,6
23.2148,1917,Average,Guatemala,GTM,7
23.4572,1917,Average,Guatemala,GTM,8
23.0473,1917,Average,Guatemala,GTM,9
22.1302,1917,Average,Guatemala,GTM,10
21.0613,1917,Average,Guatemala,GTM,11
19.2995,1917,Average,Guatemala,GTM,12
19.9548,1918,Average,Guatemala,GTM,1
22.24,1918,Average,Guatemala,GTM,2
22.7411,1918,Average,Guatemala,GTM,3
24.3207,1918,Average,Guatemala,GTM,4
24.5007,1918,Average,Guatemala,GTM,5
23.771,1918,Average,Guatemala,GTM,6
24.2689,1918,Average,Guatemala,GTM,7
23.9747,1918,Average,Guatemala,GTM,8
23.7792,1918,Average,Guatemala,GTM,9
24.1421,1918,Average,Guatemala,GTM,10
22.1131,1918,Average,Guatemala,GTM,11
21.0043,1918,Average,Guatemala,GTM,12
19.2817,1919,Average,Guatemala,GTM,1
21.7074,1919,Average,Guatemala,GTM,2
22.9362,1919,Average,Guatemala,GTM,3
23.1619,1919,Average,Guatemala,GTM,4
24.3187,1919,Average,Guatemala,GTM,5
23.8279,1919,Average,Guatemala,GTM,6
23.7758,1919,Average,Guatemala,GTM,7
24.1187,1919,Average,Guatemala,GTM,8
23.6993,1919,Average,Guatemala,GTM,9
23.5811,1919,Average,Guatemala,GTM,10
22.9005,1919,Average,Guatemala,GTM,11
21.1924,1919,Average,Guatemala,GTM,12
20.8635,1920,Average,Guatemala,GTM,1
20.9988,1920,Average,Guatemala,GTM,2
22.991,1920,Average,Guatemala,GTM,3
25.7334,1920,Average,Guatemala,GTM,4
24.7786,1920,Average,Guatemala,GTM,5
23.4992,1920,Average,Guatemala,GTM,6
23.7792,1920,Average,Guatemala,GTM,7
23.714000000000002,1920,Average,Guatemala,GTM,8
23.6988,1920,Average,Guatemala,GTM,9
22.8688,1920,Average,Guatemala,GTM,10
21.393,1920,Average,Guatemala,GTM,11
20.7333,1920,Average,Guatemala,GTM,12
20.2918,1921,Average,Guatemala,GTM,1
21.0742,1921,Average,Guatemala,GTM,2
23.1267,1921,Average,Guatemala,GTM,3
23.98,1921,Average,Guatemala,GTM,4
22.8567,1921,Average,Guatemala,GTM,5
23.9148,1921,Average,Guatemala,GTM,6
23.6231,1921,Average,Guatemala,GTM,7
23.9207,1921,Average,Guatemala,GTM,8
23.5719,1921,Average,Guatemala,GTM,9
22.8571,1921,Average,Guatemala,GTM,10
22.5364,1921,Average,Guatemala,GTM,11
21.5752,1921,Average,Guatemala,GTM,12
21.3039,1922,Average,Guatemala,GTM,1
21.8845,1922,Average,Guatemala,GTM,2
23.5605,1922,Average,Guatemala,GTM,3
25.375999999999998,1922,Average,Guatemala,GTM,4
24.826999999999998,1922,Average,Guatemala,GTM,5
24.1394,1922,Average,Guatemala,GTM,6
23.9235,1922,Average,Guatemala,GTM,7
24.3412,1922,Average,Guatemala,GTM,8
23.9903,1922,Average,Guatemala,GTM,9
23.3125,1922,Average,Guatemala,GTM,10
22.395,1922,Average,Guatemala,GTM,11
21.3046,1922,Average,Guatemala,GTM,12
20.9936,1923,Average,Guatemala,GTM,1
21.4859,1923,Average,Guatemala,GTM,2
23.1486,1923,Average,Guatemala,GTM,3
24.5384,1923,Average,Guatemala,GTM,4
25.1888,1923,Average,Guatemala,GTM,5
24.2169,1923,Average,Guatemala,GTM,6
23.9315,1923,Average,Guatemala,GTM,7
23.9942,1923,Average,Guatemala,GTM,8
24.0023,1923,Average,Guatemala,GTM,9
22.9725,1923,Average,Guatemala,GTM,10
21.1453,1923,Average,Guatemala,GTM,11
21.6513,1923,Average,Guatemala,GTM,12
20.823,1924,Average,Guatemala,GTM,1
19.9299,1924,Average,Guatemala,GTM,2
22.5986,1924,Average,Guatemala,GTM,3
24.6079,1924,Average,Guatemala,GTM,4
24.6845,1924,Average,Guatemala,GTM,5
24.7523,1924,Average,Guatemala,GTM,6
24.2026,1924,Average,Guatemala,GTM,7
24.1325,1924,Average,Guatemala,GTM,8
23.6909,1924,Average,Guatemala,GTM,9
23.0396,1924,Average,Guatemala,GTM,10
21.0161,1924,Average,Guatemala,GTM,11
21.6715,1924,Average,Guatemala,GTM,12
21.5565,1925,Average,Guatemala,GTM,1
21.3336,1925,Average,Guatemala,GTM,2
21.9646,1925,Average,Guatemala,GTM,3
23.1434,1925,Average,Guatemala,GTM,4
23.3506,1925,Average,Guatemala,GTM,5
23.5987,1925,Average,Guatemala,GTM,6
