Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
24.7528,1901,Average,Benin,BEN,1
28.2184,1901,Average,Benin,BEN,2
28.6875,1901,Average,Benin,BEN,3
29.6412,1901,Average,Benin,BEN,4
27.4849,1901,Average,Benin,BEN,5
26.7003,1901,Average,Benin,BEN,6
25.7631,1901,Average,Benin,BEN,7
24.9113,1901,Average,Benin,BEN,8
25.449,1901,Average,Benin,BEN,9
27.1657,1901,Average,Benin,BEN,10
27.1548,1901,Average,Benin,BEN,11
24.2483,1901,Average,Benin,BEN,12
24.410999999999998,1902,Average,Benin,BEN,1
27.7184,1902,Average,Benin,BEN,2
29.4602,1902,Average,Benin,BEN,3
31.1395,1902,Average,Benin,BEN,4
29.3327,1902,Average,Benin,BEN,5
25.0671,1902,Average,Benin,BEN,6
25.9154,1902,Average,Benin,BEN,7
25.6849,1902,Average,Benin,BEN,8
25.6797,1902,Average,Benin,BEN,9
25.0704,1902,Average,Benin,BEN,10
27.1548,1902,Average,Benin,BEN,11
26.3435,1902,Average,Benin,BEN,12
26.6101,1903,Average,Benin,BEN,1
28.7095,1903,Average,Benin,BEN,2
30.2164,1903,Average,Benin,BEN,3
30.1954,1903,Average,Benin,BEN,4
28.9165,1903,Average,Benin,BEN,5
27.0067,1903,Average,Benin,BEN,6
25.8555,1903,Average,Benin,BEN,7
25.5176,1903,Average,Benin,BEN,8
26.0069,1903,Average,Benin,BEN,9
27.1657,1903,Average,Benin,BEN,10
27.1548,1903,Average,Benin,BEN,11
26.3435,1903,Average,Benin,BEN,12
26.5063,1904,Average,Benin,BEN,1
28.5279,1904,Average,Benin,BEN,2
29.983,1904,Average,Benin,BEN,3
30.1176,1904,Average,Benin,BEN,4
28.8646,1904,Average,Benin,BEN,5
27.1104,1904,Average,Benin,BEN,6
25.7212,1904,Average,Benin,BEN,7
25.3101,1904,Average,Benin,BEN,8
26.0069,1904,Average,Benin,BEN,9
27.1657,1904,Average,Benin,BEN,10
27.1548,1904,Average,Benin,BEN,11
26.3435,1904,Average,Benin,BEN,12
25.0893,1905,Average,Benin,BEN,1
25.6996,1905,Average,Benin,BEN,2
28.5453,1905,Average,Benin,BEN,3
29.9083,1905,Average,Benin,BEN,4
28.9107,1905,Average,Benin,BEN,5
26.3639,1905,Average,Benin,BEN,6
25.9362,1905,Average,Benin,BEN,7
24.8475,1905,Average,Benin,BEN,8
25.9072,1905,Average,Benin,BEN,9
26.9937,1905,Average,Benin,BEN,10
28.4674,1905,Average,Benin,BEN,11
27.4967,1905,Average,Benin,BEN,12
25.3658,1906,Average,Benin,BEN,1
28.2016,1906,Average,Benin,BEN,2
30.4009,1906,Average,Benin,BEN,3
32.6206,1906,Average,Benin,BEN,4
29.1476,1906,Average,Benin,BEN,5
27.7834,1906,Average,Benin,BEN,6
25.4807,1906,Average,Benin,BEN,7
24.8605,1906,Average,Benin,BEN,8
27.2771,1906,Average,Benin,BEN,9
27.8423,1906,Average,Benin,BEN,10
27.808000000000003,1906,Average,Benin,BEN,11
27.666999999999998,1906,Average,Benin,BEN,12
26.3352,1907,Average,Benin,BEN,1
26.3676,1907,Average,Benin,BEN,2
29.1547,1907,Average,Benin,BEN,3
29.7033,1907,Average,Benin,BEN,4
30.031,1907,Average,Benin,BEN,5
27.051,1907,Average,Benin,BEN,6
26.4036,1907,Average,Benin,BEN,7
25.3039,1907,Average,Benin,BEN,8
26.3667,1907,Average,Benin,BEN,9
29.1657,1907,Average,Benin,BEN,10
27.3548,1907,Average,Benin,BEN,11
24.9346,1907,Average,Benin,BEN,12
26.1063,1908,Average,Benin,BEN,1
27.6575,1908,Average,Benin,BEN,2
29.5185,1908,Average,Benin,BEN,3
30.8075,1908,Average,Benin,BEN,4
30.4216,1908,Average,Benin,BEN,5
28.1076,1908,Average,Benin,BEN,6
26.6555,1908,Average,Benin,BEN,7
24.8397,1908,Average,Benin,BEN,8
26.1908,1908,Average,Benin,BEN,9
26.8609,1908,Average,Benin,BEN,10
26.2548,1908,Average,Benin,BEN,11
25.4435,1908,Average,Benin,BEN,12
26.3063,1909,Average,Benin,BEN,1
29.7835,1909,Average,Benin,BEN,2
32.5349,1909,Average,Benin,BEN,3
30.1935,1909,Average,Benin,BEN,4
28.4684,1909,Average,Benin,BEN,5
25.4539,1909,Average,Benin,BEN,6
24.5515,1909,Average,Benin,BEN,7
23.4406,1909,Average,Benin,BEN,8
26.0836,1909,Average,Benin,BEN,9
25.6657,1909,Average,Benin,BEN,10
27.4548,1909,Average,Benin,BEN,11
26.3435,1909,Average,Benin,BEN,12
25.1123,1910,Average,Benin,BEN,1
