Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
4.53494,1901,Average,Syrian Arab Republic,SYR,1
10.0658,1901,Average,Syrian Arab Republic,SYR,2
14.485999999999999,1901,Average,Syrian Arab Republic,SYR,3
17.0271,1901,Average,Syrian Arab Republic,SYR,4
19.71,1901,Average,Syrian Arab Republic,SYR,5
25.894000000000002,1901,Average,Syrian Arab Republic,SYR,6
28.5829,1901,Average,Syrian Arab Republic,SYR,7
28.3821,1901,Average,Syrian Arab Republic,SYR,8
24.3231,1901,Average,Syrian Arab Republic,SYR,9
18.6713,1901,Average,Syrian Arab Republic,SYR,10
12.175999999999998,1901,Average,Syrian Arab Republic,SYR,11
9.242280000000001,1901,Average,Syrian Arab Republic,SYR,12
6.08798,1902,Average,Syrian Arab Republic,SYR,1
10.0195,1902,Average,Syrian Arab Republic,SYR,2
10.6545,1902,Average,Syrian Arab Republic,SYR,3
15.3615,1902,Average,Syrian Arab Republic,SYR,4
21.2262,1902,Average,Syrian Arab Republic,SYR,5
25.3432,1902,Average,Syrian Arab Republic,SYR,6
27.9743,1902,Average,Syrian Arab Republic,SYR,7
28.1984,1902,Average,Syrian Arab Republic,SYR,8
25.4509,1902,Average,Syrian Arab Republic,SYR,9
19.7918,1902,Average,Syrian Arab Republic,SYR,10
10.5199,1902,Average,Syrian Arab Republic,SYR,11
6.23341,1902,Average,Syrian Arab Republic,SYR,12
4.39525,1903,Average,Syrian Arab Republic,SYR,1
6.11934,1903,Average,Syrian Arab Republic,SYR,2
8.94168,1903,Average,Syrian Arab Republic,SYR,3
16.4759,1903,Average,Syrian Arab Republic,SYR,4
21.4452,1903,Average,Syrian Arab Republic,SYR,5
24.5632,1903,Average,Syrian Arab Republic,SYR,6
27.1753,1903,Average,Syrian Arab Republic,SYR,7
27.6355,1903,Average,Syrian Arab Republic,SYR,8
23.379,1903,Average,Syrian Arab Republic,SYR,9
18.8495,1903,Average,Syrian Arab Republic,SYR,10
11.3807,1903,Average,Syrian Arab Republic,SYR,11
7.637410000000001,1903,Average,Syrian Arab Republic,SYR,12
4.63901,1904,Average,Syrian Arab Republic,SYR,1
8.914480000000001,1904,Average,Syrian Arab Republic,SYR,2
10.7937,1904,Average,Syrian Arab Republic,SYR,3
14.1841,1904,Average,Syrian Arab Republic,SYR,4
19.5734,1904,Average,Syrian Arab Republic,SYR,5
24.4012,1904,Average,Syrian Arab Republic,SYR,6
27.3,1904,Average,Syrian Arab Republic,SYR,7
28.1049,1904,Average,Syrian Arab Republic,SYR,8
24.5758,1904,Average,Syrian Arab Republic,SYR,9
20.7108,1904,Average,Syrian Arab Republic,SYR,10
12.4248,1904,Average,Syrian Arab Republic,SYR,11
5.54265,1904,Average,Syrian Arab Republic,SYR,12
3.67191,1905,Average,Syrian Arab Republic,SYR,1
4.71454,1905,Average,Syrian Arab Republic,SYR,2
9.26492,1905,Average,Syrian Arab Republic,SYR,3
15.6751,1905,Average,Syrian Arab Republic,SYR,4
20.6894,1905,Average,Syrian Arab Republic,SYR,5
24.9206,1905,Average,Syrian Arab Republic,SYR,6
28.485,1905,Average,Syrian Arab Republic,SYR,7
28.4377,1905,Average,Syrian Arab Republic,SYR,8
25.8107,1905,Average,Syrian Arab Republic,SYR,9
21.3949,1905,Average,Syrian Arab Republic,SYR,10
14.4108,1905,Average,Syrian Arab Republic,SYR,11
5.84871,1905,Average,Syrian Arab Republic,SYR,12
4.5069,1906,Average,Syrian Arab Republic,SYR,1
7.5889,1906,Average,Syrian Arab Republic,SYR,2
11.3164,1906,Average,Syrian Arab Republic,SYR,3
15.4217,1906,Average,Syrian Arab Republic,SYR,4
20.449,1906,Average,Syrian Arab Republic,SYR,5
25.8024,1906,Average,Syrian Arab Republic,SYR,6
27.6771,1906,Average,Syrian Arab Republic,SYR,7
27.8575,1906,Average,Syrian Arab Republic,SYR,8
23.9546,1906,Average,Syrian Arab Republic,SYR,9
19.6105,1906,Average,Syrian Arab Republic,SYR,10
12.4974,1906,Average,Syrian Arab Republic,SYR,11
9.07489,1906,Average,Syrian Arab Republic,SYR,12
5.11037,1907,Average,Syrian Arab Republic,SYR,1
