Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
11.6607,1901,Average,Kuwait,KWT,1
14.669,1901,Average,Kuwait,KWT,2
20.2102,1901,Average,Kuwait,KWT,3
25.2553,1901,Average,Kuwait,KWT,4
31.5094,1901,Average,Kuwait,KWT,5
34.4666,1901,Average,Kuwait,KWT,6
36.4245,1901,Average,Kuwait,KWT,7
35.68,1901,Average,Kuwait,KWT,8
33.6341,1901,Average,Kuwait,KWT,9
27.2491,1901,Average,Kuwait,KWT,10
20.3326,1901,Average,Kuwait,KWT,11
15.9384,1901,Average,Kuwait,KWT,12
13.3776,1902,Average,Kuwait,KWT,1
15.7649,1902,Average,Kuwait,KWT,2
21.0864,1902,Average,Kuwait,KWT,3
25.1732,1902,Average,Kuwait,KWT,4
30.2067,1902,Average,Kuwait,KWT,5
34.6124,1902,Average,Kuwait,KWT,6
34.823,1902,Average,Kuwait,KWT,7
35.1328,1902,Average,Kuwait,KWT,8
32.1435,1902,Average,Kuwait,KWT,9
25.9113,1902,Average,Kuwait,KWT,10
18.8083,1902,Average,Kuwait,KWT,11
13.4075,1902,Average,Kuwait,KWT,12
10.7769,1903,Average,Kuwait,KWT,1
13.3695,1903,Average,Kuwait,KWT,2
17.4223,1903,Average,Kuwait,KWT,3
22.6754,1903,Average,Kuwait,KWT,4
30.2585,1903,Average,Kuwait,KWT,5
34.1238,1903,Average,Kuwait,KWT,6
34.8193,1903,Average,Kuwait,KWT,7
36.1376,1903,Average,Kuwait,KWT,8
32.5168,1903,Average,Kuwait,KWT,9
25.6019,1903,Average,Kuwait,KWT,10
17.9668,1903,Average,Kuwait,KWT,11
13.2108,1903,Average,Kuwait,KWT,12
12.492,1904,Average,Kuwait,KWT,1
14.4559,1904,Average,Kuwait,KWT,2
18.7659,1904,Average,Kuwait,KWT,3
23.483,1904,Average,Kuwait,KWT,4
29.2987,1904,Average,Kuwait,KWT,5
33.1021,1904,Average,Kuwait,KWT,6
35.3328,1904,Average,Kuwait,KWT,7
34.7756,1904,Average,Kuwait,KWT,8
31.4709,1904,Average,Kuwait,KWT,9
26.4116,1904,Average,Kuwait,KWT,10
20.9665,1904,Average,Kuwait,KWT,11
13.182,1904,Average,Kuwait,KWT,12
11.2264,1905,Average,Kuwait,KWT,1
12.6838,1905,Average,Kuwait,KWT,2
17.1757,1905,Average,Kuwait,KWT,3
23.7833,1905,Average,Kuwait,KWT,4
29.3632,1905,Average,Kuwait,KWT,5
33.7592,1905,Average,Kuwait,KWT,6
35.1729,1905,Average,Kuwait,KWT,7
35.1341,1905,Average,Kuwait,KWT,8
