Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
25.4683,1901,Average,Brazil,BRA,1
25.8043,1901,Average,Brazil,BRA,2
25.4693,1901,Average,Brazil,BRA,3
24.6973,1901,Average,Brazil,BRA,4
24.4676,1901,Average,Brazil,BRA,5
23.7347,1901,Average,Brazil,BRA,6
24.3439,1901,Average,Brazil,BRA,7
24.7378,1901,Average,Brazil,BRA,8
25.5075,1901,Average,Brazil,BRA,9
25.9618,1901,Average,Brazil,BRA,10
25.3973,1901,Average,Brazil,BRA,11
25.2347,1901,Average,Brazil,BRA,12
25.4001,1902,Average,Brazil,BRA,1
25.8936,1902,Average,Brazil,BRA,2
25.4911,1902,Average,Brazil,BRA,3
25.3788,1902,Average,Brazil,BRA,4
25.1326,1902,Average,Brazil,BRA,5
24.7454,1902,Average,Brazil,BRA,6
24.3797,1902,Average,Brazil,BRA,7
23.6272,1902,Average,Brazil,BRA,8
25.5495,1902,Average,Brazil,BRA,9
25.3896,1902,Average,Brazil,BRA,10
26.1347,1902,Average,Brazil,BRA,11
26.1153,1902,Average,Brazil,BRA,12
25.3852,1903,Average,Brazil,BRA,1
25.8848,1903,Average,Brazil,BRA,2
25.8242,1903,Average,Brazil,BRA,3
24.9878,1903,Average,Brazil,BRA,4
24.0358,1903,Average,Brazil,BRA,5
24.2085,1903,Average,Brazil,BRA,6
23.9851,1903,Average,Brazil,BRA,7
24.0806,1903,Average,Brazil,BRA,8
25.2095,1903,Average,Brazil,BRA,9
25.160999999999998,1903,Average,Brazil,BRA,10
25.1546,1903,Average,Brazil,BRA,11
25.6395,1903,Average,Brazil,BRA,12
24.886999999999997,1904,Average,Brazil,BRA,1
25.208000000000002,1904,Average,Brazil,BRA,2
25.086,1904,Average,Brazil,BRA,3
24.8793,1904,Average,Brazil,BRA,4
23.4627,1904,Average,Brazil,BRA,5
23.0324,1904,Average,Brazil,BRA,6
23.6819,1904,Average,Brazil,BRA,7
23.7694,1904,Average,Brazil,BRA,8
25.011,1904,Average,Brazil,BRA,9
25.0449,1904,Average,Brazil,BRA,10
25.3574,1904,Average,Brazil,BRA,11
25.1986,1904,Average,Brazil,BRA,12
25.1,1905,Average,Brazil,BRA,1
25.4632,1905,Average,Brazil,BRA,2
24.886999999999997,1905,Average,Brazil,BRA,3
24.5941,1905,Average,Brazil,BRA,4
24.7704,1905,Average,Brazil,BRA,5
24.0993,1905,Average,Brazil,BRA,6
23.6716,1905,Average,Brazil,BRA,7
24.3039,1905,Average,Brazil,BRA,8
25.1741,1905,Average,Brazil,BRA,9
26.4415,1905,Average,Brazil,BRA,10
25.6957,1905,Average,Brazil,BRA,11
25.6896,1905,Average,Brazil,BRA,12
25.1633,1906,Average,Brazil,BRA,1
25.3581,1906,Average,Brazil,BRA,2
25.2973,1906,Average,Brazil,BRA,3
24.8865,1906,Average,Brazil,BRA,4
24.7517,1906,Average,Brazil,BRA,5
22.9659,1906,Average,Brazil,BRA,6
23.7724,1906,Average,Brazil,BRA,7
24.6312,1906,Average,Brazil,BRA,8
24.8339,1906,Average,Brazil,BRA,9
25.6682,1906,Average,Brazil,BRA,10
25.7969,1906,Average,Brazil,BRA,11
25.6059,1906,Average,Brazil,BRA,12
25.1219,1907,Average,Brazil,BRA,1
25.3158,1907,Average,Brazil,BRA,2
25.6161,1907,Average,Brazil,BRA,3
24.897,1907,Average,Brazil,BRA,4
23.7292,1907,Average,Brazil,BRA,5
23.5626,1907,Average,Brazil,BRA,6
22.8457,1907,Average,Brazil,BRA,7
23.7251,1907,Average,Brazil,BRA,8
25.3533,1907,Average,Brazil,BRA,9
25.4477,1907,Average,Brazil,BRA,10
25.6268,1907,Average,Brazil,BRA,11
25.9032,1907,Average,Brazil,BRA,12
25.604,1908,Average,Brazil,BRA,1
25.8489,1908,Average,Brazil,BRA,2
25.4615,1908,Average,Brazil,BRA,3
25.1069,1908,Average,Brazil,BRA,4
24.4218,1908,Average,Brazil,BRA,5
23.8241,1908,Average,Brazil,BRA,6
24.1359,1908,Average,Brazil,BRA,7
23.3813,1908,Average,Brazil,BRA,8
25.4029,1908,Average,Brazil,BRA,9
24.8929,1908,Average,Brazil,BRA,10
25.3033,1908,Average,Brazil,BRA,11
25.9486,1908,Average,Brazil,BRA,12
25.8689,1909,Average,Brazil,BRA,1
25.8887,1909,Average,Brazil,BRA,2
25.4461,1909,Average,Brazil,BRA,3
25.1319,1909,Average,Brazil,BRA,4
23.4227,1909,Average,Brazil,BRA,5
23.4229,1909,Average,Brazil,BRA,6
23.6302,1909,Average,Brazil,BRA,7
24.3216,1909,Average,Brazil,BRA,8
25.2606,1909,Average,Brazil,BRA,9
25.2685,1909,Average,Brazil,BRA,10
25.6112,1909,Average,Brazil,BRA,11
25.2662,1909,Average,Brazil,BRA,12
25.6292,1910,Average,Brazil,BRA,1
25.6696,1910,Average,Brazil,BRA,2
25.2147,1910,Average,Brazil,BRA,3
25.1374,1910,Average,Brazil,BRA,4
23.4242,1910,Average,Brazil,BRA,5
23.8156,1910,Average,Brazil,BRA,6
23.5479,1910,Average,Brazil,BRA,7
24.4579,1910,Average,Brazil,BRA,8
25.2422,1910,Average,Brazil,BRA,9
25.2018,1910,Average,Brazil,BRA,10
25.3266,1910,Average,Brazil,BRA,11
25.353,1910,Average,Brazil,BRA,12
25.2535,1911,Average,Brazil,BRA,1
25.6683,1911,Average,Brazil,BRA,2
24.7454,1911,Average,Brazil,BRA,3
24.6861,1911,Average,Brazil,BRA,4
24.1423,1911,Average,Brazil,BRA,5
22.8821,1911,Average,Brazil,BRA,6
22.8789,1911,Average,Brazil,BRA,7
23.8448,1911,Average,Brazil,BRA,8
24.8412,1911,Average,Brazil,BRA,9
25.2973,1911,Average,Brazil,BRA,10
26.0171,1911,Average,Brazil,BRA,11
25.8803,1911,Average,Brazil,BRA,12
26.0146,1912,Average,Brazil,BRA,1
26.1464,1912,Average,Brazil,BRA,2
25.646,1912,Average,Brazil,BRA,3
25.2869,1912,Average,Brazil,BRA,4
24.4611,1912,Average,Brazil,BRA,5
23.4203,1912,Average,Brazil,BRA,6
22.1918,1912,Average,Brazil,BRA,7
24.0629,1912,Average,Brazil,BRA,8
24.0883,1912,Average,Brazil,BRA,9
25.018,1912,Average,Brazil,BRA,10
25.7296,1912,Average,Brazil,BRA,11
25.191,1912,Average,Brazil,BRA,12
25.1092,1913,Average,Brazil,BRA,1
25.465999999999998,1913,Average,Brazil,BRA,2
25.2451,1913,Average,Brazil,BRA,3
