Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
25.2936,1901,Average,Trinidad and Tobago,TTO,1
25.2778,1901,Average,Trinidad and Tobago,TTO,2
25.8482,1901,Average,Trinidad and Tobago,TTO,3
26.9035,1901,Average,Trinidad and Tobago,TTO,4
27.0335,1901,Average,Trinidad and Tobago,TTO,5
26.5175,1901,Average,Trinidad and Tobago,TTO,6
26.9377,1901,Average,Trinidad and Tobago,TTO,7
26.7461,1901,Average,Trinidad and Tobago,TTO,8
26.1726,1901,Average,Trinidad and Tobago,TTO,9
25.9703,1901,Average,Trinidad and Tobago,TTO,10
25.5796,1901,Average,Trinidad and Tobago,TTO,11
24.7589,1901,Average,Trinidad and Tobago,TTO,12
24.5093,1902,Average,Trinidad and Tobago,TTO,1
24.6793,1902,Average,Trinidad and Tobago,TTO,2
24.753,1902,Average,Trinidad and Tobago,TTO,3
26.0957,1902,Average,Trinidad and Tobago,TTO,4
26.8032,1902,Average,Trinidad and Tobago,TTO,5
26.4657,1902,Average,Trinidad and Tobago,TTO,6
26.2134,1902,Average,Trinidad and Tobago,TTO,7
26.6252,1902,Average,Trinidad and Tobago,TTO,8
26.0945,1902,Average,Trinidad and Tobago,TTO,9
25.8274,1902,Average,Trinidad and Tobago,TTO,10
25.985,1902,Average,Trinidad and Tobago,TTO,11
25.2484,1902,Average,Trinidad and Tobago,TTO,12
24.7548,1903,Average,Trinidad and Tobago,TTO,1
24.9969,1903,Average,Trinidad and Tobago,TTO,2
25.0595,1903,Average,Trinidad and Tobago,TTO,3
26.0342,1903,Average,Trinidad and Tobago,TTO,4
26.3144,1903,Average,Trinidad and Tobago,TTO,5
26.4102,1903,Average,Trinidad and Tobago,TTO,6
26.7375,1903,Average,Trinidad and Tobago,TTO,7
26.4879,1903,Average,Trinidad and Tobago,TTO,8
26.1662,1903,Average,Trinidad and Tobago,TTO,9
26.5282,1903,Average,Trinidad and Tobago,TTO,10
25.5805,1903,Average,Trinidad and Tobago,TTO,11
24.7621,1903,Average,Trinidad and Tobago,TTO,12
24.233,1904,Average,Trinidad and Tobago,TTO,1
24.2829,1904,Average,Trinidad and Tobago,TTO,2
24.329,1904,Average,Trinidad and Tobago,TTO,3
25.5601,1904,Average,Trinidad and Tobago,TTO,4
26.1661,1904,Average,Trinidad and Tobago,TTO,5
25.7658,1904,Average,Trinidad and Tobago,TTO,6
26.329,1904,Average,Trinidad and Tobago,TTO,7
26.0975,1904,Average,Trinidad and Tobago,TTO,8
26.3335,1904,Average,Trinidad and Tobago,TTO,9
25.5236,1904,Average,Trinidad and Tobago,TTO,10
25.6743,1904,Average,Trinidad and Tobago,TTO,11
24.836,1904,Average,Trinidad and Tobago,TTO,12
24.9052,1905,Average,Trinidad and Tobago,TTO,1
24.0977,1905,Average,Trinidad and Tobago,TTO,2
24.6538,1905,Average,Trinidad and Tobago,TTO,3
26.1729,1905,Average,Trinidad and Tobago,TTO,4
25.976999999999997,1905,Average,Trinidad and Tobago,TTO,5
25.9612,1905,Average,Trinidad and Tobago,TTO,6
26.3866,1905,Average,Trinidad and Tobago,TTO,7
26.6997,1905,Average,Trinidad and Tobago,TTO,8
26.5277,1905,Average,Trinidad and Tobago,TTO,9
26.0738,1905,Average,Trinidad and Tobago,TTO,10
26.0069,1905,Average,Trinidad and Tobago,TTO,11
24.3607,1905,Average,Trinidad and Tobago,TTO,12
24.3955,1906,Average,Trinidad and Tobago,TTO,1
24.4904,1906,Average,Trinidad and Tobago,TTO,2
24.9817,1906,Average,Trinidad and Tobago,TTO,3
25.7653,1906,Average,Trinidad and Tobago,TTO,4
26.3646,1906,Average,Trinidad and Tobago,TTO,5
25.8624,1906,Average,Trinidad and Tobago,TTO,6
26.038,1906,Average,Trinidad and Tobago,TTO,7
26.4997,1906,Average,Trinidad and Tobago,TTO,8
26.064,1906,Average,Trinidad and Tobago,TTO,9
26.4038,1906,Average,Trinidad and Tobago,TTO,10
26.0597,1906,Average,Trinidad and Tobago,TTO,11
24.45,1906,Average,Trinidad and Tobago,TTO,12
24.1424,1907,Average,Trinidad and Tobago,TTO,1
24.3463,1907,Average,Trinidad and Tobago,TTO,2
24.3883,1907,Average,Trinidad and Tobago,TTO,3
25.523000000000003,1907,Average,Trinidad and Tobago,TTO,4
25.6072,1907,Average,Trinidad and Tobago,TTO,5
25.6992,1907,Average,Trinidad and Tobago,TTO,6
26.0964,1907,Average,Trinidad and Tobago,TTO,7
26.2886,1907,Average,Trinidad and Tobago,TTO,8
26.2434,1907,Average,Trinidad and Tobago,TTO,9
26.1296,1907,Average,Trinidad and Tobago,TTO,10
25.6116,1907,Average,Trinidad and Tobago,TTO,11
24.8847,1907,Average,Trinidad and Tobago,TTO,12
24.4062,1908,Average,Trinidad and Tobago,TTO,1
24.3332,1908,Average,Trinidad and Tobago,TTO,2
24.4489,1908,Average,Trinidad and Tobago,TTO,3
25.5246,1908,Average,Trinidad and Tobago,TTO,4
25.5647,1908,Average,Trinidad and Tobago,TTO,5
25.9775,1908,Average,Trinidad and Tobago,TTO,6
26.0047,1908,Average,Trinidad and Tobago,TTO,7
26.2755,1908,Average,Trinidad and Tobago,TTO,8
26.3756,1908,Average,Trinidad and Tobago,TTO,9
25.9244,1908,Average,Trinidad and Tobago,TTO,10
25.4092,1908,Average,Trinidad and Tobago,TTO,11
25.4177,1908,Average,Trinidad and Tobago,TTO,12
24.3213,1909,Average,Trinidad and Tobago,TTO,1
24.2832,1909,Average,Trinidad and Tobago,TTO,2
25.237,1909,Average,Trinidad and Tobago,TTO,3
25.8764,1909,Average,Trinidad and Tobago,TTO,4
26.1149,1909,Average,Trinidad and Tobago,TTO,5
25.676,1909,Average,Trinidad and Tobago,TTO,6
25.9518,1909,Average,Trinidad and Tobago,TTO,7
26.0844,1909,Average,Trinidad and Tobago,TTO,8
25.9881,1909,Average,Trinidad and Tobago,TTO,9
25.9012,1909,Average,Trinidad and Tobago,TTO,10
25.8972,1909,Average,Trinidad and Tobago,TTO,11
24.4333,1909,Average,Trinidad and Tobago,TTO,12
23.9585,1910,Average,Trinidad and Tobago,TTO,1
24.351999999999997,1910,Average,Trinidad and Tobago,TTO,2
24.4167,1910,Average,Trinidad and Tobago,TTO,3
25.4743,1910,Average,Trinidad and Tobago,TTO,4
26.5007,1910,Average,Trinidad and Tobago,TTO,5
26.0854,1910,Average,Trinidad and Tobago,TTO,6
26.1312,1910,Average,Trinidad and Tobago,TTO,7
26.4313,1910,Average,Trinidad and Tobago,TTO,8
25.8603,1910,Average,Trinidad and Tobago,TTO,9
25.575,1910,Average,Trinidad and Tobago,TTO,10
25.9635,1910,Average,Trinidad and Tobago,TTO,11
25.3114,1910,Average,Trinidad and Tobago,TTO,12
24.2858,1911,Average,Trinidad and Tobago,TTO,1
24.1039,1911,Average,Trinidad and Tobago,TTO,2
24.9916,1911,Average,Trinidad and Tobago,TTO,3
25.6051,1911,Average,Trinidad and Tobago,TTO,4
25.8693,1911,Average,Trinidad and Tobago,TTO,5
26.2687,1911,Average,Trinidad and Tobago,TTO,6
25.7832,1911,Average,Trinidad and Tobago,TTO,7
26.4036,1911,Average,Trinidad and Tobago,TTO,8
26.4658,1911,Average,Trinidad and Tobago,TTO,9
26.0427,1911,Average,Trinidad and Tobago,TTO,10
25.8239,1911,Average,Trinidad and Tobago,TTO,11
24.9334,1911,Average,Trinidad and Tobago,TTO,12
24.759,1912,Average,Trinidad and Tobago,TTO,1
24.8907,1912,Average,Trinidad and Tobago,TTO,2
24.987,1912,Average,Trinidad and Tobago,TTO,3
25.9634,1912,Average,Trinidad and Tobago,TTO,4
26.5848,1912,Average,Trinidad and Tobago,TTO,5
26.168000000000003,1912,Average,Trinidad and Tobago,TTO,6
26.2965,1912,Average,Trinidad and Tobago,TTO,7
26.4026,1912,Average,Trinidad and Tobago,TTO,8
26.1863,1912,Average,Trinidad and Tobago,TTO,9
26.1192,1912,Average,Trinidad and Tobago,TTO,10
25.5905,1912,Average,Trinidad and Tobago,TTO,11
25.0184,1912,Average,Trinidad and Tobago,TTO,12
24.0176,1913,Average,Trinidad and Tobago,TTO,1
24.0162,1913,Average,Trinidad and Tobago,TTO,2
24.6738,1913,Average,Trinidad and Tobago,TTO,3
25.8551,1913,Average,Trinidad and Tobago,TTO,4
26.9224,1913,Average,Trinidad and Tobago,TTO,5
26.022,1913,Average,Trinidad and Tobago,TTO,6
25.4132,1913,Average,Trinidad and Tobago,TTO,7
25.6419,1913,Average,Trinidad and Tobago,TTO,8
25.9708,1913,Average,Trinidad and Tobago,TTO,9
25.3075,1913,Average,Trinidad and Tobago,TTO,10
25.0562,1913,Average,Trinidad and Tobago,TTO,11
24.0501,1913,Average,Trinidad and Tobago,TTO,12
24.4134,1914,Average,Trinidad and Tobago,TTO,1
24.9014,1914,Average,Trinidad and Tobago,TTO,2
25.3465,1914,Average,Trinidad and Tobago,TTO,3
25.5417,1914,Average,Trinidad and Tobago,TTO,4
25.5103,1914,Average,Trinidad and Tobago,TTO,5
25.8763,1914,Average,Trinidad and Tobago,TTO,6
25.605,1914,Average,Trinidad and Tobago,TTO,7
25.2827,1914,Average,Trinidad and Tobago,TTO,8
25.395,1914,Average,Trinidad and Tobago,TTO,9
25.2751,1914,Average,Trinidad and Tobago,TTO,10
25.0426,1914,Average,Trinidad and Tobago,TTO,11
24.8774,1914,Average,Trinidad and Tobago,TTO,12
24.669,1915,Average,Trinidad and Tobago,TTO,1
24.5928,1915,Average,Trinidad and Tobago,TTO,2
25.5361,1915,Average,Trinidad and Tobago,TTO,3
26.0691,1915,Average,Trinidad and Tobago,TTO,4
26.5211,1915,Average,Trinidad and Tobago,TTO,5
25.9955,1915,Average,Trinidad and Tobago,TTO,6
25.9246,1915,Average,Trinidad and Tobago,TTO,7
26.7648,1915,Average,Trinidad and Tobago,TTO,8
26.237,1915,Average,Trinidad and Tobago,TTO,9
26.4216,1915,Average,Trinidad and Tobago,TTO,10
25.8884,1915,Average,Trinidad and Tobago,TTO,11
24.9823,1915,Average,Trinidad and Tobago,TTO,12
24.2358,1916,Average,Trinidad and Tobago,TTO,1
24.5303,1916,Average,Trinidad and Tobago,TTO,2
24.9522,1916,Average,Trinidad and Tobago,TTO,3
26.0413,1916,Average,Trinidad and Tobago,TTO,4
26.2555,1916,Average,Trinidad and Tobago,TTO,5
25.8655,1916,Average,Trinidad and Tobago,TTO,6
25.879,1916,Average,Trinidad and Tobago,TTO,7
25.6834,1916,Average,Trinidad and Tobago,TTO,8
25.8784,1916,Average,Trinidad and Tobago,TTO,9
25.7262,1916,Average,Trinidad and Tobago,TTO,10
25.2733,1916,Average,Trinidad and Tobago,TTO,11
24.3305,1916,Average,Trinidad and Tobago,TTO,12
24.1536,1917,Average,Trinidad and Tobago,TTO,1
24.3297,1917,Average,Trinidad and Tobago,TTO,2
24.6656,1917,Average,Trinidad and Tobago,TTO,3
25.6965,1917,Average,Trinidad and Tobago,TTO,4
26.7091,1917,Average,Trinidad and Tobago,TTO,5
26.5079,1917,Average,Trinidad and Tobago,TTO,6
26.2909,1917,Average,Trinidad and Tobago,TTO,7
25.8888,1917,Average,Trinidad and Tobago,TTO,8
26.2082,1917,Average,Trinidad and Tobago,TTO,9
26.1248,1917,Average,Trinidad and Tobago,TTO,10
26.0452,1917,Average,Trinidad and Tobago,TTO,11
25.142,1917,Average,Trinidad and Tobago,TTO,12
24.4083,1918,Average,Trinidad and Tobago,TTO,1
24.4057,1918,Average,Trinidad and Tobago,TTO,2
24.7779,1918,Average,Trinidad and Tobago,TTO,3
25.5359,1918,Average,Trinidad and Tobago,TTO,4
26.234,1918,Average,Trinidad and Tobago,TTO,5
26.5355,1918,Average,Trinidad and Tobago,TTO,6
26.2885,1918,Average,Trinidad and Tobago,TTO,7
26.5731,1918,Average,Trinidad and Tobago,TTO,8
26.9128,1918,Average,Trinidad and Tobago,TTO,9
26.4923,1918,Average,Trinidad and Tobago,TTO,10
25.9054,1918,Average,Trinidad and Tobago,TTO,11
24.6783,1918,Average,Trinidad and Tobago,TTO,12
23.9961,1919,Average,Trinidad and Tobago,TTO,1
24.6044,1919,Average,Trinidad and Tobago,TTO,2
24.9707,1919,Average,Trinidad and Tobago,TTO,3
25.5985,1919,Average,Trinidad and Tobago,TTO,4
26.1291,1919,Average,Trinidad and Tobago,TTO,5
26.421999999999997,1919,Average,Trinidad and Tobago,TTO,6
26.1259,1919,Average,Trinidad and Tobago,TTO,7
26.1509,1919,Average,Trinidad and Tobago,TTO,8
26.1398,1919,Average,Trinidad and Tobago,TTO,9
25.7416,1919,Average,Trinidad and Tobago,TTO,10
24.9911,1919,Average,Trinidad and Tobago,TTO,11
24.7709,1919,Average,Trinidad and Tobago,TTO,12
24.0134,1920,Average,Trinidad and Tobago,TTO,1
24.1279,1920,Average,Trinidad and Tobago,TTO,2
24.8402,1920,Average,Trinidad and Tobago,TTO,3
25.7947,1920,Average,Trinidad and Tobago,TTO,4
25.9439,1920,Average,Trinidad and Tobago,TTO,5
25.8235,1920,Average,Trinidad and Tobago,TTO,6
25.7698,1920,Average,Trinidad and Tobago,TTO,7
26.0047,1920,Average,Trinidad and Tobago,TTO,8
25.6408,1920,Average,Trinidad and Tobago,TTO,9
25.8745,1920,Average,Trinidad and Tobago,TTO,10
25.4162,1920,Average,Trinidad and Tobago,TTO,11
24.4388,1920,Average,Trinidad and Tobago,TTO,12
24.6154,1921,Average,Trinidad and Tobago,TTO,1
24.9712,1921,Average,Trinidad and Tobago,TTO,2
25.4086,1921,Average,Trinidad and Tobago,TTO,3
25.5762,1921,Average,Trinidad and Tobago,TTO,4
26.8101,1921,Average,Trinidad and Tobago,TTO,5
25.7818,1921,Average,Trinidad and Tobago,TTO,6
25.4534,1921,Average,Trinidad and Tobago,TTO,7
26.2081,1921,Average,Trinidad and Tobago,TTO,8
26.3963,1921,Average,Trinidad and Tobago,TTO,9
25.7121,1921,Average,Trinidad and Tobago,TTO,10
25.6242,1921,Average,Trinidad and Tobago,TTO,11
24.7724,1921,Average,Trinidad and Tobago,TTO,12
24.4455,1922,Average,Trinidad and Tobago,TTO,1
24.4512,1922,Average,Trinidad and Tobago,TTO,2
24.7014,1922,Average,Trinidad and Tobago,TTO,3
25.5877,1922,Average,Trinidad and Tobago,TTO,4
25.9683,1922,Average,Trinidad and Tobago,TTO,5
25.7785,1922,Average,Trinidad and Tobago,TTO,6
25.9521,1922,Average,Trinidad and Tobago,TTO,7
25.8897,1922,Average,Trinidad and Tobago,TTO,8
26.2053,1922,Average,Trinidad and Tobago,TTO,9
26.2699,1922,Average,Trinidad and Tobago,TTO,10
25.5449,1922,Average,Trinidad and Tobago,TTO,11
24.0598,1922,Average,Trinidad and Tobago,TTO,12
24.0216,1923,Average,Trinidad and Tobago,TTO,1
23.8597,1923,Average,Trinidad and Tobago,TTO,2
24.1274,1923,Average,Trinidad and Tobago,TTO,3
25.5763,1923,Average,Trinidad and Tobago,TTO,4
26.5962,1923,Average,Trinidad and Tobago,TTO,5
25.7237,1923,Average,Trinidad and Tobago,TTO,6
25.9824,1923,Average,Trinidad and Tobago,TTO,7
26.3183,1923,Average,Trinidad and Tobago,TTO,8
26.4784,1923,Average,Trinidad and Tobago,TTO,9
26.2202,1923,Average,Trinidad and Tobago,TTO,10
26.0701,1923,Average,Trinidad and Tobago,TTO,11
24.6665,1923,Average,Trinidad and Tobago,TTO,12
24.2654,1924,Average,Trinidad and Tobago,TTO,1
24.6814,1924,Average,Trinidad and Tobago,TTO,2
25.0532,1924,Average,Trinidad and Tobago,TTO,3
26.4094,1924,Average,Trinidad and Tobago,TTO,4
26.8082,1924,Average,Trinidad and Tobago,TTO,5
25.8923,1924,Average,Trinidad and Tobago,TTO,6
25.7332,1924,Average,Trinidad and Tobago,TTO,7
25.8812,1924,Average,Trinidad and Tobago,TTO,8
25.9216,1924,Average,Trinidad and Tobago,TTO,9
25.531999999999996,1924,Average,Trinidad and Tobago,TTO,10
25.3928,1924,Average,Trinidad and Tobago,TTO,11
24.3737,1924,Average,Trinidad and Tobago,TTO,12
23.6002,1925,Average,Trinidad and Tobago,TTO,1
24.0955,1925,Average,Trinidad and Tobago,TTO,2
24.6039,1925,Average,Trinidad and Tobago,TTO,3
25.8877,1925,Average,Trinidad and Tobago,TTO,4
26.4341,1925,Average,Trinidad and Tobago,TTO,5
26.0346,1925,Average,Trinidad and Tobago,TTO,6
26.0375,1925,Average,Trinidad and Tobago,TTO,7
25.9808,1925,Average,Trinidad and Tobago,TTO,8
26.0903,1925,Average,Trinidad and Tobago,TTO,9
26.2956,1925,Average,Trinidad and Tobago,TTO,10
25.8125,1925,Average,Trinidad and Tobago,TTO,11
25.3665,1925,Average,Trinidad and Tobago,TTO,12
24.7314,1926,Average,Trinidad and Tobago,TTO,1
25.0963,1926,Average,Trinidad and Tobago,TTO,2
25.6262,1926,Average,Trinidad and Tobago,TTO,3
26.5575,1926,Average,Trinidad and Tobago,TTO,4
27.1324,1926,Average,Trinidad and Tobago,TTO,5
27.2176,1926,Average,Trinidad and Tobago,TTO,6
26.1909,1926,Average,Trinidad and Tobago,TTO,7
26.2391,1926,Average,Trinidad and Tobago,TTO,8
26.0875,1926,Average,Trinidad and Tobago,TTO,9
26.2212,1926,Average,Trinidad and Tobago,TTO,10
25.9926,1926,Average,Trinidad and Tobago,TTO,11
24.7601,1926,Average,Trinidad and Tobago,TTO,12
24.2202,1927,Average,Trinidad and Tobago,TTO,1
23.9681,1927,Average,Trinidad and Tobago,TTO,2
25.0904,1927,Average,Trinidad and Tobago,TTO,3
25.4972,1927,Average,Trinidad and Tobago,TTO,4
25.9532,1927,Average,Trinidad and Tobago,TTO,5
25.7888,1927,Average,Trinidad and Tobago,TTO,6
25.566,1927,Average,Trinidad and Tobago,TTO,7
25.9546,1927,Average,Trinidad and Tobago,TTO,8
26.2202,1927,Average,Trinidad and Tobago,TTO,9
25.9532,1927,Average,Trinidad and Tobago,TTO,10
26.1204,1927,Average,Trinidad and Tobago,TTO,11
25.0728,1927,Average,Trinidad and Tobago,TTO,12
24.3199,1928,Average,Trinidad and Tobago,TTO,1
24.5642,1928,Average,Trinidad and Tobago,TTO,2
24.9075,1928,Average,Trinidad and Tobago,TTO,3
25.9102,1928,Average,Trinidad and Tobago,TTO,4
26.2303,1928,Average,Trinidad and Tobago,TTO,5
25.8683,1928,Average,Trinidad and Tobago,TTO,6
25.7865,1928,Average,Trinidad and Tobago,TTO,7
26.111,1928,Average,Trinidad and Tobago,TTO,8
26.288,1928,Average,Trinidad and Tobago,TTO,9
26.0923,1928,Average,Trinidad and Tobago,TTO,10
25.9198,1928,Average,Trinidad and Tobago,TTO,11
24.6795,1928,Average,Trinidad and Tobago,TTO,12
23.9208,1929,Average,Trinidad and Tobago,TTO,1
24.329,1929,Average,Trinidad and Tobago,TTO,2
24.5372,1929,Average,Trinidad and Tobago,TTO,3
25.5247,1929,Average,Trinidad and Tobago,TTO,4
25.5508,1929,Average,Trinidad and Tobago,TTO,5
25.7029,1929,Average,Trinidad and Tobago,TTO,6
25.7909,1929,Average,Trinidad and Tobago,TTO,7
26.2521,1929,Average,Trinidad and Tobago,TTO,8
26.151999999999997,1929,Average,Trinidad and Tobago,TTO,9
26.2257,1929,Average,Trinidad and Tobago,TTO,10
25.6195,1929,Average,Trinidad and Tobago,TTO,11
24.5516,1929,Average,Trinidad and Tobago,TTO,12
24.0228,1930,Average,Trinidad and Tobago,TTO,1
24.1756,1930,Average,Trinidad and Tobago,TTO,2
24.793000000000003,1930,Average,Trinidad and Tobago,TTO,3
25.7538,1930,Average,Trinidad and Tobago,TTO,4
26.2583,1930,Average,Trinidad and Tobago,TTO,5
25.9029,1930,Average,Trinidad and Tobago,TTO,6
25.7748,1930,Average,Trinidad and Tobago,TTO,7
26.0837,1930,Average,Trinidad and Tobago,TTO,8
26.1127,1930,Average,Trinidad and Tobago,TTO,9
26.1305,1930,Average,Trinidad and Tobago,TTO,10
26.0825,1930,Average,Trinidad and Tobago,TTO,11
25.2597,1930,Average,Trinidad and Tobago,TTO,12
25.0176,1931,Average,Trinidad and Tobago,TTO,1
25.1352,1931,Average,Trinidad and Tobago,TTO,2
26.2377,1931,Average,Trinidad and Tobago,TTO,3
26.9442,1931,Average,Trinidad and Tobago,TTO,4
26.9601,1931,Average,Trinidad and Tobago,TTO,5
26.4897,1931,Average,Trinidad and Tobago,TTO,6
25.9982,1931,Average,Trinidad and Tobago,TTO,7
26.4467,1931,Average,Trinidad and Tobago,TTO,8
26.1556,1931,Average,Trinidad and Tobago,TTO,9
26.3164,1931,Average,Trinidad and Tobago,TTO,10
26.1234,1931,Average,Trinidad and Tobago,TTO,11
25.2088,1931,Average,Trinidad and Tobago,TTO,12
24.8135,1932,Average,Trinidad and Tobago,TTO,1
24.9606,1932,Average,Trinidad and Tobago,TTO,2
25.7543,1932,Average,Trinidad and Tobago,TTO,3
26.8033,1932,Average,Trinidad and Tobago,TTO,4
26.9062,1932,Average,Trinidad and Tobago,TTO,5
26.7074,1932,Average,Trinidad and Tobago,TTO,6
26.3354,1932,Average,Trinidad and Tobago,TTO,7
26.4852,1932,Average,Trinidad and Tobago,TTO,8
27.0978,1932,Average,Trinidad and Tobago,TTO,9
26.7217,1932,Average,Trinidad and Tobago,TTO,10
26.6701,1932,Average,Trinidad and Tobago,TTO,11
