Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
24.4,1901,Average,Saint Lucia,LCA,1
24.4333,1901,Average,Saint Lucia,LCA,2
24.7222,1901,Average,Saint Lucia,LCA,3
25.6,1901,Average,Saint Lucia,LCA,4
26.3222,1901,Average,Saint Lucia,LCA,5
26.3444,1901,Average,Saint Lucia,LCA,6
26.2777,1901,Average,Saint Lucia,LCA,7
26.4777,1901,Average,Saint Lucia,LCA,8
25.9333,1901,Average,Saint Lucia,LCA,9
25.4666,1901,Average,Saint Lucia,LCA,10
24.9777,1901,Average,Saint Lucia,LCA,11
24.0555,1901,Average,Saint Lucia,LCA,12
23.5555,1902,Average,Saint Lucia,LCA,1
23.8333,1902,Average,Saint Lucia,LCA,2
23.8111,1902,Average,Saint Lucia,LCA,3
24.6333,1902,Average,Saint Lucia,LCA,4
25.7777,1902,Average,Saint Lucia,LCA,5
26.2111,1902,Average,Saint Lucia,LCA,6
26.0333,1902,Average,Saint Lucia,LCA,7
26.3222,1902,Average,Saint Lucia,LCA,8
25.6444,1902,Average,Saint Lucia,LCA,9
25.1555,1902,Average,Saint Lucia,LCA,10
25.1333,1902,Average,Saint Lucia,LCA,11
24.4666,1902,Average,Saint Lucia,LCA,12
23.9555,1903,Average,Saint Lucia,LCA,1
23.9444,1903,Average,Saint Lucia,LCA,2
23.8222,1903,Average,Saint Lucia,LCA,3
24.7777,1903,Average,Saint Lucia,LCA,4
25.9222,1903,Average,Saint Lucia,LCA,5
26.4555,1903,Average,Saint Lucia,LCA,6
26.2777,1903,Average,Saint Lucia,LCA,7
26.0777,1903,Average,Saint Lucia,LCA,8
25.6444,1903,Average,Saint Lucia,LCA,9
25.6222,1903,Average,Saint Lucia,LCA,10
24.9111,1903,Average,Saint Lucia,LCA,11
24.1555,1903,Average,Saint Lucia,LCA,12
23.4555,1904,Average,Saint Lucia,LCA,1
23.1555,1904,Average,Saint Lucia,LCA,2
23.1666,1904,Average,Saint Lucia,LCA,3
23.9777,1904,Average,Saint Lucia,LCA,4
25.2666,1904,Average,Saint Lucia,LCA,5
25.6555,1904,Average,Saint Lucia,LCA,6
25.7666,1904,Average,Saint Lucia,LCA,7
25.5333,1904,Average,Saint Lucia,LCA,8
25.4333,1904,Average,Saint Lucia,LCA,9
24.8666,1904,Average,Saint Lucia,LCA,10
25.2222,1904,Average,Saint Lucia,LCA,11
24.2666,1904,Average,Saint Lucia,LCA,12
23.8111,1905,Average,Saint Lucia,LCA,1
23.0444,1905,Average,Saint Lucia,LCA,2
23.4222,1905,Average,Saint Lucia,LCA,3
24.9888,1905,Average,Saint Lucia,LCA,4
25.1222,1905,Average,Saint Lucia,LCA,5
26.0111,1905,Average,Saint Lucia,LCA,6
26.0777,1905,Average,Saint Lucia,LCA,7
26.2777,1905,Average,Saint Lucia,LCA,8
25.8444,1905,Average,Saint Lucia,LCA,9
25.4111,1905,Average,Saint Lucia,LCA,10
25.4222,1905,Average,Saint Lucia,LCA,11
24.0444,1905,Average,Saint Lucia,LCA,12
23.4555,1906,Average,Saint Lucia,LCA,1
23.4,1906,Average,Saint Lucia,LCA,2
23.7111,1906,Average,Saint Lucia,LCA,3
24.4888,1906,Average,Saint Lucia,LCA,4
25.5666,1906,Average,Saint Lucia,LCA,5
25.6888,1906,Average,Saint Lucia,LCA,6
25.7222,1906,Average,Saint Lucia,LCA,7
26.1666,1906,Average,Saint Lucia,LCA,8
25.5444,1906,Average,Saint Lucia,LCA,9
25.5777,1906,Average,Saint Lucia,LCA,10
25.4222,1906,Average,Saint Lucia,LCA,11
23.5444,1906,Average,Saint Lucia,LCA,12
22.9444,1907,Average,Saint Lucia,LCA,1
22.7999,1907,Average,Saint Lucia,LCA,2
23.0111,1907,Average,Saint Lucia,LCA,3
23.9888,1907,Average,Saint Lucia,LCA,4
24.7222,1907,Average,Saint Lucia,LCA,5
25.6555,1907,Average,Saint Lucia,LCA,6
25.9111,1907,Average,Saint Lucia,LCA,7
25.8333,1907,Average,Saint Lucia,LCA,8
25.5333,1907,Average,Saint Lucia,LCA,9
25.3111,1907,Average,Saint Lucia,LCA,10
24.9666,1907,Average,Saint Lucia,LCA,11
24.2888,1907,Average,Saint Lucia,LCA,12
23.6555,1908,Average,Saint Lucia,LCA,1
23.2,1908,Average,Saint Lucia,LCA,2
23.2222,1908,Average,Saint Lucia,LCA,3
23.9888,1908,Average,Saint Lucia,LCA,4
24.7222,1908,Average,Saint Lucia,LCA,5
25.8111,1908,Average,Saint Lucia,LCA,6
25.9666,1908,Average,Saint Lucia,LCA,7
26.1222,1908,Average,Saint Lucia,LCA,8
25.7444,1908,Average,Saint Lucia,LCA,9
25.2111,1908,Average,Saint Lucia,LCA,10
24.7666,1908,Average,Saint Lucia,LCA,11
24.4111,1908,Average,Saint Lucia,LCA,12
23.2999,1909,Average,Saint Lucia,LCA,1
23.0555,1909,Average,Saint Lucia,LCA,2
24.1222,1909,Average,Saint Lucia,LCA,3
24.1777,1909,Average,Saint Lucia,LCA,4
25.3333,1909,Average,Saint Lucia,LCA,5
25.3666,1909,Average,Saint Lucia,LCA,6
25.6777,1909,Average,Saint Lucia,LCA,7
25.5666,1909,Average,Saint Lucia,LCA,8
25.5444,1909,Average,Saint Lucia,LCA,9
25.2555,1909,Average,Saint Lucia,LCA,10
24.8111,1909,Average,Saint Lucia,LCA,11
23.5444,1909,Average,Saint Lucia,LCA,12
22.9444,1910,Average,Saint Lucia,LCA,1
22.7999,1910,Average,Saint Lucia,LCA,2
23.0666,1910,Average,Saint Lucia,LCA,3
23.8888,1910,Average,Saint Lucia,LCA,4
25.1222,1910,Average,Saint Lucia,LCA,5
25.7555,1910,Average,Saint Lucia,LCA,6
25.8111,1910,Average,Saint Lucia,LCA,7
25.9777,1910,Average,Saint Lucia,LCA,8
25.2444,1910,Average,Saint Lucia,LCA,9
25.2555,1910,Average,Saint Lucia,LCA,10
25.4222,1910,Average,Saint Lucia,LCA,11
24.5444,1910,Average,Saint Lucia,LCA,12
23.1666,1911,Average,Saint Lucia,LCA,1
22.8555,1911,Average,Saint Lucia,LCA,2
23.2666,1911,Average,Saint Lucia,LCA,3
