Temperature - (Celsius),Year,Statistics,Country,ISO3,Month
-1.5027,1901,Average,Iceland,ISL,1
-2.5847,1901,Average,Iceland,ISL,2
-2.371,1901,Average,Iceland,ISL,3
-2.1578,1901,Average,Iceland,ISL,4
4.18585,1901,Average,Iceland,ISL,5
6.82672,1901,Average,Iceland,ISL,6
9.30133,1901,Average,Iceland,ISL,7
7.5565,1901,Average,Iceland,ISL,8
6.9953199999999995,1901,Average,Iceland,ISL,9
0.11277999999999999,1901,Average,Iceland,ISL,10
-1.5862,1901,Average,Iceland,ISL,11
-4.7989,1901,Average,Iceland,ISL,12
-6.6593,1902,Average,Iceland,ISL,1
-5.2788,1902,Average,Iceland,ISL,2
-5.1842,1902,Average,Iceland,ISL,3
-1.7527,1902,Average,Iceland,ISL,4
1.34851,1902,Average,Iceland,ISL,5
5.56082,1902,Average,Iceland,ISL,6
7.481669999999999,1902,Average,Iceland,ISL,7
6.79522,1902,Average,Iceland,ISL,8
5.43615,1902,Average,Iceland,ISL,9
2.5314799999999997,1902,Average,Iceland,ISL,10
-0.1884,1902,Average,Iceland,ISL,11
-1.716,1902,Average,Iceland,ISL,12
-3.8379,1903,Average,Iceland,ISL,1
-4.2732,1903,Average,Iceland,ISL,2
-4.2292,1903,Average,Iceland,ISL,3
-2.4711,1903,Average,Iceland,ISL,4
2.42585,1903,Average,Iceland,ISL,5
6.3068800000000005,1903,Average,Iceland,ISL,6
8.14589,1903,Average,Iceland,ISL,7
5.350219999999999,1903,Average,Iceland,ISL,8
5.19048,1903,Average,Iceland,ISL,9
0.27310999999999996,1903,Average,Iceland,ISL,10
-3.0719,1903,Average,Iceland,ISL,11
-1.9418,1903,Average,Iceland,ISL,12
-3.2969999999999997,1904,Average,Iceland,ISL,1
-3.7854,1904,Average,Iceland,ISL,2
-2.8541,1904,Average,Iceland,ISL,3
-1.0425,1904,Average,Iceland,ISL,4
3.3929099999999996,1904,Average,Iceland,ISL,5
7.566489999999999,1904,Average,Iceland,ISL,6
9.54241,1904,Average,Iceland,ISL,7
7.8673399999999996,1904,Average,Iceland,ISL,8
6.49416,1904,Average,Iceland,ISL,9
0.27275,1904,Average,Iceland,ISL,10
-3.5207,1904,Average,Iceland,ISL,11
-3.4948,1904,Average,Iceland,ISL,12
-4.1874,1905,Average,Iceland,ISL,1
-5.1703,1905,Average,Iceland,ISL,2
-0.6816,1905,Average,Iceland,ISL,3
-1.5423,1905,Average,Iceland,ISL,4
3.4136,1905,Average,Iceland,ISL,5
7.744560000000001,1905,Average,Iceland,ISL,6
8.5471,1905,Average,Iceland,ISL,7
7.367360000000001,1905,Average,Iceland,ISL,8
4.84756,1905,Average,Iceland,ISL,9
0.23199,1905,Average,Iceland,ISL,10
-1.8657,1905,Average,Iceland,ISL,11
-1.8555,1905,Average,Iceland,ISL,12
-2.1477,1906,Average,Iceland,ISL,1
-5.1216,1906,Average,Iceland,ISL,2
-3.5297,1906,Average,Iceland,ISL,3
-1.9456,1906,Average,Iceland,ISL,4
0.23498000000000002,1906,Average,Iceland,ISL,5
7.46933,1906,Average,Iceland,ISL,6
7.59174,1906,Average,Iceland,ISL,7
6.93491,1906,Average,Iceland,ISL,8
5.75266,1906,Average,Iceland,ISL,9
1.56263,1906,Average,Iceland,ISL,10
-1.8967,1906,Average,Iceland,ISL,11
-5.443,1906,Average,Iceland,ISL,12
-2.7951,1907,Average,Iceland,ISL,1
-5.9684,1907,Average,Iceland,ISL,2
-4.3445,1907,Average,Iceland,ISL,3
-0.4088,1907,Average,Iceland,ISL,4
2.28061,1907,Average,Iceland,ISL,5
4.58049,1907,Average,Iceland,ISL,6
7.607530000000001,1907,Average,Iceland,ISL,7
5.61552,1907,Average,Iceland,ISL,8
3.4308199999999998,1907,Average,Iceland,ISL,9
-0.0664,1907,Average,Iceland,ISL,10
-2.359,1907,Average,Iceland,ISL,11
-0.8679,1907,Average,Iceland,ISL,12
-2.5501,1908,Average,Iceland,ISL,1
-4.3869,1908,Average,Iceland,ISL,2
-1.6475,1908,Average,Iceland,ISL,3
0.09181,1908,Average,Iceland,ISL,4
2.67651,1908,Average,Iceland,ISL,5
6.4729,1908,Average,Iceland,ISL,6
9.62477,1908,Average,Iceland,ISL,7
7.430860000000001,1908,Average,Iceland,ISL,8
5.52419,1908,Average,Iceland,ISL,9
4.24295,1908,Average,Iceland,ISL,10
-2.0118,1908,Average,Iceland,ISL,11
-2.0797,1908,Average,Iceland,ISL,12
-3.5379,1909,Average,Iceland,ISL,1
-0.8914,1909,Average,Iceland,ISL,2
-3.6461,1909,Average,Iceland,ISL,3
1.25325,1909,Average,Iceland,ISL,4
2.8167299999999997,1909,Average,Iceland,ISL,5
8.01781,1909,Average,Iceland,ISL,6
8.43265,1909,Average,Iceland,ISL,7
7.606960000000001,1909,Average,Iceland,ISL,8
5.61102,1909,Average,Iceland,ISL,9
-0.61,1909,Average,Iceland,ISL,10
-1.8527,1909,Average,Iceland,ISL,11
-6.1796,1909,Average,Iceland,ISL,12
-4.7723,1910,Average,Iceland,ISL,1
-4.4994,1910,Average,Iceland,ISL,2
-1.6198,1910,Average,Iceland,ISL,3
-3.0541,1910,Average,Iceland,ISL,4
2.64033,1910,Average,Iceland,ISL,5
5.74709,1910,Average,Iceland,ISL,6
8.56085,1910,Average,Iceland,ISL,7
7.993589999999999,1910,Average,Iceland,ISL,8
5.125769999999999,1910,Average,Iceland,ISL,9
2.94318,1910,Average,Iceland,ISL,10
-4.6819,1910,Average,Iceland,ISL,11
-2.7536,1910,Average,Iceland,ISL,12
-2.7774,1911,Average,Iceland,ISL,1
-4.5899,1911,Average,Iceland,ISL,2
-1.8781,1911,Average,Iceland,ISL,3
-1.1793,1911,Average,Iceland,ISL,4
4.080080000000001,1911,Average,Iceland,ISL,5
6.41829,1911,Average,Iceland,ISL,6
8.34191,1911,Average,Iceland,ISL,7
7.6059600000000005,1911,Average,Iceland,ISL,8
4.0014199999999995,1911,Average,Iceland,ISL,9
1.90829,1911,Average,Iceland,ISL,10
-1.9351,1911,Average,Iceland,ISL,11
-1.2646,1911,Average,Iceland,ISL,12
-1.5983,1912,Average,Iceland,ISL,1
-4.9797,1912,Average,Iceland,ISL,2
-2.5935,1912,Average,Iceland,ISL,3
-0.0332,1912,Average,Iceland,ISL,4
4.208019999999999,1912,Average,Iceland,ISL,5
7.3401,1912,Average,Iceland,ISL,6
9.090589999999999,1912,Average,Iceland,ISL,7
5.89654,1912,Average,Iceland,ISL,8
5.768269999999999,1912,Average,Iceland,ISL,9
1.9917099999999999,1912,Average,Iceland,ISL,10
-3.1317,1912,Average,Iceland,ISL,11
-4.0777,1912,Average,Iceland,ISL,12
-2.0441,1913,Average,Iceland,ISL,1
-2.0986,1913,Average,Iceland,ISL,2
-4.5397,1913,Average,Iceland,ISL,3
0.5581,1913,Average,Iceland,ISL,4
3.6060800000000004,1913,Average,Iceland,ISL,5
6.3091,1913,Average,Iceland,ISL,6
9.54706,1913,Average,Iceland,ISL,7
7.96378,1913,Average,Iceland,ISL,8
5.469930000000001,1913,Average,Iceland,ISL,9
0.99559,1913,Average,Iceland,ISL,10
-2.5225,1913,Average,Iceland,ISL,11
-3.4641,1913,Average,Iceland,ISL,12
-1.3005,1914,Average,Iceland,ISL,1
-4.6821,1914,Average,Iceland,ISL,2
