Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,1.1010457875
1,2040-2059,1.513591178125
1,2060-2079,1.97179094375
1,2080-2099,2.0829593937500004
2,2020-2039,1.9023559481249999
2,2040-2059,2.355638495625
2,2060-2079,2.5653723500000005
2,2080-2099,2.826496973125
3,2020-2039,4.7407989937499995
3,2040-2059,5.130499299999999
3,2060-2079,5.416375600000001
3,2080-2099,5.422857100000001
4,2020-2039,8.95456740625
4,2040-2059,9.288385993750001
4,2060-2079,9.539382812500001
4,2080-2099,9.8087301375
5,2020-2039,13.6967625625
5,2040-2059,14.220603093749999
5,2060-2079,14.535788125
5,2080-2099,14.527765843750002
6,2020-2039,17.761527875000002
6,2040-2059,18.58455425
6,2060-2079,19.0166225
6,2080-2099,18.968367937500005
7,2020-2039,19.9133679375
7,2040-2059,20.484659812500002
7,2060-2079,21.0021565625
7,2080-2099,21.162620124999997
8,2020-2039,18.863728000000002
8,2040-2059,19.4809455625
8,2060-2079,19.998516687499997
8,2080-2099,20.1488454375
9,2020-2039,14.665529
9,2040-2059,15.083298375
9,2060-2079,15.7265
9,2080-2099,16.004997375
10,2020-2039,9.670540625000003
10,2040-2059,10.255133812499999
10,2060-2079,10.409084718750002
10,2080-2099,10.88470759375
11,2020-2039,5.35762685
11,2040-2059,5.755100925
11,2060-2079,6.16013380625
11,2080-2099,6.284172150000001
12,2020-2039,2.2975312312500002
12,2040-2059,2.79122029375
12,2060-2079,3.28040170625
12,2080-2099,3.2781870812499996
