Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-5.6643654875
1,2040-2059,-4.89132506625
1,2060-2079,-4.312510490625
1,2080-2099,-4.28131349375
2,2020-2039,-3.55839884375
2,2040-2059,-2.89699947625
2,2060-2079,-2.5242551937500006
2,2080-2099,-2.33463465625
3,2020-2039,1.9728530131250002
3,2040-2059,2.7750660975
3,2060-2079,3.0802926187499997
3,2080-2099,3.2256060875
4,2020-2039,8.935494987499998
4,2040-2059,9.592303
4,2060-2079,9.8644111375
4,2080-2099,10.0525809375
5,2020-2039,15.036287593749998
5,2040-2059,15.66721609375
5,2060-2079,15.987318375
5,2080-2099,16.256986062499998
6,2020-2039,19.646738562499998
6,2040-2059,20.391598937499996
6,2060-2079,20.800476624999998
6,2080-2099,21.120612749999996
7,2020-2039,22.768383187499996
7,2040-2059,23.423331499999996
7,2060-2079,23.9708249375
7,2080-2099,24.184413437499998
8,2020-2039,22.948725750000005
8,2040-2059,23.7745441875
8,2060-2079,24.165207874999997
8,2080-2099,24.2126274375
9,2020-2039,18.561504437500002
9,2040-2059,19.412625437499997
9,2060-2079,19.8791066875
9,2080-2099,19.972848812499997
10,2020-2039,11.700337906249999
10,2040-2059,12.493384312500002
10,2060-2079,12.791912625000002
10,2080-2099,13.0141733125
11,2020-2039,4.28251264375
11,2040-2059,4.893375675000001
11,2060-2079,5.384352275
11,2080-2099,5.590969749999999
12,2020-2039,-2.31346112625
12,2040-2059,-1.6317077431249998
12,2060-2079,-1.22673813375
12,2080-2099,-0.9421911206249999
