Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,9.303052050000002
1,2040-2059,9.899542
1,2060-2079,10.420675581250002
1,2080-2099,10.82571240625
2,2020-2039,12.050661875
2,2040-2059,12.715909562500002
2,2060-2079,13.0763513125
2,2080-2099,13.47075971875
3,2020-2039,16.9063718125
3,2040-2059,17.855006812500005
3,2060-2079,18.022787093749997
3,2080-2099,18.426525437500004
4,2020-2039,22.641863999999998
4,2040-2059,23.4088296875
4,2060-2079,23.874263624999994
4,2080-2099,24.034587562499993
5,2020-2039,27.731612624999997
5,2040-2059,28.38508775
5,2060-2079,28.970525625000004
5,2080-2099,28.9229433125
6,2020-2039,30.751593750000005
6,2040-2059,31.32562825
6,2060-2079,31.9275218125
6,2080-2099,32.107574187500006
7,2020-2039,31.0730403125
7,2040-2059,31.7025988125
7,2060-2079,32.2491536875
7,2080-2099,32.409334875
8,2020-2039,30.055617000000005
8,2040-2059,30.679696999999997
8,2060-2079,31.130398437500006
8,2080-2099,31.314247187499998
9,2020-2039,27.7378995625
9,2040-2059,28.361043374999998
9,2060-2079,28.878302375000004
9,2080-2099,29.043268812500003
10,2020-2039,22.8596330625
10,2040-2059,23.593252562500002
10,2060-2079,23.9567511875
10,2080-2099,24.168658437500003
11,2020-2039,16.056718812499998
11,2040-2059,16.8429446875
11,2060-2079,17.243710281250003
11,2080-2099,17.55921128125
12,2020-2039,10.690263624999998
12,2040-2059,11.351367531250002
12,2060-2079,11.830561406249998
12,2080-2099,12.0784410625
