Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-0.6659409603124998
1,2040-2059,-0.10347083106250009
1,2060-2079,0.15702607750000003
1,2080-2099,0.4950102287499999
2,2020-2039,0.3404819881249999
2,2040-2059,0.840499875625
2,2060-2079,1.11209930375
2,2080-2099,1.2916108712499998
3,2020-2039,3.36581694375
3,2040-2059,4.098621620625
3,2060-2079,4.4347634375
3,2080-2099,4.60022404375
4,2020-2039,8.01337574375
4,2040-2059,8.57891838125
4,2060-2079,8.941339243749999
4,2080-2099,9.13214963125
5,2020-2039,12.988022187500002
5,2040-2059,13.4357660625
5,2060-2079,13.969449562499998
5,2080-2099,14.201611125
6,2020-2039,17.869324999999996
6,2040-2059,18.461127875
6,2060-2079,18.965722093750003
6,2080-2099,19.126403249999996
7,2020-2039,21.3529135625
7,2040-2059,22.2196591875
7,2060-2079,22.695019000000002
7,2080-2099,22.951674499999996
8,2020-2039,20.834279875
8,2040-2059,21.791280062499997
8,2060-2079,22.196119312500002
8,2080-2099,22.669836
9,2020-2039,16.035563749999998
9,2040-2059,16.86132290625
9,2060-2079,17.31107859375
9,2080-2099,17.573417812499997
10,2020-2039,9.90341733125
10,2040-2059,10.64398229375
10,2060-2079,11.275136062500001
10,2080-2099,11.240688749999999
11,2020-2039,4.666441937499999
11,2040-2059,5.0218367875
11,2060-2079,5.420814362500001
11,2080-2099,5.5577871312500005
12,2020-2039,0.803210650225
12,2040-2059,1.3635175599999998
12,2060-2079,1.6695405890000001
12,2080-2099,1.73915810125
