Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,5.420328318749999
1,2040-2059,5.747763093750001
1,2060-2079,6.2380256874999995
1,2080-2099,6.42641420625
2,2020-2039,6.130438343749999
2,2040-2059,6.4880296625
2,2060-2079,6.684231149999999
2,2080-2099,6.997274156250001
3,2020-2039,8.3687639
3,2040-2059,8.9687619875
3,2060-2079,9.34510095
3,2080-2099,9.4293954125
4,2020-2039,12.193918
4,2040-2059,12.647828468750001
4,2060-2079,13.023122500000003
4,2080-2099,13.302217437500001
5,2020-2039,16.781784000000002
5,2040-2059,17.349120125000002
5,2060-2079,17.933990875
5,2080-2099,18.074686124999996
6,2020-2039,21.8627809375
6,2040-2059,22.569966250000004
6,2060-2079,23.207361062500002
6,2080-2099,23.3326618125
7,2020-2039,25.359953812500006
7,2040-2059,26.03936375
7,2060-2079,26.75087375
7,2080-2099,27.062909
8,2020-2039,24.953018625
8,2040-2059,25.751569375000003
8,2060-2079,26.4966141875
8,2080-2099,26.72622325
9,2020-2039,20.05484325
9,2040-2059,20.5334935
9,2060-2079,21.334068625
9,2080-2099,21.502893437500003
10,2020-2039,14.059905562500001
10,2040-2059,14.720783749999999
10,2060-2079,15.0878608125
10,2080-2099,15.47325246875
11,2020-2039,9.704497225000003
11,2040-2059,9.96650783125
11,2060-2079,10.459592624999999
11,2080-2099,10.70972065
12,2020-2039,6.60314529375
12,2040-2059,7.1263147875
12,2060-2079,7.59703171875
12,2080-2099,7.569180975
